Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,A1BG,Alpha-1B-glycoprotein,41189,112,0.51 [0.28-0.90],0.0213768108326101
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",40389,108,0.55 [0.36-0.82],0.0035544942935611
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,ACP5,Tartrate-resistant acid phosphatase type 5,47457,134,0.57 [0.35-0.91],0.0183921199624104
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,ACY1,Aminoacylase-1,47244,133,0.77 [0.59-1.00],0.0481684910384568
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,40955,112,0.39 [0.22-0.68],0.0010223125681843
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,ADAMTSL2,ADAMTS-like protein 2,41129,112,0.48 [0.26-0.88],0.0180131248043254
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,ADGRD1,Adhesion G-protein coupled receptor D1,40229,109,0.53 [0.32-0.87],0.0122431975523315
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,ADGRE1,Adhesion G protein-coupled receptor E1,40955,112,0.68 [0.48-0.96],0.0270378562295758
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",41065,111,0.52 [0.33-0.81],0.0040351398171932
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,AMDHD2,N-acetylglucosamine-6-phosphate deacetylase,41129,112,0.46 [0.24-0.88],0.0185675983558438
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,ANPEP,Aminopeptidase N,47379,134,0.54 [0.30-0.96],0.0347503057939804
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,ARG2,"Arginase-2, mitochondrial",40930,111,0.54 [0.32-0.92],0.0222439613724201
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,ARNTL,Aryl hydrocarbon receptor nuclear translocator-like protein 1,39781,106,0.55 [0.33-0.93],0.0243862564534383
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,ASAH1,Acid ceramidase,40745,111,0.57 [0.37-0.88],0.0109358520627327
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,ATP1B1,Sodium/potassium-transporting ATPase subunit beta-1,39781,106,1.32 [1.01-1.74],0.0454464182335274
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,ATP6V1D,V-type proton ATPase subunit D,47036,133,1.65 [1.10-2.48],0.0154729926877371
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",40064,107,0.49 [0.30-0.80],0.004519918427771
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,BTD,Biotinidase,41189,112,0.44 [0.19-1.00],0.0494088232910614
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,C19orf12,Protein C19orf12,46149,129,0.72 [0.53-0.97],0.0284738621689105
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,C1RL,Complement C1r subcomponent-like protein,41116,111,0.35 [0.15-0.81],0.0148775598992981
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,C1S,Complement C1s subcomponent,41189,112,0.30 [0.14-0.67],0.0032127926808673
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,C7,Complement component C7,40194,110,0.48 [0.28-0.82],0.0072912537911171
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,CA14,Carbonic anhydrase 14,47647,134,1.58 [1.04-2.42],0.0332191990163899
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,CBLN4,Cerebellin-4,47647,134,0.61 [0.38-0.99],0.0459501884886317
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,CCDC134,Coiled-coil domain-containing protein 134,40930,111,0.65 [0.43-0.96],0.0325828869119889
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,CD58,Lymphocyte function-associated antigen 3,47135,134,0.40 [0.17-0.93],0.033702746192856
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,CD80,T-lymphocyte activation antigen CD80,41123,112,0.52 [0.29-0.91],0.0228785459236178
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,CDAN1,Codanin-1,41037,112,0.36 [0.14-0.88],0.025796040018409
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,CDH15,Cadherin-15,47578,134,0.70 [0.52-0.95],0.0204933534630817
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,CEACAM18,Carcinoembryonic antigen-related cell adhesion molecule 18,40389,108,1.28 [1.05-1.55],0.0133464749674232
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,CELA2A,Chymotrypsin-like elastase family member 2A,41129,112,0.74 [0.56-0.99],0.0430538189480383
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,CFI,Complement factor I,41189,112,0.35 [0.14-0.85],0.0201009396662356
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,CLUL1,Clusterin-like protein 1,47169,133,1.45 [1.05-1.99],0.0242860380428316
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,COL9A1,Collagen alpha-1(IX) chain,47184,134,1.39 [1.03-1.87],0.0331027317480201
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,CPVL,Probable serine carboxypeptidase CPVL,47570,134,0.66 [0.47-0.92],0.0158511822393637
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,CREB3,Cyclic AMP-responsive element-binding protein 3,39664,106,0.53 [0.34-0.82],0.0040069359149453
Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,CRELD1,Protein disulfide isomerase CRELD1,40229,109,0.47 [0.28-0.77],0.0029410941078256
