Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ABL1,Tyrosine-protein kinase ABL1,50654,523,1.17 [1.05-1.31],0.0047831310042403
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ACE2,Angiotensin-converting enzyme 2,49966,529,1.19 [1.03-1.36],0.0142656230468263
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ACHE,Acetylcholinesterase,43270,447,1.41 [1.09-1.83],0.008149560681034
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ACP5,Tartrate-resistant acid phosphatase type 5,51103,531,1.28 [1.02-1.61],0.034741887457624
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ACRV1,Acrosomal protein SP-10,42958,448,1.17 [1.05-1.30],0.004055792457618
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ACTA2,"Actin, aortic smooth muscle",49966,529,1.26 [1.09-1.47],0.0024586827506576
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ACTN2,Alpha-actinin-2,42786,443,1.23 [1.07-1.42],0.0029203071618489
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ACVRL1,Serine/threonine-protein kinase receptor R3,50401,522,1.79 [1.34-2.41],0.000100916049548
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADA2,Adenosine deaminase 2,50590,527,1.68 [1.42-1.99],1.626053593809805e-09
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,42958,448,1.54 [1.27-1.86],8.502102600066907e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,49966,529,1.38 [1.08-1.77],0.0102077512462336
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,51252,536,1.90 [1.49-2.43],2.118127837407561e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,44051,462,1.83 [1.40-2.39],9.078082772955374e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADAMTSL2,ADAMTS-like protein 2,44238,463,1.46 [1.13-1.87],0.0035495558161941
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADAMTSL4,ADAMTS-like protein 4,43068,451,1.86 [1.29-2.69],0.0008308189826873
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADGRD1,Adhesion G-protein coupled receptor D1,43270,447,1.35 [1.07-1.68],0.0097942111330218
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADGRE1,Adhesion G protein-coupled receptor E1,44051,462,1.22 [1.04-1.43],0.013792198513878
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADGRE2,Adhesion G protein-coupled receptor E2,51111,536,1.48 [1.14-1.93],0.0033929755308462
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADGRE5,Adhesion G protein-coupled receptor E5,51261,538,1.45 [1.14-1.83],0.0021160646284205
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADGRG1,Adhesion G-protein coupled receptor G1,50654,523,1.22 [1.11-1.33],1.4189317997553202e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ADM,Pro-adrenomedullin,51318,534,1.72 [1.28-2.32],0.0002997710746727
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,AGR2,Anterior gradient protein 2 homolog,49286,521,1.10 [1.01-1.18],0.020238026497672
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,AGRN,Agrin,51111,536,1.34 [1.08-1.66],0.0070383910911399
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,AGXT,Serine--pyruvate aminotransferase,50887,536,1.13 [1.03-1.24],0.0134062933138907
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,AIFM1,"Apoptosis-inducing factor 1, mitochondrial",50571,523,1.10 [1.02-1.18],0.0101053573127672
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ALCAM,CD166 antigen,51512,542,2.13 [1.46-3.10],8.716983238318913e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",50725,522,1.21 [1.10-1.34],7.790308708377991e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ALPP,"Alkaline phosphatase, placental type",50654,523,1.11 [1.03-1.19],0.006352107446479
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,AMIGO2,Amphoterin-induced protein 2,50654,523,1.48 [1.06-2.07],0.0204906541261093
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ANGPT2,Angiopoietin-2,51318,534,1.37 [1.13-1.67],0.0015587446642101
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ANGPTL1,Angiopoietin-related protein 1,50144,525,1.35 [1.04-1.77],0.0248103492353031
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ANGPTL2,Angiopoietin-related protein 2,50944,536,1.25 [1.03-1.51],0.0205346302404698
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ANGPTL3,Angiopoietin-related protein 3,50925,535,1.27 [1.02-1.57],0.030955080346763
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ANKRA2,Ankyrin repeat family A protein 2,42657,446,0.73 [0.61-0.87],0.0005018138069468
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,APBB1IP,Amyloid beta A4 precursor protein-binding family B member 1-interacting protein,50654,523,1.35 [1.16-1.55],5.5163951979279966e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,APCS,Serum amyloid P-component,43906,460,0.73 [0.57-0.95],0.018447837800799
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,APOA1,Apolipoprotein A-I,44300,468,0.70 [0.49-1.00],0.0474067099471301
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,APOL1,Apolipoprotein L1,44271,465,0.85 [0.72-0.99],0.0387835967652514
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,AREG,Amphiregulin,50654,523,1.43 [1.22-1.67],7.283928072684453e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ARG1,Arginase-1,50581,527,0.86 [0.74-1.00],0.045140046427265
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ARSA,Arylsulfatase A,50899,529,1.20 [1.02-1.42],0.0256191699838196
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ASGR1,Asialoglycoprotein receptor 1,50486,525,1.41 [1.10-1.82],0.0070259381586036
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ASGR2,Asialoglycoprotein receptor 2,44271,465,1.47 [1.06-2.04],0.0223445212162473
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ASPN,Asporin,44235,464,1.35 [1.01-1.79],0.0394147621915038
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ATF4,Cyclic AMP-dependent transcription factor ATF-4,42657,446,0.62 [0.46-0.83],0.0016278337210953
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ATRAID,All-trans retinoic acid-induced differentiation factor,44051,462,1.35 [1.08-1.68],0.0092309888064508
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,ATXN2,Ataxin-2,42813,444,1.10 [1.02-1.18],0.0135743777849335
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,AXIN1,Axin-1,50809,524,1.09 [1.00-1.18],0.0413558676572477
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,B2M,Beta-2-microglobulin,44300,468,1.35 [1.12-1.63],0.0015307608232458
Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified dermatitis,B4GALT1,"Beta-1,4-galactosyltransferase 1",51111,536,1.38 [1.05-1.81],0.0214416329550757
