Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",49687,620,1.11 [1.02-1.21],0.01502196509544
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",43438,538,1.12 [1.01-1.25],0.0249467740698204
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACE2,Angiotensin-converting enzyme 2,49949,633,1.21 [1.07-1.37],0.0018917706954804
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,50882,644,1.17 [1.02-1.33],0.0201595774611869
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACRBP,Acrosin-binding protein,44034,544,1.23 [1.02-1.49],0.0335486613327925
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ACY1,Aminoacylase-1,50882,644,1.15 [1.03-1.28],0.0102147606617456
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ADA2,Adenosine deaminase 2,50581,647,1.22 [1.04-1.43],0.0140402775442186
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,50488,637,1.29 [1.06-1.57],0.0097254550929817
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,51245,651,1.30 [1.03-1.65],0.0293834887559785
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,51512,656,1.36 [1.02-1.83],0.0393717461699631
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,51039,644,0.73 [0.63-0.85],3.9988662786240845e-05
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ADAMTSL2,ADAMTS-like protein 2,44247,544,1.61 [1.29-2.01],2.357824012616708e-05
Chapter XIV Diseases of the genitourinary system,Calculus of kidney and ureter,ADAMTSL5,ADAMTS-like protein 5,44239,548,0.79 [0.65-0.98],0.0286409538493192
