Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,49141,107,0.47 [0.29-0.75],0.0018445586134637
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,50064,107,0.60 [0.41-0.88],0.0079635434842976
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,48617,104,0.47 [0.24-0.94],0.0327364067438588
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ADGRB3,Adhesion G protein-coupled receptor B3,49059,107,1.94 [1.20-3.16],0.007294012192901
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,AGR2,Anterior gradient protein 2 homolog,47976,104,1.19 [1.01-1.41],0.0398163763750946
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,AHNAK,Neuroblast differentiation-associated protein AHNAK,41908,87,0.41 [0.21-0.83],0.0134831489898354
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ANGPT1,Angiopoietin-1,49348,106,0.80 [0.65-0.97],0.0240217903214027
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,APLP1,Amyloid-like protein 1,49520,105,1.59 [1.16-2.19],0.0041684934658938
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,APOF,Apolipoprotein F,43090,93,0.53 [0.36-0.79],0.0019469089595894
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ATRAID,All-trans retinoic acid-induced differentiation factor,42863,91,0.38 [0.18-0.81],0.0114173222061717
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,BGN,Biglycan,48274,103,1.25 [1.09-1.44],0.0014147215992496
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,BPIFA2,BPI fold-containing family A member 2,40427,86,0.81 [0.66-0.99],0.0389344495195893
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,BSG,Basigin,49987,107,0.52 [0.30-0.92],0.0232256440386881
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,BSND,Barttin,41528,87,1.63 [1.16-2.29],0.0045385644221387
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,C1RL,Complement C1r subcomponent-like protein,43039,92,0.34 [0.14-0.84],0.0195369753693945
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,C1S,Complement C1s subcomponent,43116,93,0.33 [0.14-0.80],0.0138740759173439
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,C8B,Complement component C8 beta chain,43116,93,0.48 [0.26-0.90],0.0227906922718418
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CCL17,C-C motif chemokine 17,49414,106,0.78 [0.65-0.95],0.0121666509312633
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CCL20,C-C motif chemokine 20,50064,107,1.19 [1.01-1.39],0.0397853537038368
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CCL22,C-C motif chemokine 22,49014,105,0.62 [0.44-0.87],0.0054424336126259
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CCL4,C-C motif chemokine 4,49579,107,0.72 [0.53-0.99],0.0429972689695708
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CD177,CD177 antigen,49458,106,0.89 [0.79-1.00],0.044046529773523
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CD244,Natural killer cell receptor 2B4,50064,107,0.47 [0.25-0.87],0.0165308312399024
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CD28,T-cell-specific surface glycoprotein CD28,48355,103,0.59 [0.36-0.99],0.0446381134161673
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CD300A,CMRF35-like molecule 8,42102,93,0.34 [0.17-0.67],0.0016414975592717
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CD300C,CMRF35-like molecule 6,49956,107,0.57 [0.34-0.95],0.0313870406554199
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CD300LF,CMRF35-like molecule 1,49941,107,0.76 [0.59-0.98],0.033027369185119
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CD3G,T-cell surface glycoprotein CD3 gamma chain,41800,89,0.69 [0.49-0.98],0.0382421071453462
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CD5,T-cell surface glycoprotein CD5,49869,107,0.52 [0.31-0.87],0.0129858983954206
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CD72,B-cell differentiation antigen CD72,42102,93,0.56 [0.35-0.92],0.0214613295672722
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CD79B,B-cell antigen receptor complex-associated protein beta chain,50064,107,0.57 [0.38-0.86],0.0076928967176866
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CD86,T-lymphocyte activation antigen CD86,42863,91,0.51 [0.30-0.86],0.0113298488033736
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CDH23,Cadherin-23,42945,92,2.15 [1.20-3.87],0.0104338864698988
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,42863,91,0.74 [0.58-0.94],0.0159405019954533
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,47729,101,1.30 [1.00-1.67],0.0486474335634347
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CES3,Carboxylesterase 3,49287,108,1.29 [1.05-1.58],0.0135322109773767
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CFB,Complement factor B,42331,90,0.52 [0.28-0.97],0.0383069785344025
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CFH,Complement factor H,40605,89,0.35 [0.14-0.83],0.0181217392952671
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CFHR5,Complement factor H-related protein 5,42527,93,0.57 [0.40-0.79],0.0009399642007301
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CKAP4,Cytoskeleton-associated protein 4,49828,107,0.42 [0.21-0.83],0.0133024687923428
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CLEC10A,C-type lectin domain family 10 member A,49141,107,0.49 [0.31-0.80],0.0039628747501678
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CLEC3B,Tetranectin,42110,90,0.36 [0.14-0.93],0.0356698801727335
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CLEC4G,C-type lectin domain family 4 member G,49453,105,0.54 [0.32-0.91],0.0215573565372276
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CLEC6A,C-type lectin domain family 6 member A,48355,103,0.64 [0.43-0.96],0.0291855496134279
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CLMP,CXADR-like membrane protein,49941,107,0.39 [0.17-0.90],0.0274773880373859
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CLSTN3,Calsyntenin-3,42945,92,0.37 [0.19-0.73],0.0041979561334926
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CNPY2,Protein canopy homolog 2,48617,104,1.25 [1.01-1.55],0.0420942485074669
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CNTN5,Contactin-5,49639,106,0.62 [0.39-1.00],0.048808001519031
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,COL24A1,Collagen alpha-1(XXIV) chain,42863,91,0.67 [0.49-0.90],0.0073797780566437
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,COLEC12,Collectin-12,49490,106,0.43 [0.22-0.86],0.0159937231122709
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CPA4,Carboxypeptidase A4,41257,91,0.61 [0.39-0.94],0.0253754128075966
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CPTP,Ceramide-1-phosphate transfer protein,41634,85,0.45 [0.23-0.87],0.0177185747208749
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CSF1R,Macrophage colony-stimulating factor 1 receptor,43090,93,0.57 [0.37-0.86],0.0075472844002336
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CSF2RB,Cytokine receptor common subunit beta,41800,89,0.48 [0.31-0.76],0.0016768482358496
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CSF3R,Granulocyte colony-stimulating factor receptor,41800,89,0.42 [0.20-0.89],0.0225758373859514
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CST1,Cystatin-SN,37368,82,0.78 [0.63-0.98],0.0293700706396608
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CTAG1A_CTAG1B,Cancer/testis antigen 1,42183,89,0.62 [0.42-0.92],0.0169718054820957
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,CTSO,Cathepsin O,50064,107,0.51 [0.29-0.90],0.0203938865120535
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,DDC,Aromatic-L-amino-acid decarboxylase,49445,105,1.42 [1.01-2.00],0.0456777023177447
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,DEFB104A_DEFB104B,Beta-defensin 104,41673,91,1.41 [1.07-1.85],0.0139017994398505
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,DKK1,Dickkopf-related protein 1,49956,107,0.72 [0.54-0.95],0.0222183137441891
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,DKK3,Dickkopf-related protein 3,50132,108,1.76 [1.00-3.08],0.04893246582271
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,DKKL1,Dickkopf-like protein 1,49287,108,1.33 [1.06-1.67],0.0150631653374581
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,DNM3,Dynamin-3,42971,93,1.40 [1.02-1.93],0.0366038992355985
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,DSCAM,Down syndrome cell adhesion molecule,42971,93,0.53 [0.30-0.93],0.0275231203033233
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,DUSP3,Dual specificity protein phosphatase 3,48370,106,0.77 [0.61-0.99],0.0388417979964287
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,EFCAB14,EF-hand calcium-binding domain-containing protein 14,42863,91,0.44 [0.20-0.97],0.0421367236303476
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,EFNA4,Ephrin-A4,49059,107,0.49 [0.26-0.90],0.0216927913012141
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,EPHB6,Ephrin type-B receptor 6,49058,107,0.51 [0.29-0.87],0.0145146885996107
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ESAM,Endothelial cell-selective adhesion molecule,50132,108,0.56 [0.32-0.97],0.0399474414734005
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,F10,Coagulation factor X,43090,93,0.50 [0.26-0.97],0.0400873486703242
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,F11,Coagulation factor XI,42495,91,0.46 [0.22-0.93],0.0320073915288497
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,F3,Tissue factor,49640,107,0.52 [0.27-0.99],0.047877198728634
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,FCGR3B,Low affinity immunoglobulin gamma Fc region receptor III-B,49554,107,0.68 [0.49-0.94],0.018293483260578
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,FCN2,Ficolin-2,49310,107,1.62 [1.02-2.57],0.0404112503997757
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,FDX2,"Ferredoxin-2, mitochondrial",41634,85,0.52 [0.33-0.81],0.0041973156930873
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,FGA,Fibrinogen alpha chain,42094,90,0.41 [0.22-0.78],0.0061458416007236
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,FGF7,Fibroblast growth factor 7,41528,87,0.66 [0.46-0.96],0.0277498422976201
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,FLRT2,Leucine-rich repeat transmembrane protein FLRT2,49141,107,0.43 [0.23-0.79],0.0064597981041733
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,FN1,Fibronectin,43116,93,0.37 [0.18-0.77],0.0075201049123817
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,FUT8,"Alpha-(1,6)-fucosyltransferase",49141,107,0.57 [0.42-0.79],0.0006032268949933
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,GALNT2,Polypeptide N-acetylgalactosaminyltransferase 2,49941,107,0.52 [0.27-0.98],0.0432935973213977
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,GALNT3,Polypeptide N-acetylgalactosaminyltransferase 3,48592,102,0.59 [0.39-0.91],0.0154997396689932
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,GFRAL,GDNF family receptor alpha-like,41674,90,0.67 [0.47-0.94],0.0225038867215805
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,GM2A,Ganglioside GM2 activator,42013,89,0.53 [0.29-0.97],0.0392876750934075
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,GPC1,Glypican-1,49941,107,0.50 [0.28-0.89],0.0182935247585676
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,GRP,Gastrin-releasing peptide,41908,87,0.67 [0.47-0.97],0.0330718774160519
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,GSTT2B,Glutathione S-transferase theta-2B,42945,92,0.92 [0.84-1.00],0.0423313837843543
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,HBEGF,Proheparin-binding EGF-like growth factor,49797,107,0.75 [0.59-0.95],0.0151492964244993
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,HK2,Hexokinase-2,48617,104,1.83 [1.06-3.16],0.0305882154885674
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,HMGCS1,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",41634,85,0.44 [0.25-0.78],0.0044862481758385
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,HNMT,Histamine N-methyltransferase,48905,107,0.69 [0.48-0.99],0.0425508677066054
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,HPSE,Heparanase,42486,90,0.76 [0.62-0.93],0.0090002014664164
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,HSP90B1,Endoplasmin,48131,106,0.70 [0.49-1.00],0.0489288461593585
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,IFNGR1,Interferon gamma receptor 1,49739,107,0.36 [0.16-0.85],0.0189605461163931
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,IFNL1,Interferon lambda-1,48370,106,0.67 [0.45-0.99],0.0441526056791105
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,IGF1R,Insulin-like growth factor 1 receptor,49287,108,0.38 [0.16-0.87],0.0217174344054602
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,IL22,Interleukin-22,42854,91,1.38 [1.08-1.76],0.0096646804172401
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,ITIH4,Inter-alpha-trypsin inhibitor heavy chain H4,43116,93,0.37 [0.16-0.85],0.0189522154523334
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,KIF22,Kinesin-like protein KIF22,41634,85,0.84 [0.71-0.99],0.0343536071582464
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,KLK3,Prostate-specific antigen,43053,91,0.71 [0.56-0.89],0.0035340496036104
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,KLKB1,Plasma kallikrein,42246,91,0.45 [0.21-0.99],0.0475974802981817
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,KRT19,"Keratin, type I cytoskeletal 19",49371,105,1.35 [1.07-1.70],0.0103111461488515
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,LAMA1,Laminin subunit alpha-1,41634,85,0.52 [0.29-0.94],0.0291796891882096
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,LAMA4,Laminin subunit alpha-4,49739,107,0.56 [0.33-0.95],0.0331393932822241
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,LCAT,Phosphatidylcholine-sterol acyltransferase,43090,93,0.52 [0.28-0.98],0.0440318300852206
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,LGALS7_LGALS7B,Galectin-7,49383,105,0.61 [0.39-0.96],0.0311801217296019
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,LPL,Lipoprotein lipase,49520,105,1.53 [1.04-2.24],0.03204375138798
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,LRG1,Leucine-rich alpha-2-glycoprotein,43116,93,0.36 [0.18-0.72],0.0038658427167534
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,LRRC25,Leucine-rich repeat-containing protein 25,49287,108,0.62 [0.39-0.99],0.0431133281595879
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,LTBP3,Latent-transforming growth factor beta-binding protein 3,48355,103,0.63 [0.43-0.93],0.0187744116284518
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Blepharochalasis,LXN,Latexin,48906,107,1.29 [1.03-1.61],0.0245782419253218
