Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,ABRAXAS2,BRISC complex subunit Abraxas 2,42368,164,1.27 [1.02-1.58],0.0325326671095939
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,ACOT13,Acyl-coenzyme A thioesterase 13,43626,167,1.14 [1.00-1.30],0.0488622228071694
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,ACRBP,Acrosin-binding protein,43601,165,1.38 [1.00-1.89],0.0465987364550739
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,50135,188,1.50 [1.10-2.05],0.0109077498125273
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,AGRN,Agrin,50583,186,1.60 [1.14-2.25],0.0072272417126773
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,AIF1L,Allograft inflammatory factor 1-like,42652,166,1.25 [1.00-1.55],0.0460597232309784
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,AKT1S1,Proline-rich AKT1 substrate 1,49192,181,1.23 [1.01-1.50],0.0402312964423672
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",43737,167,1.47 [1.12-1.92],0.0051076799745464
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,ALPP,"Alkaline phosphatase, placental type",50135,188,1.21 [1.07-1.37],0.0021575997129563
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,AMBP,Protein AMBP,50727,190,2.85 [1.54-5.24],0.0007934943816043
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,AMOTL2,Angiomotin-like protein 2,43439,164,1.40 [1.10-1.77],0.006178869405543
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,APOA2,Apolipoprotein A-II,43848,167,1.51 [1.13-2.03],0.0054644208388727
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,APOH,Beta-2-glycoprotein 1,50382,183,1.48 [1.06-2.06],0.0209236195833783
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,ASGR1,Asialoglycoprotein receptor 1,49981,186,1.71 [1.14-2.57],0.0097310609505797
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,ATG16L1,Autophagy-related protein 16-1,43626,167,1.20 [1.01-1.42],0.0379527405555858
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,ATOX1,Copper transport protein ATOX1,50523,187,1.24 [1.03-1.49],0.0254736530828529
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,ATP6V1G2,V-type proton ATPase subunit G 2,42368,164,0.82 [0.69-0.96],0.0169690795261562
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,ATXN10,Ataxin-10,49192,181,1.26 [1.05-1.52],0.0143328462064654
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,B2M,Beta-2-microglobulin,43879,168,1.41 [1.06-1.88],0.0200452252159038
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,B4GALT1,"Beta-1,4-galactosyltransferase 1",50583,186,1.96 [1.25-3.08],0.003330442402524
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,BAX,Apoptosis regulator BAX,49108,181,1.18 [1.03-1.37],0.0212284914936055
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,BCL2L11,"Bcl-2-like protein 11, Isoform BimL ",50294,188,1.44 [1.04-1.99],0.0268865658874974
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,BGLAP,Osteocalcin,43818,167,1.22 [1.03-1.45],0.0196847785586808
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,BMP4,Bone morphogenetic protein 4,49898,185,0.67 [0.49-0.91],0.0098260319641842
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,BRK1,Protein BRICK1,49192,181,1.34 [1.01-1.78],0.0444092378260816
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,BST2,Bone marrow stromal antigen 2,50815,189,1.27 [1.02-1.58],0.0297176704076698
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,BTC,Probetacellulin,49180,179,1.18 [1.00-1.39],0.0465012315966345
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,BTN2A1,Butyrophilin subfamily 2 member A1,50583,186,1.91 [1.21-3.01],0.0051436033952582
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,C19orf12,Protein C19orf12,49192,181,1.23 [1.04-1.46],0.0184139811456382
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CA12,Carbonic anhydrase 12,50135,188,1.56 [1.09-2.25],0.0161788038682976
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CASC3,Protein CASC3,42616,164,1.41 [1.02-1.94],0.0395163843888986
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CASP7,Caspase-7,43709,167,1.21 [1.01-1.44],0.0339975036900336
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CBLIF,Cobalamin binding intrinsic factor,50288,183,1.24 [1.04-1.47],0.0174690490438251
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CCDC134,Coiled-coil domain-containing protein 134,43601,165,1.35 [1.03-1.77],0.0313604448959332
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CCDC80,Coiled-coil domain-containing protein 80,50363,183,1.43 [1.01-2.04],0.0459102882599852
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CCL14,C-C motif chemokine 14,50236,184,1.36 [1.02-1.83],0.0377454875588513
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CCL21,C-C motif chemokine 21,50583,186,1.33 [1.02-1.72],0.0321372250849186
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CCL25,C-C motif chemokine 25,50921,189,1.37 [1.06-1.78],0.0167138437549164
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CCL7,C-C motif chemokine 7,50294,188,1.24 [1.02-1.50],0.029513062886553
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CCL8,C-C motif chemokine 8,50727,190,1.28 [1.03-1.58],0.0246786431861792
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CCN3,CCN family member 3,50906,187,1.54 [1.08-2.19],0.0176442410155194
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CCN4,CCN family member 4,50799,190,1.42 [1.05-1.92],0.0216250110137599
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CD14,Monocyte differentiation antigen CD14,49350,183,1.46 [1.08-1.99],0.0150047126229716
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CD1C,T-cell surface glycoprotein CD1c,50523,187,1.76 [1.03-3.01],0.0393032944969238
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CD27,CD27 antigen,50523,187,1.36 [1.01-1.83],0.0450178552568884
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CD276,CD276 antigen,50334,186,2.03 [1.41-2.93],0.0001527194836878
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CD300C,CMRF35-like molecule 6,50815,189,1.49 [1.04-2.13],0.0300165024485773
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CD300LG,CMRF35-like molecule 9,50382,183,1.51 [1.07-2.13],0.0194152050039045
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CD4,T-cell surface glycoprotein CD4,50213,188,1.45 [1.02-2.07],0.0380230958319855
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CD48,CD48 antigen,50502,186,1.75 [1.15-2.66],0.0090300869180966
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CD74,HLA class II histocompatibility antigen gamma chain,50815,189,1.59 [1.12-2.27],0.0095898945965484
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CDH3,Cadherin-3,50815,189,1.57 [1.12-2.19],0.0084307932039107
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CELA2A,Chymotrypsin-like elastase family member 2A,43818,167,0.77 [0.61-0.97],0.0279307325663838
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CEMIP2,Cell surface hyaluronidase,42544,162,0.56 [0.31-0.98],0.0431773560388435
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CETN2,Centrin-2,49192,181,1.23 [1.02-1.48],0.0297699494594602
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CFH,Complement factor H,41311,154,1.97 [1.02-3.83],0.0445284346591376
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CHGA,Chromogranin-A,43818,167,1.20 [1.04-1.38],0.0146122628457201
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CKAP4,Cytoskeleton-associated protein 4,50677,188,1.89 [1.28-2.80],0.0015040536413219
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CLEC14A,C-type lectin domain family 14 member A,50382,183,1.53 [1.03-2.28],0.0369648177875502
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CLEC5A,C-type lectin domain family 5 member A,50199,182,1.78 [1.17-2.69],0.0065791317010653
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CLMP,CXADR-like membrane protein,50799,190,2.21 [1.25-3.90],0.006542174063322
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CLUL1,Clusterin-like protein 1,50280,183,1.35 [1.03-1.79],0.0317450327936024
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CMIP,C-Maf-inducing protein,43601,165,1.25 [1.05-1.49],0.013167195217534
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,COL5A1,Collagen alpha-1(V) chain,42864,164,1.44 [1.02-2.03],0.0361906919102085
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,COL6A3,Collagen alpha-3(VI) chain,50990,187,1.66 [1.18-2.33],0.0037695171312645
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CPVL,Probable serine carboxypeptidase CPVL,50715,190,1.50 [1.08-2.07],0.0151954454802588
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CRIM1,Cysteine-rich motor neuron 1 protein,50583,186,2.20 [1.20-4.05],0.0113279886825937
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CSF1,Macrophage colony-stimulating factor 1,50583,186,1.81 [1.15-2.86],0.0108651794551972
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CST3,Cystatin-C,50479,185,1.60 [1.03-2.47],0.0365550547649754
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,CST6,Cystatin-M,49043,176,1.53 [1.16-2.00],0.0022664023914792
