Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,AARSD1,Alanyl-tRNA editing protein Aarsd1,39140,108,1.36 [1.01-1.83],0.0396508557443562
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ABRAXAS2,BRISC complex subunit Abraxas 2,33205,91,1.48 [1.11-1.96],0.0076601470169752
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",38392,108,1.29 [1.06-1.57],0.0101287308387711
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ACE,Angiotensin-converting enzyme,34369,95,2.45 [1.24-4.85],0.010181185655485
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ACE2,Angiotensin-converting enzyme 2,38637,108,1.47 [1.09-1.97],0.0110354871351352
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ACSL1,Long-chain-fatty-acid--CoA ligase 1,33205,91,1.66 [1.15-2.38],0.0061837483625313
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ACVRL1,Serine/threonine-protein kinase receptor R3,38991,111,3.01 [1.60-5.67],0.0006530023246237
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,33355,90,2.17 [1.62-2.91],1.965367618300159e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,39053,111,0.57 [0.35-0.93],0.0233104518000632
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,34190,95,1.87 [1.02-3.44],0.0445956932711874
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,33355,90,2.05 [1.37-3.08],0.0004996761058942
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,33355,90,2.06 [1.33-3.19],0.001206213605714
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ADAMTSL2,ADAMTS-like protein 2,34327,93,2.52 [1.52-4.19],0.0003377568874724
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ADGRE1,Adhesion G protein-coupled receptor E1,34190,95,1.60 [1.15-2.24],0.0056554470981514
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ADGRF5,Adhesion G protein-coupled receptor F5,34354,92,3.25 [1.66-6.35],0.0005805155046373
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ADGRG1,Adhesion G-protein coupled receptor G1,39140,108,1.23 [1.00-1.50],0.0486992719945389
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ADM,Pro-adrenomedullin,39660,109,5.78 [2.92-11.44],4.528942777012325e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,AGER,Advanced glycosylation end product-specific receptor,39225,106,0.61 [0.40-0.95],0.0270534621939595
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,AGR2,Anterior gradient protein 2 homolog,38151,106,1.21 [1.02-1.43],0.0297670153933648
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",39207,110,1.25 [1.01-1.53],0.0358198940231503
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",34296,96,1.45 [1.01-2.10],0.0467489213065645
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ALPP,"Alkaline phosphatase, placental type",39140,108,1.19 [1.02-1.39],0.0245108778836792
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,AMIGO1,Amphoterin-induced protein 1,33400,92,1.39 [1.06-1.83],0.0187885751627175
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,AMOTL2,Angiomotin-like protein 2,34057,94,1.57 [1.17-2.10],0.0026392714874759
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ANGPT2,Angiopoietin-2,39660,109,2.20 [1.45-3.35],0.000216424975068
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ANGPTL4,Angiopoietin-related protein 4,39428,107,1.58 [1.07-2.32],0.0204299277945168
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,APBB1IP,Amyloid beta A4 precursor protein-binding family B member 1-interacting protein,39140,108,1.42 [1.04-1.94],0.0285474424674263
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,APOA1,Apolipoprotein A-I,34392,95,0.39 [0.17-0.89],0.0254274061906166
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,APOC1,Apolipoprotein C-I,34324,94,0.44 [0.25-0.78],0.0047930025827729
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,APOM,Apolipoprotein M,39429,110,0.31 [0.17-0.55],7.237602653228609e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,AREG,Amphiregulin,39140,108,1.82 [1.32-2.50],0.0002724323097085
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ARG2,"Arginase-2, mitochondrial",34187,95,1.43 [1.03-1.99],0.0349454102955564
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ARHGEF5,Rho guanine nucleotide exchange factor 5,33236,93,1.28 [1.02-1.61],0.0347802640121653
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ARL13B,ADP-ribosylation factor-like protein 13B,33205,91,1.40 [1.10-1.78],0.0054870267163821
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ARSA,Arylsulfatase A,39318,109,1.54 [1.09-2.19],0.0154630510935315
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ARSB,Arylsulfatase B,39140,108,1.47 [1.10-1.96],0.0084971993067765
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ASGR2,Asialoglycoprotein receptor 2,34369,95,2.60 [1.27-5.32],0.0090326386785171
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ATOX1,Copper transport protein ATOX1,39428,110,1.38 [1.08-1.76],0.0097563152591006
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,33205,91,2.00 [1.28-3.10],0.0020960899213817
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ATP1B3,Sodium/potassium-transporting ATPase subunit beta-3,33205,91,1.47 [1.02-2.12],0.0396338010742087
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ATP6V1F,V-type proton ATPase subunit F,38392,107,1.30 [1.02-1.65],0.0350814670660213
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ATP6V1G1,V-type proton ATPase subunit G 1,33436,93,1.32 [1.02-1.71],0.0335733533284569
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,ATRAID,All-trans retinoic acid-induced differentiation factor,34190,95,1.79 [1.42-2.24],4.98743258180652e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,B2M,Beta-2-microglobulin,34392,95,1.76 [1.44-2.16],4.687858880421721e-08
