Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ABCA2,ATP-binding cassette sub-family A member 2,34267,1250,1.22 [1.06-1.41],0.0068266965848013
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ABL1,Tyrosine-protein kinase ABL1,40596,1500,1.13 [1.06-1.20],0.0003575448495946
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",39822,1463,1.12 [1.06-1.18],6.912711366204029e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ACAN,Aggrecan core protein,40355,1486,1.41 [1.20-1.66],3.957241701855217e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ACE2,Angiotensin-converting enzyme 2,40021,1485,1.37 [1.27-1.48],7.103461452777916e-16
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ACOT13,Acyl-coenzyme A thioesterase 13,35310,1287,1.06 [1.01-1.11],0.0145910302683909
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ACP5,Tartrate-resistant acid phosphatase type 5,40944,1514,1.21 [1.05-1.39],0.008593025760067
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ACTA2,"Actin, aortic smooth muscle",40021,1485,1.30 [1.19-1.42],1.1413266026202881e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ACTN2,Alpha-actinin-2,34267,1250,1.16 [1.06-1.27],0.0010080114230454
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ACVRL1,Serine/threonine-protein kinase receptor R3,40408,1489,2.33 [1.97-2.77],3.1653366261411127e-22
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ACY1,Aminoacylase-1,40760,1505,1.08 [1.00-1.16],0.0408504051313712
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,34267,1250,1.16 [1.06-1.28],0.0015706543956804
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ADA,Adenosine deaminase,41231,1525,1.17 [1.03-1.32],0.0149224162036721
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ADA2,Adenosine deaminase 2,40542,1496,1.38 [1.24-1.53],2.016138912600848e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,34437,1280,1.43 [1.28-1.61],1.7865802576353092e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,40477,1490,1.17 [1.03-1.33],0.0156409358948328
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,41070,1518,1.34 [1.15-1.57],0.0002234200613022
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,35310,1287,1.76 [1.49-2.06],8.428258798763399e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in joint,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,41264,1522,0.71 [0.59-0.86],0.0004613445576115
