Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,A1BG,Alpha-1B-glycoprotein,19973,1165,1.21 [0.87-1.68],0.2519828673372009
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,AAMDC,Mth938 domain-containing protein,19366,1128,0.90 [0.81-1.00],0.0521909444563409
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,AARSD1,Alanyl-tRNA editing protein Aarsd1,22864,1321,0.99 [0.91-1.09],0.9045956606441994
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ABCA2,ATP-binding cassette sub-family A member 2,19309,1132,1.16 [1.00-1.35],0.0469522605793136
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ABHD14B,Protein ABHD14B,22740,1314,1.01 [0.93-1.10],0.793794920329626
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ABL1,Tyrosine-protein kinase ABL1,22864,1321,1.08 [1.01-1.16],0.0261552973685092
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ABO,Histo-blood group ABO system transferase,19957,1162,0.98 [0.94-1.02],0.2531508807733967
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ABRAXAS2,BRISC complex subunit Abraxas 2,19309,1132,1.05 [0.96-1.14],0.2640021406664206
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22409,1298,1.10 [1.04-1.17],0.0008838254513754
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19561,1128,0.99 [0.92-1.08],0.9004879385844724
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",19940,1164,1.00 [0.94-1.06],0.9800141517274544
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACAN,Aggrecan core protein,22758,1317,0.84 [0.71-1.00],0.0524238123524589
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACE,Angiotensin-converting enzyme,19957,1162,1.01 [0.81-1.25],0.9578606963194471
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACE2,Angiotensin-converting enzyme 2,22563,1302,1.19 [1.09-1.31],0.0001797884449928
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACHE,Acetylcholinesterase,19483,1135,0.79 [0.66-0.94],0.0071353313488816
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACOT13,Acyl-coenzyme A thioesterase 13,19870,1151,1.02 [0.98-1.08],0.330331196713005
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,22960,1326,1.06 [0.96-1.17],0.2320909015136945
Chapter XI Diseases of the digestive system,Other diseases of anus and rectum,ACP1,Low molecular weight phosphotyrosine protein phosphatase,19385,1134,0.93 [0.82-1.06],0.2570322847109595
