Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter II Neoplasms,Melanocytic naevi,A1BG,Alpha-1B-glycoprotein,24450,192,0.38 [0.18-0.81],0.0119973305830135
Chapter II Neoplasms,Melanocytic naevi,AAMDC,Mth938 domain-containing protein,23738,189,0.91 [0.70-1.18],0.485431586811522
Chapter II Neoplasms,Melanocytic naevi,AARSD1,Alanyl-tRNA editing protein Aarsd1,27971,219,1.00 [0.81-1.24],0.9851350883328578
Chapter II Neoplasms,Melanocytic naevi,ABCA2,ATP-binding cassette sub-family A member 2,23642,190,1.10 [0.77-1.59],0.5999113504759297
Chapter II Neoplasms,Melanocytic naevi,ABHD14B,Protein ABHD14B,27809,217,0.96 [0.78-1.18],0.711798187671334
Chapter II Neoplasms,Melanocytic naevi,ABL1,Tyrosine-protein kinase ABL1,27971,219,1.08 [0.91-1.28],0.3886799247577471
Chapter II Neoplasms,Melanocytic naevi,ABO,Histo-blood group ABO system transferase,24438,194,1.17 [1.07-1.29],0.0010429305046093
Chapter II Neoplasms,Melanocytic naevi,ABRAXAS2,BRISC complex subunit Abraxas 2,23642,190,0.86 [0.70-1.07],0.1735638988118336
Chapter II Neoplasms,Melanocytic naevi,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27407,212,0.91 [0.78-1.06],0.2056407939104845
Chapter II Neoplasms,Melanocytic naevi,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",23964,192,0.93 [0.75-1.14],0.475589984180843
Chapter II Neoplasms,Melanocytic naevi,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24417,192,0.97 [0.83-1.14],0.7133801042932417
Chapter II Neoplasms,Melanocytic naevi,ACAN,Aggrecan core protein,27833,213,1.31 [0.85-2.01],0.2244056531936052
Chapter II Neoplasms,Melanocytic naevi,ACE,Angiotensin-converting enzyme,24438,194,1.23 [0.72-2.11],0.4504159798689584
Chapter II Neoplasms,Melanocytic naevi,ACE2,Angiotensin-converting enzyme 2,27587,212,0.78 [0.59-1.04],0.0897766136906984
Chapter II Neoplasms,Melanocytic naevi,ACHE,Acetylcholinesterase,23868,188,0.82 [0.53-1.28],0.3791423167411454
Chapter II Neoplasms,Melanocytic naevi,ACOT13,Acyl-coenzyme A thioesterase 13,24318,193,0.99 [0.88-1.12],0.8694299517117404
Chapter II Neoplasms,Melanocytic naevi,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,28089,215,1.12 [0.88-1.42],0.3566698880716855
Chapter II Neoplasms,Melanocytic naevi,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23715,190,0.87 [0.63-1.20],0.3995464334609405
Chapter II Neoplasms,Melanocytic naevi,ACP5,Tartrate-resistant acid phosphatase type 5,28192,218,0.93 [0.65-1.33],0.6778664994940866
Chapter II Neoplasms,Melanocytic naevi,ACP6,Lysophosphatidic acid phosphatase type 6,28308,221,0.97 [0.82-1.16],0.7543439334411732
Chapter II Neoplasms,Melanocytic naevi,ACRBP,Acrosin-binding protein,24299,192,1.17 [0.83-1.64],0.3760615448842671
