Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,A1BG,Alpha-1B-glycoprotein,24629,49,1.52 [0.31-7.37],0.603450427809503
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,AAMDC,Mth938 domain-containing protein,23909,49,1.57 [0.97-2.53],0.0677626804678776
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,AARSD1,Alanyl-tRNA editing protein Aarsd1,28176,54,0.86 [0.56-1.32],0.4919950399401688
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ABCA2,ATP-binding cassette sub-family A member 2,23812,49,1.83 [1.06-3.16],0.0302977246502713
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ABHD14B,Protein ABHD14B,28010,53,1.09 [0.72-1.64],0.6949403996767676
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ABL1,Tyrosine-protein kinase ABL1,28176,54,1.25 [0.91-1.73],0.167770629670223
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ABO,Histo-blood group ABO system transferase,24617,50,0.99 [0.82-1.20],0.9275848347631568
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ABRAXAS2,BRISC complex subunit Abraxas 2,23812,49,1.29 [0.88-1.91],0.1958639948248101
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27611,53,1.16 [0.88-1.53],0.2842611390646256
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",24138,46,0.84 [0.52-1.36],0.477901191200808
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24592,49,1.05 [0.78-1.41],0.76464522704385
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACAN,Aggrecan core protein,28046,53,1.03 [0.44-2.43],0.940807852121542
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACE,Angiotensin-converting enzyme,24617,50,2.13 [0.75-6.04],0.1565769405520215
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACE2,Angiotensin-converting enzyme 2,27798,55,1.08 [0.69-1.69],0.7208591701613722
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACHE,Acetylcholinesterase,24041,50,1.00 [0.44-2.24],0.9970356005038836
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACOT13,Acyl-coenzyme A thioesterase 13,24497,47,1.06 [0.83-1.34],0.6616792960138334
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,28304,54,1.38 [0.90-2.12],0.1381793853930092
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23892,47,1.20 [0.68-2.12],0.5359722234113944
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACP5,Tartrate-resistant acid phosphatase type 5,28408,55,1.25 [0.62-2.54],0.5284872995530843
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACP6,Lysophosphatidic acid phosphatase type 6,28519,54,1.26 [0.85-1.86],0.2587152496990134
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACRBP,Acrosin-binding protein,24478,48,1.01 [0.50-2.05],0.9787037358067612
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACRV1,Acrosomal protein SP-10,23892,47,1.20 [0.80-1.80],0.3750643140755634
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACSL1,Long-chain-fatty-acid--CoA ligase 1,23812,49,1.05 [0.51-2.19],0.8875480372820247
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACTA2,"Actin, aortic smooth muscle",27798,55,1.75 [1.27-2.42],0.0006162670229475
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACTN2,Alpha-actinin-2,23812,49,0.88 [0.53-1.46],0.6186103473583882
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACTN4,Alpha-actinin-4,27778,54,1.10 [0.54-2.23],0.8027258296674251
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACVRL1,Serine/threonine-protein kinase receptor R3,28059,53,2.64 [1.04-6.73],0.0415241743506087
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACY1,Aminoacylase-1,28304,54,1.18 [0.82-1.70],0.3647820571212049
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23812,49,1.57 [1.01-2.44],0.0432237648895665
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ACYP1,Acylphosphatase-1,23950,50,1.28 [0.86-1.90],0.2240155470238158
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADA,Adenosine deaminase,28641,55,0.92 [0.47-1.81],0.8050330357050957
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADA2,Adenosine deaminase 2,28119,55,1.17 [0.67-2.06],0.576301091521092
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23892,47,1.46 [0.89-2.42],0.1368008150341397
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,27798,55,1.58 [0.74-3.39],0.2392931138724545
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,28108,53,1.07 [0.53-2.16],0.853923108339165
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,28641,55,1.49 [0.73-3.04],0.2751515178124201
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,28529,53,1.66 [0.72-3.84],0.235518704999651
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,24497,47,3.11 [1.73-5.56],0.0001400957640977
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,23892,47,0.65 [0.25-1.68],0.3781141369654229
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,28654,55,1.22 [0.44-3.40],0.7018594456722747
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,28176,54,1.61 [0.90-2.88],0.109631370635807
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,27798,55,1.02 [0.49-2.13],0.952999445857709
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,23892,47,1.15 [0.55-2.41],0.7064155555938123
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,28368,54,0.48 [0.30-0.78],0.0032303881613075
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADAMTSL2,ADAMTS-like protein 2,24583,50,1.27 [0.58-2.79],0.542614814985856
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADAMTSL4,ADAMTS-like protein 4,23909,49,3.49 [1.48-8.24],0.0042937359016209
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADAMTSL5,ADAMTS-like protein 5,24592,49,1.37 [0.70-2.67],0.3588495954425952
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,27611,53,1.21 [0.73-2.01],0.4501768321855507
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADD1,Alpha-adducin,24041,50,1.20 [0.82-1.76],0.3508326978473556
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADGRB3,Adhesion G protein-coupled receptor B3,28059,53,0.85 [0.41-1.78],0.6724779131660215
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADGRD1,Adhesion G-protein coupled receptor D1,24041,50,0.78 [0.38-1.58],0.484154341743142
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADGRE1,Adhesion G protein-coupled receptor E1,24497,47,1.08 [0.65-1.79],0.759600101348995
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADGRE2,Adhesion G protein-coupled receptor E2,28427,55,1.48 [0.66-3.33],0.3419215371715774
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADGRE5,Adhesion G protein-coupled receptor E5,28499,55,1.47 [0.69-3.13],0.3232331962418296
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADGRF5,Adhesion G protein-coupled receptor F5,24592,49,0.70 [0.28-1.76],0.4466377154742895
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADGRG1,Adhesion G-protein coupled receptor G1,28176,54,0.96 [0.63-1.47],0.8486476272846519
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADGRG2,Adhesion G-protein coupled receptor G2,28304,54,0.43 [0.19-0.94],0.0345845247545828
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADGRV1,Adhesion G-protein coupled receptor V1,23810,45,0.80 [0.50-1.30],0.3706203646018344
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADH1B,All-trans-retinol dehydrogenase,24041,50,1.26 [0.91-1.73],0.1586729719404414
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,27798,55,1.23 [0.94-1.60],0.1269261278457197
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADIPOQ,Adiponectin,24629,49,1.45 [0.96-2.18],0.0783301376163388
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADM,Pro-adrenomedullin,28556,54,1.56 [0.62-3.95],0.3470415145082451
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,ADRA2A,Alpha-2A adrenergic receptor,23812,49,1.17 [0.87-1.58],0.3004636817415773
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,AFAP1,Actin filament-associated protein 1,24041,50,1.02 [0.74-1.38],0.9238881766063124
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,AFM,Afamin,24629,49,1.04 [0.25-4.28],0.9543933308794348
Chapter XIV Diseases of the genitourinary system,Other disorders of the genitourinary system,AFP,Alpha-fetoprotein,28019,53,0.85 [0.59-1.24],0.4065178078811663
