Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",A1BG,Alpha-1B-glycoprotein,24584,335,0.81 [0.45-1.45],0.4714338048172849
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AAMDC,Mth938 domain-containing protein,23866,330,1.24 [1.02-1.50],0.0283282028950876
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AARSD1,Alanyl-tRNA editing protein Aarsd1,28126,381,1.29 [1.10-1.51],0.001322446696721
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ABCA2,ATP-binding cassette sub-family A member 2,23767,327,1.35 [1.04-1.75],0.0230865643222433
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ABHD14B,Protein ABHD14B,27956,385,1.17 [1.01-1.36],0.0393981684883123
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ABL1,Tyrosine-protein kinase ABL1,28126,381,1.12 [0.99-1.27],0.0738962498349118
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ABO,Histo-blood group ABO system transferase,24573,334,1.05 [0.98-1.13],0.1893833873637485
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ABRAXAS2,BRISC complex subunit Abraxas 2,23767,327,1.15 [0.99-1.34],0.0762131878399881
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27555,380,1.07 [0.96-1.19],0.2383247957754965
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",24096,333,0.99 [0.85-1.15],0.887377326919406
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24549,334,1.05 [0.93-1.18],0.4220299668981635
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACAN,Aggrecan core protein,27991,383,1.52 [1.10-2.08],0.0102548659212149
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACE,Angiotensin-converting enzyme,24573,334,0.91 [0.61-1.37],0.6630112063558495
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACE2,Angiotensin-converting enzyme 2,27745,374,1.22 [1.03-1.45],0.0212885330192763
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACHE,Acetylcholinesterase,23999,331,0.81 [0.59-1.13],0.2209456922431199
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACOT13,Acyl-coenzyme A thioesterase 13,24452,336,1.07 [0.98-1.17],0.1517079391629739
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,28249,385,1.23 [1.04-1.46],0.016813725867362
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACP1,Low molecular weight phosphotyrosine protein phosphatase,23850,331,1.26 [1.01-1.56],0.0374330859854477
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACP5,Tartrate-resistant acid phosphatase type 5,28350,386,0.99 [0.76-1.30],0.9678160534115896
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACP6,Lysophosphatidic acid phosphatase type 6,28465,384,1.02 [0.89-1.17],0.7884788750541224
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACRBP,Acrosin-binding protein,24432,338,1.03 [0.79-1.34],0.8467030131225638
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACRV1,Acrosomal protein SP-10,23850,331,1.06 [0.90-1.26],0.4645064664779442
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACSL1,Long-chain-fatty-acid--CoA ligase 1,23767,327,1.03 [0.77-1.36],0.8518408696541341
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACTA2,"Actin, aortic smooth muscle",27745,374,1.10 [0.90-1.34],0.3428876299123636
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACTN2,Alpha-actinin-2,23767,327,0.96 [0.79-1.16],0.6521105571662238
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACTN4,Alpha-actinin-4,27723,371,1.05 [0.79-1.39],0.7287764553488864
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACVRL1,Serine/threonine-protein kinase receptor R3,28006,384,1.29 [0.88-1.90],0.1937303561379232
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACY1,Aminoacylase-1,28249,385,1.03 [0.89-1.19],0.70953208867084
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23767,327,1.02 [0.84-1.23],0.8508433334099151
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ACYP1,Acylphosphatase-1,23908,329,1.24 [1.06-1.45],0.0066705715518885
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADA,Adenosine deaminase,28585,391,1.07 [0.84-1.36],0.6006480141674497
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADA2,Adenosine deaminase 2,28063,381,1.22 [0.98-1.51],0.0759215759720155
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23850,331,1.32 [1.09-1.60],0.0037270415082042
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,27745,374,1.04 [0.77-1.40],0.8015033106835394
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,28055,385,1.26 [0.97-1.64],0.0784337017924624
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,28585,391,1.13 [0.87-1.46],0.3615506865901268
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,28474,391,1.04 [0.75-1.43],0.8204214882032204
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,24452,336,1.18 [0.84-1.67],0.3407869516603791
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,23850,331,1.19 [0.88-1.61],0.2555544463848119
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,28597,390,0.73 [0.50-1.07],0.1104402944056105
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,28126,381,1.08 [0.88-1.32],0.485257919054732
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,27745,374,1.10 [0.85-1.44],0.4697878202813241
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,23850,331,1.32 [1.01-1.71],0.0401639950218599
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,28316,385,0.76 [0.63-0.93],0.005999465869791
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADAMTSL2,ADAMTS-like protein 2,24538,336,0.93 [0.66-1.29],0.6538385688667416
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADAMTSL4,ADAMTS-like protein 4,23866,330,0.83 [0.53-1.29],0.4015547329363363
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADAMTSL5,ADAMTS-like protein 5,24549,334,0.88 [0.67-1.14],0.3235670040633871
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,27555,380,0.82 [0.60-1.11],0.202130606435868
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADD1,Alpha-adducin,23999,331,1.13 [0.97-1.31],0.1125917482223393
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADGRB3,Adhesion G protein-coupled receptor B3,28006,384,1.00 [0.76-1.32],0.9844051027644904
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADGRD1,Adhesion G-protein coupled receptor D1,23999,331,0.83 [0.63-1.09],0.1867686826251458
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADGRE1,Adhesion G protein-coupled receptor E1,24452,336,1.28 [1.07-1.54],0.008079293792709
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADGRE2,Adhesion G protein-coupled receptor E2,28374,390,1.04 [0.76-1.42],0.8123252448073952
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADGRE5,Adhesion G protein-coupled receptor E5,28441,387,0.79 [0.58-1.08],0.1360962318489304
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADGRF5,Adhesion G protein-coupled receptor F5,24549,334,1.41 [0.99-2.01],0.0594826677642503
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADGRG1,Adhesion G-protein coupled receptor G1,28126,381,0.99 [0.83-1.17],0.8792249466406885
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADGRG2,Adhesion G-protein coupled receptor G2,28249,385,0.75 [0.54-1.04],0.0869533077074374
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADGRV1,Adhesion G-protein coupled receptor V1,23769,324,0.98 [0.84-1.14],0.7872672687611068
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADH1B,All-trans-retinol dehydrogenase,23999,331,1.06 [0.93-1.21],0.3769829765907599
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,27745,374,1.05 [0.95-1.17],0.3418558955707428
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADIPOQ,Adiponectin,24584,335,0.88 [0.75-1.03],0.1070596673608653
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADM,Pro-adrenomedullin,28502,385,1.41 [1.01-1.98],0.0436081003356009
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",ADRA2A,Alpha-2A adrenergic receptor,23767,327,1.00 [0.86-1.15],0.9544541020764896
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AFAP1,Actin filament-associated protein 1,23999,331,0.99 [0.87-1.12],0.85896297874492
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AFM,Afamin,24584,335,0.87 [0.51-1.50],0.6202910586606376
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AFP,Alpha-fetoprotein,27966,384,0.93 [0.81-1.07],0.3005574598282323
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AGBL2,Cytosolic carboxypeptidase 2,23769,324,1.12 [1.00-1.26],0.0504782778366277
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AGER,Advanced glycosylation end product-specific receptor,28179,387,1.43 [1.14-1.78],0.0016866664601287
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AGR2,Anterior gradient protein 2 homolog,27354,374,1.14 [1.04-1.24],0.0054031904075381
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AGR3,Anterior gradient protein 3,27518,380,1.08 [0.93-1.26],0.2953238526518721
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AGRN,Agrin,28374,390,1.34 [1.03-1.75],0.0266048222178385
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AGRP,Agouti-related protein,28585,391,1.04 [0.88-1.22],0.6590387108372138
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AGT,Angiotensinogen,24573,334,0.90 [0.56-1.43],0.6527082394722612
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AGXT,Serine--pyruvate aminotransferase,28249,385,1.09 [0.98-1.22],0.1235447568761499
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AHCY,Adenosylhomocysteinase,28249,385,1.12 [0.99-1.28],0.0804169027372358
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AHNAK,Neuroblast differentiation-associated protein AHNAK,23866,330,1.20 [0.88-1.65],0.246916050174565
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AHNAK2,Protein AHNAK2,23866,330,1.27 [0.90-1.80],0.1686654551446337
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AHSA1,Activator of 90 kDa heat shock protein ATPase homolog 1,24432,338,0.99 [0.85-1.15],0.8616812837317868
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AHSG,Alpha-2-HS-glycoprotein,24573,334,1.20 [0.81-1.76],0.3622390002397381
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AHSP,Alpha-hemoglobin-stabilizing protein,28195,383,1.05 [0.95-1.16],0.3843239888345237
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AIDA,"Axin interactor, dorsalization-associated protein",23863,328,1.01 [0.89-1.14],0.8964791740569669
Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",AIF1,Allograft inflammatory factor 1,27555,380,0.99 [0.83-1.18],0.9122763716813722
