Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter II Neoplasms,Benign neoplasm: Ascending colon,A1BG,Alpha-1B-glycoprotein,24654,245,1.34 [0.65-2.75],0.4249020578658651
Chapter II Neoplasms,Benign neoplasm: Ascending colon,AAMDC,Mth938 domain-containing protein,23933,236,0.87 [0.68-1.10],0.2417916183547518
Chapter II Neoplasms,Benign neoplasm: Ascending colon,AARSD1,Alanyl-tRNA editing protein Aarsd1,28207,276,0.97 [0.80-1.18],0.7842641004719584
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ABCA2,ATP-binding cassette sub-family A member 2,23834,234,1.16 [0.82-1.63],0.4057071393380034
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ABHD14B,Protein ABHD14B,28039,281,0.89 [0.74-1.07],0.1978596958375382
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ABL1,Tyrosine-protein kinase ABL1,28207,276,0.99 [0.85-1.16],0.9033006518378494
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ABO,Histo-blood group ABO system transferase,24641,245,0.98 [0.90-1.07],0.6505673156488507
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ABRAXAS2,BRISC complex subunit Abraxas 2,23834,234,0.96 [0.79-1.15],0.6348366031527699
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27639,270,1.23 [1.09-1.38],0.0007300479188705
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",24162,240,0.99 [0.82-1.19],0.915530381106198
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",24617,243,0.97 [0.85-1.12],0.7149646183923546
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACAN,Aggrecan core protein,28074,278,1.03 [0.71-1.51],0.8660217184484247
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACE,Angiotensin-converting enzyme,24641,245,1.12 [0.70-1.78],0.6372346000264946
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACE2,Angiotensin-converting enzyme 2,27827,275,1.30 [1.09-1.56],0.004258511580584
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACHE,Acetylcholinesterase,24066,237,1.43 [1.01-2.01],0.0411402542029218
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACOT13,Acyl-coenzyme A thioesterase 13,24522,243,0.93 [0.84-1.04],0.2063833657011063
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,28332,280,1.04 [0.85-1.28],0.7031840002220728
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACP1,Low molecular weight phosphotyrosine protein phosphatase,23916,237,0.97 [0.74-1.28],0.8307757485749446
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACP5,Tartrate-resistant acid phosphatase type 5,28435,282,1.47 [1.09-2.00],0.0130178927383965
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACP6,Lysophosphatidic acid phosphatase type 6,28550,282,1.13 [0.95-1.33],0.1671888294821815
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACRBP,Acrosin-binding protein,24501,245,1.00 [0.73-1.37],0.9909737155526596
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACRV1,Acrosomal protein SP-10,23916,237,1.08 [0.93-1.25],0.2937699475238443
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACSL1,Long-chain-fatty-acid--CoA ligase 1,23834,234,1.16 [0.85-1.60],0.349790199874136
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACTA2,"Actin, aortic smooth muscle",27827,275,1.19 [0.95-1.48],0.1233058973958892
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACTN2,Alpha-actinin-2,23834,234,0.77 [0.61-0.96],0.0233096179106858
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACTN4,Alpha-actinin-4,27806,279,1.15 [0.85-1.56],0.3725786682191945
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACVRL1,Serine/threonine-protein kinase receptor R3,28089,281,1.74 [1.14-2.67],0.0104285809410086
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACY1,Aminoacylase-1,28332,280,1.27 [1.09-1.49],0.002606097838243
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23834,234,1.27 [1.03-1.56],0.0272746597404983
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ACYP1,Acylphosphatase-1,23975,237,1.01 [0.84-1.22],0.8813008785009467
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADA,Adenosine deaminase,28670,285,1.09 [0.82-1.46],0.5366012316151599
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADA2,Adenosine deaminase 2,28147,278,1.04 [0.80-1.33],0.7887443512550804
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,23916,237,1.43 [1.08-1.89],0.0120061151488309
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,27827,275,1.09 [0.77-1.54],0.620096704688941
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,28138,281,1.25 [0.93-1.69],0.1385429218976671
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,28670,285,1.36 [1.00-1.86],0.0520067576271268
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,28558,284,1.07 [0.74-1.55],0.7035768606331647
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,24522,243,1.33 [0.90-1.98],0.1578562553557265
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,23916,237,1.27 [0.89-1.81],0.1921670144697141
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,28682,286,1.05 [0.67-1.64],0.8274687238695356
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,28207,276,1.27 [0.98-1.64],0.0722302382854313
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,27827,275,1.02 [0.74-1.41],0.8946264927319918
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,23916,237,1.31 [0.96-1.78],0.092089182452234
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,28398,282,0.95 [0.75-1.19],0.6330168816624355
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADAMTSL2,ADAMTS-like protein 2,24609,244,1.60 [1.14-2.24],0.0059623972424977
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADAMTSL4,ADAMTS-like protein 4,23933,236,1.05 [0.63-1.76],0.844651508196087
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADAMTSL5,ADAMTS-like protein 5,24617,243,0.98 [0.72-1.33],0.8853606767614579
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,27639,270,0.70 [0.47-1.05],0.084916670124774
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADD1,Alpha-adducin,24066,237,0.96 [0.80-1.15],0.6402686111752456
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADGRB3,Adhesion G protein-coupled receptor B3,28089,281,1.10 [0.80-1.50],0.5746300776299511
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADGRD1,Adhesion G-protein coupled receptor D1,24066,237,1.32 [0.98-1.78],0.0706496243618786
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADGRE1,Adhesion G protein-coupled receptor E1,24522,243,1.05 [0.84-1.32],0.6571440622643452
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADGRE2,Adhesion G protein-coupled receptor E2,28457,285,1.31 [0.91-1.89],0.1423556593481952
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADGRE5,Adhesion G protein-coupled receptor E5,28526,284,1.37 [0.98-1.92],0.0688361638179316
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADGRF5,Adhesion G protein-coupled receptor F5,24617,243,1.02 [0.66-1.57],0.9245099012106552
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADGRG1,Adhesion G-protein coupled receptor G1,28207,276,1.29 [1.13-1.47],0.0001921120295556
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADGRG2,Adhesion G-protein coupled receptor G2,28332,280,0.82 [0.56-1.19],0.2968264586616426
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADGRV1,Adhesion G-protein coupled receptor V1,23833,230,0.91 [0.75-1.11],0.334703316727588
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADH1B,All-trans-retinol dehydrogenase,24066,237,1.24 [1.07-1.44],0.0037598206419715
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,27827,275,1.15 [1.02-1.30],0.0254716509430839
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADIPOQ,Adiponectin,24654,245,1.00 [0.83-1.19],0.9591338180326712
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADM,Pro-adrenomedullin,28587,282,1.62 [1.08-2.42],0.020260557571176
Chapter II Neoplasms,Benign neoplasm: Ascending colon,ADRA2A,Alpha-2A adrenergic receptor,23834,234,1.12 [0.96-1.31],0.1513091462243949
Chapter II Neoplasms,Benign neoplasm: Ascending colon,AFAP1,Actin filament-associated protein 1,24066,237,0.97 [0.83-1.12],0.6438922245123719
Chapter II Neoplasms,Benign neoplasm: Ascending colon,AFM,Afamin,24654,245,1.53 [0.83-2.82],0.1725857035937875
Chapter II Neoplasms,Benign neoplasm: Ascending colon,AFP,Alpha-fetoprotein,28049,280,0.99 [0.85-1.17],0.9386637371573392
Chapter II Neoplasms,Benign neoplasm: Ascending colon,AGBL2,Cytosolic carboxypeptidase 2,23833,230,1.01 [0.88-1.17],0.8355222906377104
Chapter II Neoplasms,Benign neoplasm: Ascending colon,AGER,Advanced glycosylation end product-specific receptor,28263,284,1.11 [0.86-1.43],0.4248484001543444
Chapter II Neoplasms,Benign neoplasm: Ascending colon,AGR2,Anterior gradient protein 2 homolog,27438,272,1.16 [1.04-1.29],0.0057238562800476
Chapter II Neoplasms,Benign neoplasm: Ascending colon,AGR3,Anterior gradient protein 3,27602,270,0.98 [0.82-1.18],0.8441460306262158
Chapter II Neoplasms,Benign neoplasm: Ascending colon,AGRN,Agrin,28457,285,1.29 [0.96-1.74],0.092650924351921
Chapter II Neoplasms,Benign neoplasm: Ascending colon,AGRP,Agouti-related protein,28670,285,1.10 [0.90-1.34],0.3460559182296907
