Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
NRP1,Neuropilin-1,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",Inverse variance weighted,26,1.27 [1.00-1.62],0.0473083318046294
NRP1,Neuropilin-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",Inverse variance weighted,26,1.22 [1.00-1.48],0.0452267453850666
NRP1,Neuropilin-1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic nephropathy, excluding more controls",Inverse variance weighted,26,0.85 [0.76-0.95],0.00426539136841
NRP1,Neuropilin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,Inverse variance weighted,26,0.83 [0.70-1.00],0.0441944896773168
NRP1,Neuropilin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,Inverse variance weighted,26,0.84 [0.72-0.97],0.0157181379684246
NRP1,Neuropilin-1,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorders of plasma-protein metabolism, not elsewhere classified",Inverse variance weighted,26,0.51 [0.30-0.85],0.0101746469596345
NRP1,Neuropilin-1,Chapter X Diseases of the respiratory system,Interstitial lung disease,Inverse variance weighted,26,1.13 [1.00-1.27],0.0466794907381461
NRP1,Neuropilin-1,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,Inverse variance weighted,26,1.25 [1.08-1.46],0.0038227523174549
NRP1,Neuropilin-1,Chapter XI Diseases of the digestive system,Other diseases of liver,Inverse variance weighted,26,1.16 [1.06-1.28],0.0021366507748394
NRP1,Neuropilin-1,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,Inverse variance weighted,26,1.20 [1.02-1.42],0.0249738777875511
