Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
FGL1,Fibrinogen-like protein 1,Chapter I Certain infectious and parasitic diseases,Candidiasis,Inverse variance weighted,38,0.90 [0.83-0.98],0.0109126082512956
FGL1,Fibrinogen-like protein 1,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,38,0.91 [0.86-0.97],0.0024547561100675
FGL1,Fibrinogen-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,38,1.06 [1.00-1.12],0.0321361130363074
FGL1,Fibrinogen-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,38,1.08 [1.04-1.13],0.0003508736799766
FGL1,Fibrinogen-like protein 1,Chapter IX Diseases of the circulatory system,Cardiac arrest,Inverse variance weighted,38,0.89 [0.79-0.99],0.0350817542836874
FGL1,Fibrinogen-like protein 1,Chapter IX Diseases of the circulatory system,"Cardiomyopathy, other and unspecified",Inverse variance weighted,38,1.12 [1.01-1.24],0.0262384209778451
FGL1,Fibrinogen-like protein 1,Chapter X Diseases of the respiratory system,Lung diseases due to external agents,Inverse variance weighted,38,0.92 [0.86-0.99],0.0347774322873839
FGL1,Fibrinogen-like protein 1,Chapter X Diseases of the respiratory system,Pneumonitis due to solids and liquids,Inverse variance weighted,38,0.86 [0.78-0.95],0.0032300253192587
FGL1,Fibrinogen-like protein 1,Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,Inverse variance weighted,38,1.06 [1.01-1.12],0.0179727017559894
FGL1,Fibrinogen-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Dorsopathies,Inverse variance weighted,38,0.98 [0.95-1.00],0.0199134547038775
FGL1,Fibrinogen-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other dorsopathies, not elsewhere classified",Inverse variance weighted,38,0.97 [0.95-0.99],0.0044160532376407
FGL1,Fibrinogen-like protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],Inverse variance weighted,38,0.89 [0.81-0.98],0.0210155017232558
