Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
RNASET2,Ribonuclease T2,Chapter I Certain infectious and parasitic diseases,Other viral diseases,Inverse variance weighted,25,0.93 [0.87-0.99],0.0305850496083985
RNASET2,Ribonuclease T2,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",Inverse variance weighted,25,0.93 [0.86-1.00],0.0430224906643511
RNASET2,Ribonuclease T2,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,Inverse variance weighted,25,1.13 [1.02-1.25],0.0170542640495448
RNASET2,Ribonuclease T2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Vitamin B12 deficiency anaemia,Inverse variance weighted,25,0.86 [0.75-0.97],0.0165794794269088
RNASET2,Ribonuclease T2,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,25,0.94 [0.89-1.00],0.0467598669353413
RNASET2,Ribonuclease T2,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,Inverse variance weighted,25,0.92 [0.86-1.00],0.0404955907389203
RNASET2,Ribonuclease T2,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,Inverse variance weighted,25,0.91 [0.84-0.98],0.0158917795361939
RNASET2,Ribonuclease T2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,25,0.94 [0.91-0.97],0.000420839869747
RNASET2,Ribonuclease T2,"Chapter IV Endocrine, nutritional and metabolic diseases","Delirium, not induced by alcohol and other psychoactive substances",Inverse variance weighted,25,0.90 [0.82-1.00],0.049516784128492
RNASET2,Ribonuclease T2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,Inverse variance weighted,25,1.03 [1.00-1.07],0.0485331747245207
RNASET2,Ribonuclease T2,Chapter VIII Diseases of the ear and mastoid process,Other disorders of ear,Inverse variance weighted,25,0.97 [0.94-1.00],0.0325966531373141
RNASET2,Ribonuclease T2,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,25,1.03 [1.00-1.05],0.0382714192737099
RNASET2,Ribonuclease T2,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,Inverse variance weighted,25,0.87 [0.76-0.99],0.0313287550338444
RNASET2,Ribonuclease T2,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,25,0.95 [0.90-1.00],0.0432743892011735
RNASET2,Ribonuclease T2,Chapter XI Diseases of the digestive system,Other diseases of the digestive system,Inverse variance weighted,25,1.06 [1.00-1.12],0.0449109370008622
RNASET2,Ribonuclease T2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,Inverse variance weighted,25,0.86 [0.76-0.96],0.0091480960393383
RNASET2,Ribonuclease T2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteomyelitis,Inverse variance weighted,25,0.86 [0.75-0.98],0.0266560176543813
RNASET2,Ribonuclease T2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other soft tissue disorders, not elsewhere classified",Inverse variance weighted,25,0.95 [0.92-0.99],0.0129997864696074
RNASET2,Ribonuclease T2,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,Inverse variance weighted,25,1.13 [1.02-1.26],0.025822710135428
RNASET2,Ribonuclease T2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",Inverse variance weighted,25,0.91 [0.83-0.99],0.0277250758690473
