Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
FOLR1,Folate receptor alpha,Chapter I Certain infectious and parasitic diseases,Mycoses,Inverse variance weighted,10,0.83 [0.71-0.98],0.0245253279579658
FOLR1,Folate receptor alpha,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,10,2.58 [1.07-6.22],0.0346967038339517
FOLR1,Folate receptor alpha,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,Inverse variance weighted,10,0.47 [0.26-0.85],0.0117683800387498
FOLR1,Folate receptor alpha,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,Inverse variance weighted,10,0.78 [0.64-0.95],0.0114495650200533
FOLR1,Folate receptor alpha,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic neuropathy,Inverse variance weighted,10,0.67 [0.50-0.90],0.0084838769403889
FOLR1,Folate receptor alpha,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,10,1.40 [1.06-1.84],0.01761575075133
FOLR1,Folate receptor alpha,Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",Inverse variance weighted,10,0.78 [0.63-0.97],0.0279528804211309
FOLR1,Folate receptor alpha,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,10,2.26 [1.06-4.85],0.0356022739733762
FOLR1,Folate receptor alpha,Chapter IX Diseases of the circulatory system,DVT of lower extremities,Inverse variance weighted,10,1.18 [1.01-1.37],0.0351420654553541
FOLR1,Folate receptor alpha,Chapter IX Diseases of the circulatory system,Venous thromboembolism,Inverse variance weighted,10,1.16 [1.01-1.32],0.0304011511964209
FOLR1,Folate receptor alpha,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,Inverse variance weighted,10,1.24 [1.01-1.54],0.0436951890317137
FOLR1,Folate receptor alpha,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,10,1.08 [1.00-1.15],0.0414236384646199
FOLR1,Folate receptor alpha,Chapter X Diseases of the respiratory system,Viral pneumonia,Inverse variance weighted,10,1.40 [1.10-1.79],0.0071427403440369
FOLR1,Folate receptor alpha,Chapter XI Diseases of the digestive system,Other diseases of the digestive system,Inverse variance weighted,10,1.18 [1.03-1.36],0.0196497176492616
FOLR1,Folate receptor alpha,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),Inverse variance weighted,10,0.82 [0.69-0.96],0.0163434549121938
FOLR1,Folate receptor alpha,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,Inverse variance weighted,10,1.10 [1.00-1.19],0.038495173666026
FOLR1,Folate receptor alpha,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],Inverse variance weighted,10,1.33 [1.00-1.77],0.0491082117434097
FOLR1,Folate receptor alpha,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other soft tissue disorders, not elsewhere classified",Inverse variance weighted,10,1.13 [1.05-1.22],0.0010711049300929
