Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
LGALS3,Galectin-3,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,Inverse variance weighted,42,1.04 [1.00-1.07],0.0378019839625983
LGALS3,Galectin-3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,Inverse variance weighted,42,0.73 [0.59-0.91],0.0040987471475104
LGALS3,Galectin-3,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,42,0.98 [0.95-1.00],0.043024856633437
LGALS3,Galectin-3,Chapter XI Diseases of the digestive system,Hernia,Inverse variance weighted,42,1.04 [1.01-1.07],0.0062538134054784
LGALS3,Galectin-3,Chapter XI Diseases of the digestive system,Diseases of the digestive system,Inverse variance weighted,42,1.07 [1.02-1.11],0.0020291474146109
LGALS3,Galectin-3,Chapter XI Diseases of the digestive system,Other diseases of the digestive system,Inverse variance weighted,42,1.06 [1.01-1.11],0.0274402785397502
LGALS3,Galectin-3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,Inverse variance weighted,42,1.04 [1.01-1.06],0.0027033219093922
LGALS3,Galectin-3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,Inverse variance weighted,42,1.05 [1.02-1.09],0.001990257954145
LGALS3,Galectin-3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,Inverse variance weighted,42,1.06 [1.02-1.10],0.0052291946871556
LGALS3,Galectin-3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,Inverse variance weighted,42,1.07 [1.02-1.12],0.0032504571686039
LGALS3,Galectin-3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,Inverse variance weighted,42,1.04 [1.02-1.07],0.0005558923825069
LGALS3,Galectin-3,Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,Inverse variance weighted,42,1.04 [1.00-1.07],0.0331162504205852
LGALS3,Galectin-3,Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,Inverse variance weighted,42,1.03 [1.01-1.06],0.0132616248531618
