Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
IL4R,Interleukin-4 receptor subunit alpha,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,18,1.05 [1.01-1.10],0.0184821150796652
IL4R,Interleukin-4 receptor subunit alpha,"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,Inverse variance weighted,18,1.81 [1.27-2.58],0.0010505946622657
IL4R,Interleukin-4 receptor subunit alpha,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,18,1.27 [1.10-1.47],0.0008865178687572
IL4R,Interleukin-4 receptor subunit alpha,Chapter VI Diseases of the nervous system,Epilepsy,Inverse variance weighted,18,1.11 [1.04-1.19],0.0026301744085173
IL4R,Interleukin-4 receptor subunit alpha,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,Inverse variance weighted,18,0.73 [0.61-0.88],0.0010639187019764
IL4R,Interleukin-4 receptor subunit alpha,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,18,0.97 [0.94-1.00],0.0449557109985403
IL4R,Interleukin-4 receptor subunit alpha,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,18,0.89 [0.85-0.94],5.37531296866235e-05
IL4R,Interleukin-4 receptor subunit alpha,Chapter XI Diseases of the digestive system,Gastric ulcer,Inverse variance weighted,18,0.90 [0.82-1.00],0.0423589235094254
IL4R,Interleukin-4 receptor subunit alpha,Chapter XI Diseases of the digestive system,Other inflammatory liver diseases,Inverse variance weighted,18,0.79 [0.67-0.94],0.0077661697929087
IL4R,Interleukin-4 receptor subunit alpha,Chapter XI Diseases of the digestive system,Other diseases of pancreas,Inverse variance weighted,18,1.19 [1.00-1.42],0.0466019764380035
IL4R,Interleukin-4 receptor subunit alpha,Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,Inverse variance weighted,18,1.11 [1.01-1.21],0.0258852898419641
IL4R,Interleukin-4 receptor subunit alpha,Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",Inverse variance weighted,18,1.24 [1.10-1.41],0.0006279276403332
IL4R,Interleukin-4 receptor subunit alpha,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,Inverse variance weighted,18,1.05 [1.01-1.10],0.0230093862981657
IL4R,Interleukin-4 receptor subunit alpha,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,18,1.11 [1.01-1.22],0.0384732048254978
