Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CTSS,Cathepsin S,Chapter I Certain infectious and parasitic diseases,Candidiasis,Inverse variance weighted,30,1.10 [1.00-1.20],0.0387776206295831
CTSS,Cathepsin S,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,Inverse variance weighted,30,0.96 [0.93-1.00],0.0273408283367086
CTSS,Cathepsin S,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,30,0.97 [0.94-1.00],0.0281322556005241
CTSS,Cathepsin S,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,30,1.04 [1.01-1.07],0.0126115100760037
CTSS,Cathepsin S,Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",Inverse variance weighted,30,0.88 [0.82-0.95],0.0005748051110669
CTSS,Cathepsin S,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,30,1.04 [1.00-1.08],0.0318119244538438
CTSS,Cathepsin S,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,30,1.03 [1.00-1.06],0.038837194633838
CTSS,Cathepsin S,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,30,1.03 [1.00-1.06],0.043602708872469
CTSS,Cathepsin S,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,30,1.21 [1.02-1.44],0.0313175521423829
CTSS,Cathepsin S,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,Inverse variance weighted,30,1.17 [1.08-1.27],0.0001953427960789
CTSS,Cathepsin S,Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",Inverse variance weighted,30,0.91 [0.83-1.00],0.0390744190598983
CTSS,Cathepsin S,Chapter XIV Diseases of the genitourinary system,Dialysis,Inverse variance weighted,30,0.82 [0.69-0.97],0.0216529204639578
CTSS,Cathepsin S,Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,Inverse variance weighted,30,0.89 [0.81-0.98],0.0218758301419796
