Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
FGF23,Fibroblast growth factor 23,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other coagulation defects,Inverse variance weighted,17,1.44 [1.10-1.87],0.0070813098098452
FGF23,Fibroblast growth factor 23,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,Inverse variance weighted,17,1.33 [1.02-1.74],0.0333501342830692
FGF23,Fibroblast growth factor 23,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,Inverse variance weighted,17,1.16 [1.02-1.32],0.0195419513085465
FGF23,Fibroblast growth factor 23,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,Inverse variance weighted,17,1.28 [1.08-1.53],0.00558358417015
FGF23,Fibroblast growth factor 23,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,Inverse variance weighted,17,1.21 [1.01-1.44],0.0347756562338207
FGF23,Fibroblast growth factor 23,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,17,0.95 [0.90-1.00],0.0433425303761696
FGF23,Fibroblast growth factor 23,"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,Inverse variance weighted,17,0.39 [0.22-0.67],0.0007384490796401
FGF23,Fibroblast growth factor 23,Chapter IX Diseases of the circulatory system,"Atherosclerosis, excluding cerebral and coronary sclerosis",Inverse variance weighted,17,1.24 [1.07-1.43],0.0033325642508321
FGF23,Fibroblast growth factor 23,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,17,1.10 [1.02-1.19],0.0170115072978633
FGF23,Fibroblast growth factor 23,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,17,1.21 [1.11-1.33],3.27555037075759e-05
FGF23,Fibroblast growth factor 23,Chapter XI Diseases of the digestive system,Coeliac disease,Inverse variance weighted,17,0.81 [0.67-0.98],0.0307237938467754
FGF23,Fibroblast growth factor 23,Chapter XI Diseases of the digestive system,Other diseases of liver,Inverse variance weighted,17,0.81 [0.69-0.95],0.0121957471963073
FGF23,Fibroblast growth factor 23,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,Inverse variance weighted,17,1.19 [1.01-1.39],0.0349912189896141
FGF23,Fibroblast growth factor 23,Chapter XI Diseases of the digestive system,"Other or unspecified ileus, impaction or obstruction",Inverse variance weighted,17,0.85 [0.73-0.99],0.0409583851759905
FGF23,Fibroblast growth factor 23,Chapter XI Diseases of the digestive system,Other diseases of intestine,Inverse variance weighted,17,1.24 [1.01-1.52],0.0443053783947842
FGF23,Fibroblast growth factor 23,Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,Inverse variance weighted,17,0.92 [0.86-0.99],0.021876684985277
FGF23,Fibroblast growth factor 23,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,17,1.18 [1.01-1.37],0.0313709296846357
FGF23,Fibroblast growth factor 23,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,17,1.22 [1.08-1.38],0.0017834313326701
FGF23,Fibroblast growth factor 23,Chapter XIV Diseases of the genitourinary system,Cyst of kidney,Inverse variance weighted,17,0.75 [0.56-0.99],0.0408829328395006
FGF23,Fibroblast growth factor 23,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,Inverse variance weighted,17,1.06 [1.00-1.12],0.0427352288560511
FGF23,Fibroblast growth factor 23,Chapter XIV Diseases of the genitourinary system,Menorrhagia,Inverse variance weighted,17,1.10 [1.00-1.20],0.0410820253851532
FGF23,Fibroblast growth factor 23,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,Inverse variance weighted,17,1.28 [1.02-1.61],0.0322046370027408
