Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
GRN,Progranulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,Inverse variance weighted,46,0.91 [0.85-0.99],0.0212840624005953
GRN,Progranulin,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,46,1.08 [1.02-1.14],0.0042315526850209
GRN,Progranulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,Inverse variance weighted,46,1.11 [1.00-1.22],0.0450307969943096
GRN,Progranulin,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",Inverse variance weighted,46,1.12 [1.05-1.20],0.0004704901182295
GRN,Progranulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,Inverse variance weighted,46,1.09 [1.00-1.18],0.0498478711147801
GRN,Progranulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,Inverse variance weighted,46,1.10 [1.03-1.18],0.0055229856228136
GRN,Progranulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,46,1.12 [1.07-1.17],3.5581252948768e-07
GRN,Progranulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,46,1.09 [1.06-1.13],3.71336997799023e-07
GRN,Progranulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,Inverse variance weighted,46,1.43 [1.14-1.81],0.0023337948940648
GRN,Progranulin,Chapter VI Diseases of the nervous system,Falls/tendency to fall,Inverse variance weighted,46,0.98 [0.96-1.00],0.0353513862551946
GRN,Progranulin,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,Inverse variance weighted,46,0.95 [0.92-0.99],0.0101809610415863
GRN,Progranulin,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,46,1.08 [1.03-1.12],0.0003046809065771
GRN,Progranulin,Chapter IX Diseases of the circulatory system,"Atherosclerosis, excluding cerebral and coronary sclerosis",Inverse variance weighted,46,1.05 [1.00-1.09],0.0458331694452236
GRN,Progranulin,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,Inverse variance weighted,46,1.08 [1.04-1.11],1.45852264289577e-05
GRN,Progranulin,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,46,1.09 [1.05-1.13],8.6493313260708e-06
GRN,Progranulin,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,46,1.08 [1.05-1.12],5.29903306406065e-06
GRN,Progranulin,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",Inverse variance weighted,46,1.08 [1.03-1.13],0.0005125033711995
GRN,Progranulin,Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,Inverse variance weighted,46,1.05 [1.00-1.11],0.0398593715204706
GRN,Progranulin,Chapter XI Diseases of the digestive system,Coeliac disease,Inverse variance weighted,46,0.91 [0.83-0.99],0.0347780199899523
GRN,Progranulin,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,Inverse variance weighted,46,1.08 [1.03-1.14],0.0043788326748062
GRN,Progranulin,Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,Inverse variance weighted,46,0.93 [0.88-0.99],0.0234371877558209
GRN,Progranulin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,Inverse variance weighted,46,0.96 [0.92-1.00],0.0428657317663964
