Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CX3CL1,Fractalkine,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,23,0.52 [0.30-0.89],0.0165071631494292
CX3CL1,Fractalkine,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,23,1.22 [1.01-1.48],0.0369653301568282
CX3CL1,Fractalkine,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,23,1.06 [1.00-1.11],0.0490339189313862
CX3CL1,Fractalkine,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",Inverse variance weighted,23,1.96 [1.08-3.55],0.0263164350693227
CX3CL1,Fractalkine,Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,Inverse variance weighted,23,1.14 [1.03-1.26],0.008069031582657
CX3CL1,Fractalkine,Chapter XII Diseases of the skin and subcutaneous tissue,Lupus erythematosus,Inverse variance weighted,23,1.78 [1.20-2.64],0.0044612618885311
CX3CL1,Fractalkine,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,23,1.32 [1.19-1.47],1.68909217350024e-07
CX3CL1,Fractalkine,Chapter XIV Diseases of the genitourinary system,Glomerular disorders in diseases classified elsewhere,Inverse variance weighted,23,1.38 [1.13-1.67],0.0012096908791827
CX3CL1,Fractalkine,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,23,1.09 [1.03-1.15],0.0031903842373951
CX3CL1,Fractalkine,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,Inverse variance weighted,23,1.22 [1.02-1.47],0.0338394307213557
