Pro_code,ImportanceScore
IGFBP4,0.1573465258761162
COL6A3,0.0908979208670823
VIT,0.0440405910190362
EFNA1,0.040756710924622
NELL1,0.0380543249614274
EFCAB14,0.0363284912017711
REG1A,0.0308379019352469
OCLN,0.0290909156122134
REN,0.0267689314464793
UMOD,0.0267573132339878
WFDC2,0.0236979014490821
CAPG,0.0224857967155972
IGFBP6,0.0216022590549039
NPDC1,0.0206122195252334
KRT5,0.0179124025785266
NTproBNP,0.017616660723834
HLA-E,0.0159576225055908
AMBP,0.0145984723478443
RNASE1,0.0145826647699524
FAM3C,0.0143524733133711
CST3,0.01405324145875
PYY,0.0124098364295956
LTBP3,0.0114478590242092
FGF23,0.0107618932857664
TNFRSF11A,0.0100143461162632
CD300LG,0.008474033953028
TNFRSF1A,0.0080594532781598
CDNF,0.007524252933576
CLMP,0.0073526886425422
MEGF9,0.0059647631030681
SLITRK2,0.0057236965192907
REG4,0.0052753826245743
PYDC1,0.0048006703130942
MMP7,0.004356245858966
KEL,0.0041360669579089
FURIN,0.0041288107302388
LGALS7_LGALS7B,0.0038700290614153
RNF149,0.0034722465997431
LTBR,0.0034404719449693
CA12,0.0034383478175573
PSMD9,0.003304258756199
SERPINA11,0.0032600936877298
BMPER,0.0032495677010221
PON2,0.0030869775858541
PIK3IP1,0.0030772031084727
REG1B,0.0030610821147687
SLURP1,0.0030079652204786
REG3A,0.0029595447341129
COL3A1,0.0029112459982706
DLL1,0.0028845207782525
CSF2RA,0.002822143264276
ADAM8,0.0028136603746256
NT5E,0.0026749431647036
AIF1L,0.002661532664273
PRDX2,0.0026112034240081
KLK8,0.0025607666315596
CD207,0.0025234136123512
CD58,0.0025127418887909
TGFBR2,0.0024480525376247
NPPB,0.0024123002926236
LAT,0.0024102389915262
CLEC2L,0.0023818045211144
CCL24,0.0023154244745801
FCRLB,0.0022835721616459
GABRA4,0.0022775800821529
CLEC14A,0.0022117820442222
BPIFB2,0.0022008265506956
VSIG4,0.0021641564347474
BTN3A2,0.0020759089750182
AMOTL2,0.002044504118899
F12,0.0020414861782908
CKMT1A_CKMT1B,0.0020131218044639
TGM2,0.001967385399619
NPY,0.0018190300729243
CTSS,0.0017662984616262
SKAP1,0.0017611097070138
CSF3,0.001751276220742
CBLN1,0.0017322639501238
SMOC2,0.0017226091297021
THPO,0.0017069049331719
SMC3,0.0016635113291423
ART3,0.0016512795220789
TIMP4,0.0016447036143617
EPHA1,0.0016066493567495
SPON2,0.0016032655664457
TREML2,0.0015886424299011
CES3,0.0015592376512113
SPINK6,0.0015514479947292
NDUFB7,0.0014844858744025
ADAM15,0.0014832954944509
CCL25,0.0014830151277519
SPINK2,0.0014711389482342
MRPL58,0.0014693713102194
MFGE8,0.0014519774898438
PSMA1,0.0014465145569205
ASGR2,0.0013858819453762
GAS6,0.0013799257980342
PROK1,0.0013730941998396
CGREF1,0.0013673633800252
FABP3,0.0013585216815037
LPO,0.0013540583600917
DNPEP,0.0012995995825464
GLT8D2,0.0012437906916163
STK24,0.0012430234791622
LEFTY2,0.0012384532353839
RNASE6,0.0011730463876654
SMPD1,0.0011318596530967
GHRHR,0.0011213364957148
SEMA3F,0.0011194217826481
MYL4,0.0010996365104609
IGFBP2,0.0010893311887939
HMOX1,0.001079930249491
FABP2,0.0010483783137403
DECR1,0.0010166952343015
MPI,0.0010076143658598
TFF3,0.0009723621765275
FZD8,0.0009616985631735
CFI,0.0009437118894161
B4GAT1,0.0009355976870893
SCARA5,0.0008813183061689
SSBP1,0.0008690844895273
AMDHD2,0.0008499783223215
HRC,0.0008367236690676
AXL,0.0008091173429274
LCN15,0.0007315319922027
FDX2,0.0007310897187968
CLEC1A,0.0006347146580376
CGA,0.0006262374944958
GGT1,0.000551950075306
LGALS4,0.0004479142139245
OTUD7B,0.0004345321323042
