Pro_code,ImportanceScore
NEFL,0.0455353535353535
PLIN1,0.0389696969696969
MYOM3,0.0322626262626262
ALDH3A1,0.0385151515151515
LGALS3,0.0341414141414141
SELENOP,0.0365454545454545
IL18R1,0.0273535353535353
ACTN2,0.0326060606060606
CHGA,0.0431616161616161
DTNB,0.0284141414141414
NAGPA,0.0288888888888889
GFRA1,0.0459292929292929
FCN1,0.0481111111111111
LDLR,0.0314343434343434
ENPEP,0.028050505050505
CLEC3B,0.0454949494949495
TNFRSF12A,0.0424646464646464
ASGR1,0.0292727272727272
PTN,0.0352424242424242
NOS1,0.0313939393939394
IDI2,0.0361515151515151
F10,0.0378989898989899
PGA4,0.0261010101010101
COQ7,0.031989898989899
TREM2,0.0346060606060606
MME,0.0342222222222222
MYBPC1,0.0162121212121212
DMD,0.0289292929292929
HSPB6,0.0145050505050505
GPRC5C,0.0155959595959596
