Pro_code,ImportanceScore
PROS1,0.1013941984848557
F10,0.0496442818612197
NTproBNP,0.0443106556808393
LGALS9,0.039683325719404
F7,0.0365785988679896
BGLAP,0.0365482450577307
ADGRG2,0.0350758177461084
CPA2,0.0344817698483523
GOLM2,0.0338545922572263
TNFRSF12A,0.0332766950175052
LTBP3,0.0247284533228462
COL6A3,0.0211037105571771
LEFTY2,0.0200985186352066
PROK1,0.0187212413787407
CLEC4G,0.0172608042495698
DLL1,0.0144060494670933
ADM,0.0142719350214652
ACTA2,0.0141430260516293
GSTP1,0.0140497164316985
TNFRSF11A,0.014023542992072
IFNGR1,0.0136978759969912
HEG1,0.0131456712824274
HSPG2,0.012833944520589
TIMD4,0.0127859017915684
BCL7A,0.0096691139883457
TINAGL1,0.0095001269559585
TFF3,0.0091069727523604
CTHRC1,0.00888798393676
CCL18,0.0077825019581675
NRN1,0.0075437873255905
DUOX2,0.0073409662513726
ABO,0.0071750146239773
NRTN,0.0068272472437648
YAP1,0.0063719241159567
AGRN,0.0063330179320042
EDA2R,0.0060569519071712
FUCA1,0.0054459509734807
NTF3,0.0050657487188256
IL6,0.0050613846445681
PTPRB,0.0049048892825861
DGCR6,0.004494639937588
DPEP2,0.0043802886197439
FN1,0.0042657541564844
NFASC,0.0041906645856547
AMOT,0.0041075977817878
TIMP2,0.003971649210261
LILRB5,0.0038922709549429
NPPB,0.0038914525816491
SERPINF2,0.0038042237661868
MRPL28,0.003767327127214
CTRB1,0.0036476064948554
ODAM,0.0035804293587956
ORM1,0.003553754091475
CES2,0.0035027283890455
CFC1,0.0034181979193699
SPARCL1,0.0033819956871548
MAVS,0.0033499732541319
NXPH1,0.0033339534016604
PLIN1,0.0033085882668872
IDO1,0.0032605470030993
CSF3,0.0032046561973935
TGM2,0.0031798122913684
VEGFA,0.0031425048039608
LGMN,0.0031413561312925
LPO,0.0031196875250982
AMY2B,0.0030998333349392
TBR1,0.0030698170188586
NAMPT,0.003066588539395
THPO,0.0030603960445294
BOC,0.0030038556281514
MST1,0.0029662398739847
SIGLEC7,0.0029518699410787
ITGAV,0.0028790377339738
EGFL7,0.0028787330886661
APOL1,0.0028426553128544
CEP290,0.0028169346960131
CA4,0.0027152864810763
CCN4,0.0026918900676518
ZP4,0.0026854585605896
FGFBP1,0.0026768569758359
TGOLN2,0.0025757015803265
DKK3,0.0025746270561104
RNASE4,0.0025589972288994
FCAR,0.0024405324609867
ADAMTS15,0.0024163125860444
ERBB2,0.0024024895041709
TGFBR1,0.0024014989856024
ENOPH1,0.0023861262253579
VSIG4,0.0023546536079344
PVALB,0.0022832863188912
THOP1,0.0022674413973335
KITLG,0.0022385345037716
GPHA2,0.0022139405148383
MYL4,0.002195547599104
RNASE6,0.0021853501320116
GZMH,0.0021714668989174
DCUN1D2,0.0021646649556463
LTA,0.0021598813522365
LUZP2,0.0020972720973283
CGA,0.0020735326979719
CFH,0.0020362091468943
HIP1R,0.0020226451509906
CLEC4M,0.0020197982060663
CD83,0.0020027725029187
C7,0.0019945466883474
PAEP,0.0019883994217985
HPGDS,0.0019735839929679
PCDH1,0.0019455586377206
TNC,0.0018850819973575
F11,0.001871238618632
ACHE,0.0018710302133219
CNTN2,0.0018697409593775
GRN,0.0017221721391264
AFAP1,0.0016912755285637
ANKRA2,0.0016236306897142
DPP7,0.0016176235727378
SERPIND1,0.0016156636124889
IL1R1,0.0015712682211068
IL15RA,0.0015377424635469
AFP,0.0014888928469386
