Pro_code,ImportanceScore
PAEP,0.1086074495279297
EDA2R,0.0433956123863575
CGA,0.040938556140396
FSHB,0.0391897203060248
GDF15,0.0372241800766658
ERBB3,0.0319597969406415
ELN,0.0311768615690774
NEFL,0.0303874364822928
CXCL17,0.0291828077499809
PTEN,0.0277439220779814
LTBP2,0.0274535779497585
SPP1,0.0252351222717805
TLR3,0.0226173565561887
SMOC1,0.0201940213659018
GFRAL,0.0197711874140488
SCARF2,0.0196688841377124
RLN2,0.0177644643136671
ITGB6,0.0173751405590043
ACTN2,0.01719745180325
DKKL1,0.0150306275226524
GAGE2A,0.0139131802644826
ALDH2,0.0132746096884285
CRISP2,0.0122096130400618
BOC,0.011692435103397
APOBR,0.0112270211659586
COL5A1,0.0109159505245567
TNFRSF11B,0.0105901673893737
CNPY2,0.0092583665799592
KLRB1,0.0089505743730716
ITGA11,0.0086554343287343
DUSP13,0.0085147220199034
SDK2,0.0084786482973139
SPACA5_SPACA5B,0.0078729915700621
PPL,0.0075464681267944
EDIL3,0.0071582854716034
DPT,0.0069693402091461
LY6D,0.0068949445020377
NOS1,0.0068758269721948
PRL,0.0068538653715509
OMG,0.0065412541527811
MZB1,0.0064617226037072
CD160,0.006346291232758
KLB,0.0061061790759931
IL15,0.0060294701018463
LDLR,0.0059454612352814
CHL1,0.005819471266868
RRM2,0.0053636558622338
PENK,0.005194156354514
PGLYRP1,0.0051887739280061
KLK13,0.0049327636091089
CD6,0.0047037008384517
VSIG10L,0.0044145523392321
HLA-DRA,0.0041277425483431
IL1RAP,0.0040636159312433
HRAS,0.0037901123436862
UROS,0.0036693413712837
SFRP4,0.0034047065161742
CRLF1,0.0032737438880489
GDNF,0.0031449597438961
CHAD,0.0030991779260282
ADAM8,0.0030000633363922
TNFSF12,0.0029885671135391
AFP,0.0029805253455657
MARCO,0.0029629142580812
PNLIPRP2,0.0029293752091591
LIF,0.0029279482412796
CAPN3,0.002817752713909
SFRP1,0.002787533379731
LPL,0.0027714267290277
CRTAM,0.0027585930058831
TINAGL1,0.0027303691677511
NPY,0.0027163923021721
MERTK,0.0026326227341438
LEPR,0.0026009362233715
INPP5J,0.0025916526515717
BGN,0.0024973190228353
VSIG10,0.0024899562126653
DCN,0.0024748488759488
TNXB,0.0023702486258849
COL2A1,0.0022291085877298
CSF3,0.0022289176064403
IGSF21,0.0022148861773991
ATP6V1D,0.0022075372064008
ISLR2,0.0022053748324646
SPON2,0.0021910551056387
TRPV3,0.0021109282048512
MIA,0.0020811955267461
CDCP1,0.0019864922672326
FCER2,0.0019864920164095
CD300A,0.00191927554645
C19orf12,0.0019003085316433
IGFBPL1,0.0018564940661572
DNER,0.0018198060515195
CLPS,0.0017523667114208
TDGF1,0.0017078954796975
CHEK2,0.0017014836654082
SHD,0.0016772004148614
SAG,0.0014468999670924
HAO1,0.0014215221229468
CXCL12,0.0013780404778443
VEGFD,0.0013779403521317
TNFSF13,0.001376098457365
CHRDL1,0.0012838840328442
NUCB2,0.0012493515580834
NPTX1,0.0010729248648755
