Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ACVRL1,Serine/threonine-protein kinase receptor R3,21815,1451,1.54 [1.29-1.83],1.5531889934297051e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,ADM,Pro-adrenomedullin,22234,1486,1.68 [1.40-2.00],1.3072887414956351e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,AREG,Amphiregulin,21930,1460,1.40 [1.25-1.57],3.2294467979808237e-09
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,CD276,CD276 antigen,22006,1472,1.39 [1.21-1.59],1.6300800095536545e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,CHGA,Chromogranin-A,19128,1236,1.14 [1.08-1.20],5.9168749012879806e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,CRYBB2,Beta-crystallin B2,19076,1231,1.48 [1.41-1.56],1.13606646013108e-52
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,EFNA4,Ephrin-A4,21815,1451,1.41 [1.23-1.62],1.4597603972069348e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,FSTL3,Follistatin-related protein 3,21973,1470,1.37 [1.19-1.58],8.926751208157759e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,GDF15,Growth/differentiation factor 15,22316,1480,1.42 [1.29-1.55],8.684965968982047e-14
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,GFRA1,GDNF family receptor alpha-1,22209,1486,1.43 [1.22-1.68],8.851067834790279e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,HAVCR1,Hepatitis A virus cellular receptor 1,22200,1485,1.18 [1.10-1.26],4.847089478963258e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,IGFBP4,Insulin-like growth factor-binding protein 4,21784,1453,1.33 [1.21-1.47],8.454031005742543e-09
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,LAYN,Layilin,21824,1454,1.34 [1.18-1.52],6.720784895585447e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,MMP12,Macrophage metalloelastase,22072,1476,1.25 [1.15-1.35],1.0954215703761789e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,PIGR,Polymeric immunoglobulin receptor,21768,1452,1.33 [1.17-1.51],9.47198247891321e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,REG4,Regenerating islet-derived protein 4,22041,1474,1.22 [1.12-1.33],7.850436117280623e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,REN,Renin,22045,1464,1.16 [1.10-1.22],1.5447409925936482e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,SPINK1,Serine protease inhibitor Kazal-type 1,22055,1466,1.28 [1.15-1.43],5.107926996601718e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,SPON1,Spondin-1,22041,1474,1.36 [1.19-1.56],9.168871487096285e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,SPON2,Spondin-2,21935,1459,1.38 [1.21-1.58],2.2625317834710894e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,TCN2,Transcobalamin-2,22283,1479,1.44 [1.25-1.67],9.472340223816989e-07
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,TFF3,Trefoil factor 3,22039,1463,1.31 [1.17-1.47],2.2426664922767872e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,21854,1454,1.33 [1.17-1.52],9.428933740377195e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,22104,1478,1.34 [1.18-1.51],4.655142221693216e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,VSIG4,V-set and immunoglobulin domain-containing protein 4,22024,1464,1.31 [1.17-1.46],1.313499468695228e-06
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,VWA1,von Willebrand factor A domain-containing protein 1,22209,1486,1.36 [1.22-1.51],4.4636028949726784e-08
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,WFDC2,WAP four-disulfide core domain protein 2,20941,1404,1.34 [1.20-1.49],2.4796712150131005e-07
