Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,ACTA2,"Actin, aortic smooth muscle",21954,131,1.95 [1.57-2.42],1.5905714832785062e-09
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,ACVRL1,Serine/threonine-protein kinase receptor R3,22141,130,6.46 [4.46-9.36],6.634610053249062e-23
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18829,110,2.50 [1.79-3.50],8.306265872545968e-08
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,ADAMTSL2,ADAMTS-like protein 2,19415,111,2.89 [1.95-4.28],1.1896711708781317e-07
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,ADM,Pro-adrenomedullin,22562,135,13.76 [7.78-24.35],2.1900306738558092e-19
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,AGRN,Agrin,22446,135,3.51 [2.63-4.69],2.0390478164678376e-17
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,AGRP,Agouti-related protein,22633,135,2.40 [1.80-3.20],2.2494503021818423e-09
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,AMBP,Protein AMBP,22529,135,15.89 [8.53-29.60],2.9161522412500744e-18
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,ANGPT2,Angiopoietin-2,22562,135,2.79 [1.97-3.95],6.514926479298074e-09
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,ANGPTL4,Angiopoietin-related protein 4,22410,135,2.55 [1.83-3.57],3.728204087240028e-08
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,AOC3,Membrane primary amine oxidase,22476,134,3.35 [2.04-5.52],1.955939529338628e-06
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,AREG,Amphiregulin,22261,132,2.83 [2.16-3.71],5.925696084891246e-14
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,ASGR1,Asialoglycoprotein receptor 1,22183,131,4.10 [3.12-5.39],3.9083834802489885e-24
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,ASGR2,Asialoglycoprotein receptor 2,19437,112,4.60 [2.61-8.10],1.2463405447884698e-07
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,ATRAID,All-trans retinoic acid-induced differentiation factor,19350,115,1.93 [1.61-2.32],2.183902834225442e-12
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,B2M,Beta-2-microglobulin,19438,113,1.65 [1.38-1.97],4.9410496639334814e-08
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,B4GALT1,"Beta-1,4-galactosyltransferase 1",22446,135,4.24 [2.66-6.76],1.1704779596753323e-09
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,BAMBI,BMP and activin membrane-bound inhibitor homolog,21847,134,3.55 [2.59-4.88],4.775666131077996e-15
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,BSG,Basigin,22596,135,8.16 [4.61-14.44],5.458057994363543e-13
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,BTN2A1,Butyrophilin subfamily 2 member A1,22446,135,3.97 [2.58-6.11],3.99187854640368e-10
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,BTN3A2,Butyrophilin subfamily 3 member A2,22345,132,1.87 [1.46-2.39],6.296843380915893e-07
Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,C7,Complement component C7,18963,109,3.61 [2.25-5.80],1.0547510810808196e-07
