Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ACTA2,"Actin, aortic smooth muscle",23242,275,1.77 [1.50-2.08],1.0113709200185668e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ACVRL1,Serine/threonine-protein kinase receptor R3,23424,269,4.87 [3.61-6.59],7.371353553239372e-25
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19909,229,2.18 [1.64-2.90],9.566326422682945e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,23467,269,2.93 [2.20-3.90],1.669687288978429e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,23848,278,2.13 [1.59-2.86],4.778764953873233e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,20451,227,3.27 [2.43-4.40],4.911044654918962e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,23242,275,1.56 [1.30-1.88],2.4503733964740885e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ADGRB3,Adhesion G protein-coupled receptor B3,23424,269,2.15 [1.58-2.93],1.045694505268362e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ADM,Pro-adrenomedullin,23878,279,6.91 [4.62-10.33],4.8254432224188605e-21
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,AGER,Advanced glycosylation end product-specific receptor,23603,277,1.91 [1.50-2.43],1.579763591130337e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,AGRN,Agrin,23757,277,2.73 [2.25-3.32],8.336348671752305e-24
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ALCAM,CD166 antigen,23971,281,4.81 [2.97-7.79],1.6788409782598596e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,AMBP,Protein AMBP,23842,277,8.36 [5.26-13.31],3.2250718525460573e-19
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ANG,Angiogenin,23633,280,2.02 [1.54-2.67],5.360109360981246e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ANGPTL3,Angiopoietin-related protein 3,23712,280,2.00 [1.48-2.72],8.107480960618131e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ANGPTL4,Angiopoietin-related protein 4,23721,277,2.10 [1.67-2.65],3.9211748459849615e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,APOA2,Apolipoprotein A-II,20541,231,1.89 [1.49-2.40],2.041010594673601e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,AREG,Amphiregulin,23559,274,2.17 [1.74-2.70],6.340211942664232e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ART3,Ecto-ADP-ribosyltransferase 3,23785,280,2.52 [1.94-3.28],6.039537959067499e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ASGR1,Asialoglycoprotein receptor 1,23467,269,2.99 [2.32-3.86],4.106489940477001e-17
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ASGR2,Asialoglycoprotein receptor 2,20541,231,3.77 [2.47-5.75],7.52929989789753e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,ATRAID,All-trans retinoic acid-induced differentiation factor,20451,227,1.94 [1.69-2.24],4.5324819844097465e-20
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,B2M,Beta-2-microglobulin,20537,229,1.81 [1.59-2.07],7.889918186787726e-19
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,B4GALT1,"Beta-1,4-galactosyltransferase 1",23757,277,4.20 [3.03-5.83],7.847200505207004e-18
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,BAMBI,BMP and activin membrane-bound inhibitor homolog,23113,267,2.75 [2.14-3.54],2.9348809126492335e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,BCAM,Basal cell adhesion molecule,23682,276,2.40 [1.67-3.46],2.3759343828242223e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,BGLAP,Osteocalcin,20523,225,1.45 [1.24-1.68],2.0491290359547908e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,BMPER,BMP-binding endothelial regulator protein,20050,221,3.44 [2.20-5.39],6.373811910754193e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,BSG,Basigin,23908,280,8.63 [5.82-12.80],9.679281255113996e-27
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,BTN2A1,Butyrophilin subfamily 2 member A1,23757,277,4.99 [3.81-6.53],1.3531458629479904e-31
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,BTN3A2,Butyrophilin subfamily 3 member A2,23645,277,1.95 [1.57-2.41],1.459258411765358e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,C1QA,Complement C1q subcomponent subunit A,23835,280,2.62 [1.71-4.01],9.496964921575232e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CA12,Carbonic anhydrase 12,23559,274,2.71 [2.20-3.35],1.9876015828824318e-20
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CA14,Carbonic anhydrase 14,23878,279,2.15 [1.63-2.83],6.677775738930445e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CA4,Carbonic anhydrase 4,23971,281,2.97 [1.98-4.44],1.291418000508986e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CA9,Carbonic anhydrase 9,23878,279,1.84 [1.52-2.22],2.5207392236350324e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CALB1,Calbindin,23559,274,2.11 [1.71-2.60],2.410827447678213e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CALB2,Calretinin,23149,269,1.63 [1.36-1.94],6.131376446424774e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CALCA,Calcitonin,23434,269,1.39 [1.21-1.59],3.783545520871518e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CALCB,Calcitonin gene-related peptide 2,20466,228,1.81 [1.48-2.22],1.0753181168963572e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CANT1,Soluble calcium-activated nucleotidase 1,23592,279,3.41 [2.06-5.65],1.8707632163854592e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CBLIF,Cobalamin binding intrinsic factor,23641,280,1.41 [1.23-1.62],9.26972081167338e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CCDC80,Coiled-coil domain-containing protein 80,23672,280,2.36 [1.84-3.03],2.036787474997809e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,19949,215,1.59 [1.33-1.91],5.300716448053278e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CCL14,C-C motif chemokine 14,23633,280,1.83 [1.53-2.18],1.5846737139450188e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CCL15,C-C motif chemokine 15,23971,281,2.12 [1.73-2.61],6.494045297416735e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CCL16,C-C motif chemokine 16,23971,281,1.70 [1.37-2.10],1.345489177423395e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CCL23,C-C motif chemokine 23,23757,277,1.77 [1.39-2.26],3.420897549831209e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CCL25,C-C motif chemokine 25,23947,280,1.64 [1.32-2.02],4.879764862390898e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CCN3,CCN family member 3,23926,281,3.46 [2.75-4.37],1.1192167556387017e-25
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CCN4,CCN family member 4,23878,279,2.20 [1.75-2.77],1.0640786855207579e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CCN5,CCN family member 5,23682,276,2.42 [1.88-3.12],1.062004248163248e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD14,Monocyte differentiation antigen CD14,23234,273,1.93 [1.52-2.47],1.1123910954691457e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD160,CD160 antigen,23947,280,1.98 [1.63-2.40],7.235517524790109e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD200,OX-2 membrane glycoprotein,23645,277,2.47 [1.89-3.23],2.6709751072520248e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD207,C-type lectin domain family 4 member K,23138,272,1.98 [1.51-2.59],6.545779986016812e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD27,CD27 antigen,23736,278,2.84 [2.37-3.40],8.271247433943936e-30
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD274,Programmed cell death 1 ligand 1,23467,269,2.09 [1.63-2.68],5.776341593250931e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD276,CD276 antigen,23638,277,2.63 [1.95-3.55],2.1937613252338787e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD28,T-cell-specific surface glycoprotein CD28,23113,267,1.89 [1.53-2.34],4.834705024376852e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD300A,CMRF35-like molecule 8,20050,221,3.21 [2.21-4.68],1.0127760668758672e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD300C,CMRF35-like molecule 6,23885,278,2.69 [2.05-3.52],8.157456213850634e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD300E,CMRF35-like molecule 2,23814,279,2.95 [2.40-3.62],4.379048714068037e-25
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD300LF,CMRF35-like molecule 1,23878,279,2.25 [1.84-2.75],2.9208233168322204e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD300LG,CMRF35-like molecule 9,23682,276,3.21 [2.48-4.16],1.4433252973972005e-18
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD302,CD302 antigen,23559,274,3.44 [2.73-4.32],5.833718326017852e-26
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,23559,274,2.16 [1.59-2.94],8.018424331220817e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,CD4,T-cell surface glycoprotein CD4,23607,277,2.03 [1.58-2.61],2.510504301909701e-08
