Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",21186,158,1.53 [1.32-1.77],2.1810941834900048e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ACHE,Acetylcholinesterase,18379,131,2.74 [1.85-4.06],4.5385429152773234e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ACP5,Tartrate-resistant acid phosphatase type 5,21790,161,2.74 [1.86-4.01],2.776807311667365e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ACY1,Aminoacylase-1,21702,164,1.95 [1.60-2.38],4.9623669934493135e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,21505,162,0.32 [0.22-0.47],5.0770042022549095e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ADAMTSL2,ADAMTS-like protein 2,18797,138,3.99 [2.87-5.55],2.249672145565373e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ADGRD1,Adhesion G-protein coupled receptor D1,18379,131,4.21 [3.12-5.70],8.950305181618146e-21
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ADIPOQ,Adiponectin,18807,138,1.99 [1.58-2.50],3.1425999361103486e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ADM,Pro-adrenomedullin,21886,165,4.23 [2.51-7.13],6.152622339053868e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,AGXT,Serine--pyruvate aminotransferase,21702,164,1.48 [1.26-1.74],2.716527727899594e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",18760,136,2.06 [1.57-2.71],1.8634920665127765e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ANPEP,Aminopeptidase N,21778,166,2.83 [1.81-4.44],5.52522644238663e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,APOA1,Apolipoprotein A-I,18807,138,2.73 [1.94-3.85],9.345486951008182e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,APOA2,Apolipoprotein A-II,18817,136,2.13 [1.56-2.93],2.6173779440131423e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,APOM,Apolipoprotein M,21777,166,2.74 [1.75-4.28],9.877888417420724e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,BCAN,Brevican core protein,21505,162,0.39 [0.27-0.58],2.6387477772128084e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,BPIFB1,BPI fold-containing family B member 1,21667,163,1.73 [1.40-2.15],6.01633804099714e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,BST2,Bone marrow stromal antigen 2,21894,165,1.92 [1.63-2.26],6.302909223816711e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CBLN4,Cerebellin-4,21886,165,0.31 [0.21-0.45],1.321913184635341e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CCL28,C-C motif chemokine 28,21604,164,1.57 [1.29-1.91],6.053776153193677e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CD14,Monocyte differentiation antigen CD14,21298,159,2.67 [1.99-3.57],4.052502487891281e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CD80,T-lymphocyte activation antigen CD80,18790,137,2.51 [1.68-3.75],7.081146503626076e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CD99L2,CD99 antigen-like protein 2,21702,163,3.56 [2.10-6.04],2.3502091097174266e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CDHR5,Cadherin-related family member 5,21702,164,0.42 [0.31-0.56],5.433996815013353e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,21728,163,12.75 [7.35-22.13],1.4494709487661961e-19
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,18726,135,0.36 [0.29-0.43],4.8968246646418676e-26
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,20922,155,1.71 [1.42-2.07],2.44974656791216e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CES1,Liver carboxylesterase 1,21762,160,1.39 [1.21-1.60],3.949548549120043e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",18744,136,2.13 [1.58-2.86],6.601456280013444e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CHCHD6,MICOS complex subunit MIC25,18733,134,3.05 [2.20-4.22],1.938884914381776e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CHI3L1,Chitinase-3-like protein 1,21255,162,1.85 [1.63-2.09],2.4408488442207973e-22
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CLGN,Calmegin,18284,133,2.06 [1.65-2.57],1.3353027024685183e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,COL4A1,Collagen alpha-1(IV) chain,21702,164,2.15 [1.57-2.94],1.5984696944606517e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,COQ7,"5-demethoxyubiquinone hydroxylase, mitochondrial",18283,135,2.19 [1.75-2.76],1.3657311723549622e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CR2,Complement receptor type 2,21809,166,0.50 [0.39-0.64],5.9503483628130185e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CREG1,Protein CREG1,21419,162,2.58 [2.02-3.30],4.728106357506165e-14
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CTSD,Cathepsin D,20318,153,2.32 [1.91-2.81],6.49192482575112e-18
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CTSF,Cathepsin F,21761,163,2.30 [1.69-3.15],1.4324102455769688e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,CXADR,Coxsackievirus and adenovirus receptor,21674,164,2.47 [1.99-3.06],1.5558972904568366e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,DLK1,Protein delta homolog 1,21972,164,0.51 [0.41-0.65],1.6502583758244312e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,DPP7,Dipeptidyl peptidase 2,21536,162,2.02 [1.67-2.45],9.684505363822434e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ECHDC3,"Enoyl-CoA hydratase domain-containing protein 3, mitochondrial",18790,137,1.84 [1.58-2.13],2.291787715741717e-15
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ECHS1,"Enoyl-CoA hydratase, mitochondrial",18283,135,1.66 [1.42-1.94],2.3113644054216062e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ECI2,Enoyl-CoA delta isomerase 2,18154,136,1.59 [1.32-1.91],1.125962049054533e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ENPP5,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,21773,163,0.62 [0.51-0.76],3.4014248932125927e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ENPP7,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,21033,155,1.71 [1.44-2.02],3.9266493213844465e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ERBB2,Receptor tyrosine-protein kinase erbB-2,21761,163,4.22 [2.48-7.19],1.0912871812315232e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,ERBB3,Receptor tyrosine-protein kinase erbB-3,21585,162,4.57 [2.50-8.36],7.960602938375131e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,F12,Coagulation factor XII,18807,138,2.61 [1.74-3.93],3.784051202858528e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,FAM20A,Pseudokinase FAM20A,18790,137,4.28 [2.77-6.63],6.485144381522416e-11
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,FETUB,Fetuin-B,21777,166,0.49 [0.38-0.61],1.0307567195155434e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,FGF21,Fibroblast growth factor 21,21859,165,1.63 [1.49-1.77],1.661713971582679e-27
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,FGL1,Fibrinogen-like protein 1,18817,136,2.34 [1.91-2.87],3.5139251323260326e-16
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,FKBP4,Peptidyl-prolyl cis-trans isomerase FKBP4,21505,162,2.26 [1.62-3.15],1.451196770555192e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,FST,Follistatin,21741,163,1.90 [1.47-2.47],1.1177077776878056e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,FSTL1,Follistatin-related protein 1,18283,135,4.07 [2.57-6.44],2.0802666800344674e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,FSTL3,Follistatin-related protein 3,21631,162,2.38 [1.64-3.46],5.230203812111109e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,FUOM,Fucose mutarotase,18379,131,1.73 [1.36-2.20],7.810726899185276e-06
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,FUT3_FUT5,3-galactosyl-N-acetylglucosaminide 4-alpha-L-fucosyltransferase FUT3_4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase FUT5,21894,165,2.65 [2.03-3.45],5.168588405431617e-13
"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,GALNT10,Polypeptide N-acetylgalactosaminyltransferase 10,21594,163,3.99 [2.58-6.17],4.4467415547980154e-10
