Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,AAMDC,Mth938 domain-containing protein,42509,549,0.81 [0.69-0.95],0.0087226510649683
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",43669,571,0.87 [0.80-0.96],0.0039491172033757
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ACE2,Angiotensin-converting enzyme 2,49224,694,1.20 [1.06-1.35],0.0031450493099976
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ACTA2,"Actin, aortic smooth muscle",49224,694,1.38 [1.22-1.57],3.0570912464407305e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ACTN2,Alpha-actinin-2,42243,551,1.25 [1.09-1.42],0.000865168781422
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ACVRL1,Serine/threonine-protein kinase receptor R3,49675,699,2.15 [1.69-2.72],4.0392647684319165e-10
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ADA2,Adenosine deaminase 2,49850,698,1.47 [1.27-1.71],3.4097534028086666e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,42389,546,1.77 [1.42-2.21],3.097484401517937e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,49224,694,1.38 [1.11-1.72],0.0035186287341278
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,50508,707,1.54 [1.23-1.92],0.000134485972408
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,43480,573,1.66 [1.29-2.14],8.886752703913789e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,49224,694,1.36 [1.17-1.57],3.9535243909078e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,50294,706,0.68 [0.59-0.79],2.821337230161776e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ADAMTSL2,ADAMTS-like protein 2,43668,574,1.55 [1.24-1.94],0.0001521378616787
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ADGRG1,Adhesion G-protein coupled receptor G1,49906,701,1.15 [1.07-1.24],0.0002483568174573
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ADGRG2,Adhesion G-protein coupled receptor G2,50141,697,0.50 [0.40-0.64],7.845492163361826e-09
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ADH1B,All-trans-retinol dehydrogenase,42714,563,0.82 [0.73-0.92],0.0008427995601917
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,49224,694,0.88 [0.81-0.96],0.0044589623986532
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ADIPOQ,Adiponectin,43729,571,1.19 [1.06-1.34],0.0033963767280574
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ADM,Pro-adrenomedullin,50567,711,2.54 [1.97-3.29],1.208208996241796e-12
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,AFM,Afamin,43729,571,0.54 [0.36-0.80],0.0023432661524737
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,AGR2,Anterior gradient protein 2 homolog,48561,678,1.19 [1.12-1.27],1.504957175644263e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,AGRN,Agrin,50366,710,1.43 [1.19-1.70],9.24776321769234e-05
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,AHNAK,Neuroblast differentiation-associated protein AHNAK,42509,549,0.66 [0.50-0.87],0.0031291905227286
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,AKT2,RAC-beta serine/threonine-protein kinase,43595,572,0.92 [0.86-0.98],0.0070599107664762
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,AKT3,RAC-gamma serine/threonine-protein kinase,48723,693,0.80 [0.71-0.90],0.0003230824666561
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ALCAM,CD166 antigen,50764,711,1.86 [1.33-2.60],0.0002734216501387
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,AMBP,Protein AMBP,50496,711,1.67 [1.21-2.30],0.0017286123763944
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,AMOT,Angiomotin,42714,563,0.67 [0.54-0.84],0.0004348037711522
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,AMY1A_AMY1B_AMY1C,Alpha-amylase 1A_Alpha-amylase 1B_Alpha-amylase 1C,40951,536,0.75 [0.63-0.90],0.0015670752100708
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,AMY2A,Pancreatic alpha-amylase,48218,674,0.79 [0.69-0.92],0.0014566145659763
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,AMY2B,Alpha-amylase 2B,46739,650,0.76 [0.66-0.88],0.0002366229991364
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ANGPT2,Angiopoietin-2,50567,711,1.60 [1.35-1.89],5.052860297163463e-08
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ANGPTL4,Angiopoietin-related protein 4,50288,709,1.49 [1.29-1.73],1.1165524015923969e-07
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ANXA10,Annexin A10,48961,688,1.13 [1.05-1.21],0.0014609443381105
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,ANXA11,Annexin A11,49995,701,0.87 [0.79-0.96],0.005549693365877
"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,APOA2,Apolipoprotein A-II,43702,572,1.48 [1.26-1.73],1.8992787070963489e-06
