Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",ACP6,Lysophosphatidic acid phosphatase type 6,49490,127,0.75 [0.62-0.90],0.0020429169815347
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,41533,109,1.74 [1.17-2.59],0.0057885359940149
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",AGRN,Agrin,49362,123,0.52 [0.31-0.85],0.0090896346520188
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",ARNTL,Aryl hydrocarbon receptor nuclear translocator-like protein 1,41363,104,1.54 [1.24-1.91],8.197337870713544e-05
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",ARSA,Arylsulfatase A,49161,124,0.58 [0.40-0.86],0.0064931584895081
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",ASGR2,Asialoglycoprotein receptor 2,42820,115,0.39 [0.19-0.78],0.0079630076821527
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",BAG3,BAG family molecular chaperone regulator 3,48683,124,0.62 [0.45-0.86],0.003922059932727
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",BGN,Biglycan,47899,119,1.23 [1.08-1.40],0.0019359866019348
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",BMPER,BMP-binding endothelial regulator protein,41836,112,0.33 [0.15-0.75],0.0078537047888014
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",BPIFA2,BPI fold-containing family A member 2,40157,106,1.34 [1.14-1.58],0.0004182201581677
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",CALB1,Calbindin,48925,125,0.66 [0.48-0.89],0.0075142631479785
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",CD164,Sialomucin core protein 24,49161,124,0.34 [0.16-0.71],0.0041576085163898
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",CD84,SLAM family member 5,49072,126,0.50 [0.30-0.82],0.0060618467125043
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",CDNF,Cerebral dopamine neurotrophic factor,48925,125,0.48 [0.29-0.81],0.0058246260317139
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",CERT,Ceramide transfer protein,48001,124,0.70 [0.54-0.91],0.0084622320232763
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",CHRDL1,Chordin-like protein 1,49280,122,0.46 [0.29-0.71],0.0005793943728878
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",CLEC14A,C-type lectin domain family 14 member A,49161,124,0.38 [0.23-0.65],0.0003801973108494
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",CLEC4D,C-type lectin domain family 4 member D,49072,126,0.70 [0.54-0.90],0.0064099639050457
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",COCH,Cochlin,42773,115,0.56 [0.38-0.85],0.0058946289810363
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Other, unspecified and serous retinal detachments",CRYBB2,Beta-crystallin B2,42674,115,1.58 [1.40-1.77],2.099836666608665e-14
