Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",ACE2,Angiotensin-converting enzyme 2,35096,107,1.56 [1.17-2.07],0.0024168998470484
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",ACTN2,Alpha-actinin-2,30112,96,1.46 [1.10-1.94],0.0098654150852629
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",ADAMTSL2,ADAMTS-like protein 2,31132,100,2.27 [1.38-3.73],0.0011891467428381
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",ADGRV1,Adhesion G-protein coupled receptor V1,30100,94,1.34 [1.10-1.62],0.0035976677833889
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",ANGPTL7,Angiopoietin-related protein 7,36072,108,1.88 [1.22-2.89],0.0042934163343516
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",APOH,Beta-2-glycoprotein 1,35746,109,1.80 [1.20-2.70],0.0044726796386231
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",ART5,Ecto-ADP-ribosyltransferase 5,30100,94,1.34 [1.11-1.62],0.0024978341376478
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",ATP1B1,Sodium/potassium-transporting ATPase subunit beta-1,30112,96,1.46 [1.18-1.81],0.000471148876354
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,30112,96,1.98 [1.33-2.95],0.0007218125724649
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",BMPER,BMP-binding endothelial regulator protein,30442,99,2.85 [1.65-4.94],0.0001881527341654
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",C1GALT1C1,C1GALT1-specific chaperone 1,30112,96,2.06 [1.39-3.05],0.0003122420843615
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",CA12,Carbonic anhydrase 12,35584,105,1.91 [1.19-3.05],0.0069324209130201
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",CA14,Carbonic anhydrase 14,36072,108,0.52 [0.32-0.85],0.0089421472280345
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",CCN3,CCN family member 3,36126,107,2.33 [1.49-3.63],0.0001866683006343
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",CD207,C-type lectin domain family 4 member K,34980,103,1.82 [1.18-2.82],0.0067165300064814
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",CD276,CD276 antigen,35725,106,2.02 [1.23-3.31],0.0052369796805563
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",CEACAM20,Carcinoembryonic antigen-related cell adhesion molecule 20,30562,97,1.57 [1.14-2.16],0.0060846420900174
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",CHGA,Chromogranin-A,31132,100,1.37 [1.16-1.63],0.0002477442564001
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",CLEC4A,C-type lectin domain family 4 member A,35721,107,0.55 [0.35-0.87],0.0094450004074917
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",CNTF,Ciliary neurotrophic factor,30100,94,2.00 [1.29-3.09],0.0019184497157451
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",COL3A1,Collagen alpha-1(III) chain,31132,100,2.72 [1.29-5.72],0.0086437006323046
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",COL5A1,Collagen alpha-1(V) chain,30442,99,1.88 [1.24-2.85],0.0027664301812495
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",COL6A3,Collagen alpha-3(VI) chain,36185,108,2.18 [1.40-3.41],0.0005865408806672
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",COL9A1,Collagen alpha-1(IX) chain,35721,107,1.93 [1.41-2.64],3.9431186785376414e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",CRH,Corticoliberin,34881,106,0.72 [0.59-0.89],0.0022987053476206
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",CTHRC1,Collagen triple helix repeat-containing protein 1,31132,100,2.27 [1.33-3.88],0.0027680987062908
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",CTSF,Cathepsin F,35866,107,1.87 [1.24-2.83],0.0030404332483733
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",35866,107,2.25 [1.42-3.57],0.0005599517439839
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",DCN,Decorin,35096,107,4.21 [2.11-8.39],4.573370962690807e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",DGCR6,Protein DGCR6,30100,94,1.51 [1.19-1.91],0.0007318290432719
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",DYNC1H1,Cytoplasmic dynein 1 heavy chain 1,30981,99,1.58 [1.23-2.03],0.0002997866985269
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",EDA2R,Tumor necrosis factor receptor superfamily member 27,36072,108,1.83 [1.17-2.85],0.0078959663103741
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",ENPP5,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,35907,107,0.65 [0.48-0.88],0.0053355214667634
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",EPHA2,Ephrin type-A receptor 2,34466,100,1.79 [1.19-2.67],0.0048527964687988
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",EXOSC10,Exosome component 10,30112,96,1.46 [1.19-1.79],0.0003015175702882
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",FGF20,Fibroblast growth factor 20,30201,95,1.51 [1.12-2.05],0.0072848530249917
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",FOLR3,Folate receptor gamma,35738,107,1.13 [1.05-1.21],0.0013478189477468
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",FSTL1,Follistatin-related protein 1,30316,93,2.59 [1.28-5.22],0.007856763695187
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",GABARAP,Gamma-aminobutyric acid receptor-associated protein,30981,99,1.51 [1.14-1.99],0.0037714152437427
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",GAST,Gastrin,31044,99,1.19 [1.05-1.35],0.0053322654348456
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",GDF15,Growth/differentiation factor 15,36185,108,1.90 [1.51-2.40],4.655905866558113e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",GFRA1,GDNF family receptor alpha-1,36022,108,2.91 [1.67-5.05],0.0001583399862529
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",GLP1R,Glucagon-like peptide 1 receptor,30100,94,1.59 [1.14-2.20],0.0057728405411855
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",HADH,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",30112,96,1.31 [1.09-1.57],0.003685985378996
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",HSPB6,Heat shock protein beta-6,36072,108,1.84 [1.22-2.79],0.0037496621528752
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",HYAL1,Hyaluronidase-1,35524,106,2.76 [1.47-5.17],0.0015611042074426
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",IDI2,Isopentenyl-diphosphate delta-isomerase 2,34972,106,1.52 [1.15-2.02],0.0036364688659786
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",IGFBP4,Insulin-like growth factor-binding protein 4,35277,106,1.68 [1.17-2.40],0.0048468051682684
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",KRT14,"Keratin, type I cytoskeletal 14",33887,104,1.66 [1.23-2.25],0.0010163986613069
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",LAYN,Layilin,35432,104,1.91 [1.19-3.06],0.0071351863971593
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",LILRA4,Leukocyte immunoglobulin-like receptor subfamily A member 4,30112,96,1.46 [1.11-1.93],0.0077516201472353
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,35107,108,1.71 [1.18-2.47],0.004331542585875
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",LTBP2,Latent-transforming growth factor beta-binding protein 2,36185,108,2.16 [1.32-3.53],0.002283597451312
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",MAP1LC3A,Microtubule-associated proteins 1A/1B light chain 3A,30100,94,2.11 [1.23-3.63],0.0067361154974077
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",MDK,Midkine,35762,107,1.47 [1.13-1.90],0.0034215712050599
