Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ACTA2,"Actin, aortic smooth muscle",22145,297,1.66 [1.39-1.97],1.1762646200860004e-08
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ACTN2,Alpha-actinin-2,18875,251,1.38 [1.17-1.62],9.00884200502567e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ACVRL1,Serine/threonine-protein kinase receptor R3,22299,296,2.70 [1.93-3.78],7.115571564664578e-09
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ADA2,Adenosine deaminase 2,22412,302,1.75 [1.41-2.16],2.281521275664126e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18957,250,2.36 [1.82-3.06],8.361123127875986e-11
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,19473,253,2.38 [1.70-3.32],3.590083076078117e-07
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ADM,Pro-adrenomedullin,22736,302,4.45 [3.00-6.60],1.0289293486911376e-13
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,AGR2,Anterior gradient protein 2 homolog,21887,295,1.29 [1.16-1.43],1.5242023780511262e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,AGRN,Agrin,22610,296,1.84 [1.44-2.35],1.2006687160416867e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,AMBP,Protein AMBP,22702,302,4.47 [2.79-7.17],5.207545248509198e-10
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ANGPT2,Angiopoietin-2,22736,302,2.19 [1.73-2.78],9.816050015705191e-11
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,AOC3,Membrane primary amine oxidase,22637,303,1.99 [1.42-2.79],6.146581276655032e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,APOA2,Apolipoprotein A-II,19552,257,1.68 [1.33-2.12],1.2747088908049283e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,AREG,Amphiregulin,22432,302,2.07 [1.68-2.54],5.693968763136309e-12
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ASGR1,Asialoglycoprotein receptor 1,22339,296,1.98 [1.45-2.69],1.3801899127222192e-05
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ASGR2,Asialoglycoprotein receptor 2,19552,257,2.61 [1.72-3.96],5.975083226823585e-06
Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,ATRAID,All-trans retinoic acid-induced differentiation factor,19473,253,2.13 [1.69-2.69],2.0635967057592158e-10
