Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of peritoneum,AREG,Amphiregulin,23208,52,2.35 [1.56-3.55],4.30134718988364e-05
Chapter XI Diseases of the digestive system,Diseases of peritoneum,B2M,Beta-2-microglobulin,20231,44,1.90 [1.38-2.61],8.913022816563584e-05
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CD300E,CMRF35-like molecule 2,23462,53,2.89 [1.86-4.48],2.074331987787794e-06
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",20163,44,2.28 [1.54-3.38],3.89895015989298e-05
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CLEC5A,C-type lectin domain family 5 member A,23249,52,3.74 [2.05-6.84],1.7959412553742398e-05
Chapter XI Diseases of the digestive system,Diseases of peritoneum,CXCL9,C-X-C motif chemokine 9,23412,53,1.73 [1.34-2.23],2.807191625490713e-05
Chapter XI Diseases of the digestive system,Diseases of peritoneum,FGF23,Fibroblast growth factor 23,23483,53,1.72 [1.33-2.23],4.04281012788636e-05
Chapter XI Diseases of the digestive system,Diseases of peritoneum,HAVCR1,Hepatitis A virus cellular receptor 1,23489,53,2.02 [1.57-2.61],6.605009447507694e-08
Chapter XI Diseases of the digestive system,Diseases of peritoneum,IGFBP7,Insulin-like growth factor-binding protein 7,23622,53,2.63 [1.79-3.85],7.410136467527678e-07
Chapter XI Diseases of the digestive system,Diseases of peritoneum,IL18BP,Interleukin-18-binding protein,23438,53,3.46 [1.92-6.22],3.398724811363002e-05
Chapter XI Diseases of the digestive system,Diseases of peritoneum,IL2RA,Interleukin-2 receptor subunit alpha,23182,53,2.40 [1.60-3.62],2.567345838613849e-05
Chapter XI Diseases of the digestive system,Diseases of peritoneum,IMMT,MICOS complex subunit MIC60,20140,44,2.16 [1.51-3.10],2.904319106214176e-05
Chapter XI Diseases of the digestive system,Diseases of peritoneum,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,23294,53,2.30 [1.53-3.45],5.836555755689238e-05
Chapter XI Diseases of the digestive system,Diseases of peritoneum,LEO1,RNA polymerase-associated protein LEO1,20172,44,2.13 [1.46-3.12],8.596377061761424e-05
Chapter XI Diseases of the digestive system,Diseases of peritoneum,MYO6,Unconventional myosin-VI,20172,44,2.05 [1.44-2.94],7.937554360358599e-05
Chapter XI Diseases of the digestive system,Diseases of peritoneum,OCLN,Occludin,20172,44,2.30 [1.51-3.48],9.030165307497196e-05
Chapter XI Diseases of the digestive system,Diseases of peritoneum,PALM2,Paralemmin-2,20163,44,2.64 [1.70-4.11],1.7199626390139095e-05
Chapter XI Diseases of the digestive system,Diseases of peritoneum,RBFOX3,RNA binding protein fox-1 homolog 3,20172,44,2.35 [1.63-3.38],4.634987377522964e-06
Chapter XI Diseases of the digestive system,Diseases of peritoneum,RNASE1,Ribonuclease pancreatic,20239,45,3.88 [2.23-6.75],1.6791694922409614e-06
Chapter XI Diseases of the digestive system,Diseases of peritoneum,RNASE4,Ribonuclease 4,19580,43,3.48 [1.87-6.48],8.492112209521227e-05
Chapter XI Diseases of the digestive system,Diseases of peritoneum,SEPTIN8,Septin-8,20125,44,2.95 [1.79-4.86],2.2739871538716146e-05
Chapter XI Diseases of the digestive system,Diseases of peritoneum,TNF,Tumor necrosis factor,22878,47,1.92 [1.39-2.64],6.476888108502441e-05
Chapter XI Diseases of the digestive system,Diseases of peritoneum,TNFRSF13B,Tumor necrosis factor receptor superfamily member 13B,23330,53,2.02 [1.42-2.88],9.88471426507308e-05
Chapter XI Diseases of the digestive system,Diseases of peritoneum,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,23335,53,2.01 [1.48-2.73],6.934411093758203e-06
Chapter XI Diseases of the digestive system,Diseases of peritoneum,ULBP2,UL16-binding protein 2,23123,53,2.69 [1.65-4.38],6.726267569138885e-05
