Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ACE,Angiotensin-converting enzyme,37310,165,4.07 [2.54-6.53],5.346375249827452e-09
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ACE2,Angiotensin-converting enzyme 2,41975,183,1.70 [1.40-2.07],1.3245154887482942e-07
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ACP5,Tartrate-resistant acid phosphatase type 5,42901,183,0.41 [0.27-0.61],1.3048266922404814e-05
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ACTA2,"Actin, aortic smooth muscle",41975,183,1.71 [1.39-2.09],2.339578180521919e-07
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ACVRL1,Serine/threonine-protein kinase receptor R3,42341,184,6.50 [4.36-9.68],3.604632262415071e-20
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,36102,159,1.74 [1.38-2.20],3.435412126419544e-06
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ADA2,Adenosine deaminase 2,42492,184,2.39 [1.85-3.09],3.4414983011073436e-11
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,36201,157,2.54 [2.07-3.13],9.341043688799193e-19
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,37113,160,2.64 [1.73-4.02],6.434667118736167e-06
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,42535,185,2.13 [1.55-2.92],2.895099904158673e-06
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ADAMTSL2,ADAMTS-like protein 2,37278,166,3.63 [2.65-4.97],8.322591470516782e-16
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ADD1,Alpha-adducin,36447,159,0.64 [0.52-0.80],8.75410795385516e-05
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ADGRG1,Adhesion G-protein coupled receptor G1,42535,185,1.32 [1.16-1.50],2.5387249511713543e-05
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,AGRN,Agrin,42908,185,3.53 [2.69-4.64],1.3235483270627917e-19
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,AGRP,Agouti-related protein,43195,187,1.77 [1.37-2.27],9.261425272086858e-06
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,AKT2,RAC-beta serine/threonine-protein kinase,37219,164,0.74 [0.66-0.83],4.53254505832859e-07
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ALCAM,CD166 antigen,43246,186,4.04 [2.22-7.33],4.726256614322675e-06
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,AMBP,Protein AMBP,43028,186,4.41 [2.38-8.15],2.311935461497059e-06
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ANG,Angiogenin,42628,185,2.40 [1.74-3.30],8.583112422492496e-08
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ANGPT1,Angiopoietin-1,42559,185,0.72 [0.62-0.84],2.1109360564334416e-05
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ANGPT2,Angiopoietin-2,43083,186,8.42 [6.45-10.98],1.550205805739585e-55
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ANGPTL1,Angiopoietin-related protein 1,42108,181,2.46 [1.59-3.81],5.634371559423111e-05
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ANGPTL4,Angiopoietin-related protein 4,42835,185,3.18 [2.39-4.23],2.5797873372873327e-15
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ANXA10,Annexin A10,41745,185,1.32 [1.15-1.51],6.529983492533816e-05
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ANXA11,Annexin A11,42593,186,0.66 [0.55-0.78],2.239719921793633e-06
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ANXA3,Annexin A3,43032,187,0.66 [0.54-0.79],1.257072475299958e-05
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ANXA4,Annexin A4,42493,182,0.62 [0.51-0.76],2.903612894270359e-06
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ANXA5,Annexin A5,41612,184,2.03 [1.43-2.88],7.53182675684271e-05
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,AOC3,Membrane primary amine oxidase,42901,187,3.28 [2.17-4.97],1.9819837136584995e-08
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,APCS,Serum amyloid P-component,37002,163,0.22 [0.15-0.31],3.6814662856651866e-17
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,APOA2,Apolipoprotein A-II,37310,165,1.89 [1.41-2.53],1.7088387941809674e-05
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,APOC1,Apolipoprotein C-I,37270,164,0.30 [0.20-0.43],2.805242369031317e-10
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,APOL1,Apolipoprotein L1,37310,165,0.50 [0.37-0.68],7.198269421167351e-06
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,APOM,Apolipoprotein M,42838,186,0.19 [0.12-0.28],7.51124696972539e-16
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,APPL2,DCC-interacting protein 13-beta,36447,159,0.69 [0.61-0.79],3.2029564909332395e-08
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,AREG,Amphiregulin,42535,185,2.33 [1.87-2.89],3.3946252589818566e-14
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ARFIP1,Arfaptin-1,37219,164,0.60 [0.47-0.75],9.889101551074171e-06
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ARHGAP45,Rho GTPase-activating protein 45,36447,159,0.65 [0.53-0.79],9.479674027202128e-06
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ARHGEF1,Rho guanine nucleotide exchange factor 1,37199,165,0.68 [0.58-0.81],7.157875774015558e-06
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ARSB,Arylsulfatase B,42535,185,0.52 [0.40-0.67],3.973806516134812e-07
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ASGR1,Asialoglycoprotein receptor 1,42416,184,3.22 [2.22-4.66],7.15698436295769e-10
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ASGR2,Asialoglycoprotein receptor 2,37310,165,3.09 [1.83-5.21],2.3320306655045023e-05
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ASRGL1,Isoaspartyl peptidase/L-asparaginase,36270,159,0.73 [0.62-0.85],5.917044889064708e-05
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,ATRAID,All-trans retinoic acid-induced differentiation factor,37113,160,2.07 [1.66-2.58],9.953150024183136e-11
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,B2M,Beta-2-microglobulin,37343,165,2.02 [1.68-2.42],4.688689815717171e-14
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",36270,159,2.88 [1.91-4.34],4.470360360930925e-07
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,B4GALT1,"Beta-1,4-galactosyltransferase 1",42908,185,2.47 [1.59-3.84],5.515216479096639e-05
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,BAMBI,BMP and activin membrane-bound inhibitor homolog,41741,180,3.09 [2.28-4.20],4.0467129170424923e-13
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,BANK1,B-cell scaffold protein with ankyrin repeats,42662,186,0.77 [0.68-0.86],1.2517418673658145e-05
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,BCAM,Basal cell adhesion molecule,42729,186,3.43 [2.23-5.28],2.0244301378052664e-08
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,BCHE,Cholinesterase,36615,158,0.44 [0.30-0.64],2.8668300723248648e-05
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,BCL2L1,Bcl-2-like protein 1,37199,165,0.69 [0.59-0.81],2.175192249760044e-06
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,BDNF,Brain-derived neurotrophic factor,37278,166,0.69 [0.58-0.81],7.051571684178533e-06
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,BGLAP,Osteocalcin,37278,166,1.74 [1.45-2.08],1.1390284686985504e-09
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,BID,BH3-interacting domain death agonist,42662,186,0.60 [0.48-0.74],2.166177125989871e-06
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,BMPER,BMP-binding endothelial regulator protein,36447,159,4.20 [2.70-6.53],2.0454036065510267e-10
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,BRAP,BRCA1-associated protein,36766,160,0.75 [0.65-0.86],2.214065750942815e-05
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,BSG,Basigin,43128,187,4.51 [2.49-8.18],6.613120788032958e-07
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,BST2,Bone marrow stromal antigen 2,43107,188,1.67 [1.40-2.00],1.868680561675177e-08
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,BTN2A1,Butyrophilin subfamily 2 member A1,42908,185,4.18 [2.79-6.24],3.257856377656932e-12
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,BTN3A2,Butyrophilin subfamily 3 member A2,42662,186,2.03 [1.53-2.70],1.0634164971052033e-06
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,C1QA,Complement C1q subcomponent subunit A,42983,187,4.04 [2.49-6.57],1.6131178516042572e-08
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,42901,187,1.73 [1.32-2.25],5.997145812937435e-05
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,C1QTNF5,Complement C1q tumor necrosis factor-related protein 5,36447,159,2.35 [1.57-3.51],3.135285185788624e-05
Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,C4BPB,C4b-binding protein beta chain,42858,184,0.50 [0.36-0.70],3.908034435963426e-05
