Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",ACAN,Aggrecan core protein,50663,272,2.31 [1.57-3.38],1.98079645568303e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,43172,245,2.38 [1.96-2.88],1.1472217833331528e-18
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",44459,252,2.33 [1.76-3.08],2.875322122606117e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",BRK1,Protein BRICK1,49954,266,2.74 [2.25-3.34],2.023351983612359e-23
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",CAPG,Macrophage-capping protein,50771,274,1.47 [1.24-1.74],6.114553120593657e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",CCL7,C-C motif chemokine 7,51078,272,1.57 [1.38-1.78],2.5980059636339045e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",CCN3,CCN family member 3,51700,282,2.83 [2.26-3.55],2.488841709532045e-19
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",CD276,CD276 antigen,51126,278,2.29 [1.72-3.05],1.4246129801074305e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",CDCP1,CUB domain-containing protein 1,50752,277,2.45 [2.09-2.86],4.083921692547636e-29
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",CLEC5A,C-type lectin domain family 5 member A,50986,274,3.47 [2.61-4.63],2.018686244067289e-17
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",COL1A1,Collagen alpha-1(I) chain,51784,283,2.47 [1.66-3.68],9.10436274617951e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",COL6A3,Collagen alpha-3(VI) chain,51784,283,2.33 [1.85-2.94],6.631657188508973e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",COL9A1,Collagen alpha-1(IX) chain,51078,272,2.42 [2.04-2.87],2.4028783383925816e-24
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",COMP,Cartilage oligomeric matrix protein,50612,273,2.36 [1.73-3.21],5.482129518892129e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",CRTAC1,Cartilage acidic protein 1,51784,283,2.08 [1.44-3.01],9.881272845157073e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",CSTB,Cystatin-B,50455,266,2.05 [1.64-2.55],1.609781112284097e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",CTHRC1,Collagen triple helix repeat-containing protein 1,44468,251,2.26 [1.57-3.25],1.215132295459071e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",CTSL,Cathepsin L1,51152,276,2.74 [1.85-4.06],4.812841184874759e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",CXCL8,Interleukin-8,50759,274,1.42 [1.28-1.58],7.486833094304497e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",FABP3,"Fatty acid-binding protein, heart",44459,252,1.58 [1.30-1.91],3.058898700084429e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",GM2A,Ganglioside GM2 activator,43391,244,1.52 [1.24-1.86],5.9184358026864647e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",GPNMB,Transmembrane glycoprotein NMB,49769,267,4.18 [2.91-6.00],1.0013222364102844e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",GSR,"Glutathione reductase, mitochondrial",44249,249,2.76 [1.67-4.55],7.350326985563615e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",IFI30,Gamma-interferon-inducible lysosomal thiol reductase,43198,245,2.14 [1.64-2.80],2.107105833862406e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",KLK4,Kallikrein-4,51584,281,1.97 [1.75-2.21],1.9954803496921345e-30
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",LMNB1,Lamin-B1,44188,251,1.43 [1.24-1.66],9.587969931633594e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",LMNB2,Lamin-B2,44357,248,2.04 [1.45-2.89],5.25834845163797e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",MANSC4,MANSC domain-containing protein 4,43000,244,1.55 [1.33-1.81],1.7981744077379656e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",MMP12,Macrophage metalloelastase,51190,279,1.85 [1.56-2.20],9.64945541949017e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",MMP13,Collagenase 3,49954,266,2.17 [1.58-2.98],1.8693239289008151e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",MSR1,Macrophage scavenger receptor types I and II,51598,279,1.74 [1.39-2.18],1.3861917537407447e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",NELL2,Protein kinase C-binding protein NELL2,51377,278,0.46 [0.32-0.68],6.598391467195478e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",OGN,Mimecan,51164,279,1.60 [1.28-2.00],3.939184899266292e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",PAEP,Glycodelin,50752,277,1.23 [1.13-1.35],4.314895517753491e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",PHLDB1,Pleckstrin homology-like domain family B member 1,44272,252,1.56 [1.26-1.93],5.26054628926941e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",POSTN,Periostin,44468,251,2.37 [1.79-3.13],1.6188862033992795e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",PSAP,Prosaposin,44052,249,2.03 [1.50-2.75],4.339048979507447e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",RBFOX3,RNA binding protein fox-1 homolog 3,44382,247,1.65 [1.32-2.07],1.2403217036774894e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",S100A12,Protein S100-A12,50430,272,1.64 [1.44-1.87],1.2185088775250808e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",SCRG1,Scrapie-responsive protein 1,44459,252,2.52 [1.85-3.42],3.559503897806313e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",SPP1,Osteopontin,51703,283,2.17 [1.79-2.65],1.0536729365563196e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Coxarthrosis, primary",THBS4,Thrombospondin-4,51191,280,2.25 [1.81-2.81],3.4802342319441495e-13
