Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"Hypertension, essential",POLR2F,"DNA-directed RNA polymerases I, II, and III subunit RPABC2",Wald ratio,1,1.67 [1.24-2.24],0.000742530251431
Chapter IX Diseases of the circulatory system,"Hypertension, essential",SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,43,1.03 [1.01-1.05],0.0006359171084321
Chapter IX Diseases of the circulatory system,"Hypertension, essential",ACE,Angiotensin-converting enzyme,Inverse variance weighted,27,1.06 [1.03-1.09],1.60129902787188e-05
Chapter IX Diseases of the circulatory system,"Hypertension, essential",NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,20,0.87 [0.82-0.93],4.292461434474e-05
Chapter IX Diseases of the circulatory system,"Hypertension, essential",WARS,"Tryptophan--tRNA ligase, cytoplasmic",Inverse variance weighted,5,1.10 [1.04-1.15],0.0002148978683176
Chapter IX Diseases of the circulatory system,"Hypertension, essential",SHISA5,Protein shisa-5,Inverse variance weighted,16,1.18 [1.09-1.27],1.73161363410158e-05
Chapter IX Diseases of the circulatory system,"Hypertension, essential",IFNGR2,Interferon gamma receptor 2,Inverse variance weighted,34,1.04 [1.02-1.06],0.0007788736562713
Chapter IX Diseases of the circulatory system,"Hypertension, essential",IFNLR1,Interferon lambda receptor 1,Inverse variance weighted,9,1.07 [1.03-1.10],5.66763565923951e-05
Chapter IX Diseases of the circulatory system,"Hypertension, essential",IGFBP6,Insulin-like growth factor-binding protein 6,Inverse variance weighted,6,1.27 [1.14-1.41],1.24252902528692e-05
Chapter IX Diseases of the circulatory system,"Hypertension, essential",NPPB,Natriuretic peptides B,Inverse variance weighted,3,0.78 [0.73-0.83],8.67960503061721e-14
Chapter IX Diseases of the circulatory system,"Hypertension, essential",FGF5,Fibroblast growth factor 5,Inverse variance weighted,43,1.12 [1.10-1.15],1.75499923556543e-20
Chapter IX Diseases of the circulatory system,"Hypertension, essential",FURIN,Furin,Inverse variance weighted,6,1.33 [1.15-1.53],0.0001226557039911
