Pro_code,ImportanceScore
ACRV1,0.0631818181818182
ACTN4,0.043080808080808
ACTN2,0.0445555555555555
ACVRL1,0.046050505050505
ABL1,0.0321010101010101
AARSD1,0.0492323232323232
ACADM,0.0454545454545454
ACP6,0.0431111111111111
ABCA2,0.0385050505050505
ACP1,0.0378989898989899
ACOX1,0.0349898989898989
ACE2,0.0431212121212121
ACP5,0.0338888888888888
ACSL1,0.0265252525252525
ACY1,0.0281616161616161
ACAA1,0.0277575757575757
ACY3,0.0254040404040404
AAMDC,0.0289494949494949
ACAN,0.0268282828282828
ACHE,0.0275050505050505
ACOT13,0.0311818181818181
ACADSB,0.0338383838383838
ACTA2,0.0285252525252525
ACYP1,0.0224444444444444
ACE,0.0226969696969697
A1BG,0.0237575757575757
ABO,0.0318282828282828
ABHD14B,0.0185151515151515
ABRAXAS2,0.0207272727272727
ACRBP,0.0201818181818181
