Pro_code,ImportanceScore
GDF15,0.0476262626262626
FGFR2,0.0354141414141414
CXCL9,0.0419090909090909
CEACAM1,0.0406161616161616
BST2,0.0237070707070706
EFNA4,0.02
GGT1,0.033030303030303
ANPEP,0.0321313131313131
COQ7,0.0245959595959595
BAIAP2,0.0367272727272727
INHBB,0.0323131313131313
IL4R,0.0271818181818181
VAMP5,0.0284949494949494
IL18R1,0.0348787878787878
VSIG4,0.0317070707070707
SEL1L,0.0334040404040403
PLAUR,0.0232020202020201
MME,0.0334545454545454
SPINK1,0.0252626262626262
RNASET2,0.0248989898989898
HMOX2,0.0339494949494949
CD27,0.0218282828282828
GFRA1,0.0246161616161616
LGALS9,0.0198080808080808
CXADR,0.0192727272727272
NT5E,0.0204343434343434
CD80,0.0192121212121212
SHISA5,0.016060606060606
FSTL3,0.0161212121212121
CSF1,0.0163131313131313
PALM2,0.0168787878787878
TNFRSF4,0.022060606060606
DSC2,0.01510101010101
NPC2,0.0216060606060606
GPRC5C,0.0164545454545454
CD74,0.0173030303030302
PIGR,0.0172020202020202
NECTIN2,0.0135151515151515
TNFRSF1A,0.0106969696969696
HAVCR2,0.011010101010101
