Pro_code,ImportanceScore
GDF15,0.0193838383838383
CHGA,0.0184040404040404
VSIG2,0.0093333333333333
TFF3,0.010070707070707
TNFRSF4,0.0106262626262626
MMP12,0.0092222222222222
FSTL3,0.0033232323232323
CD27,0.005070707070707
ADM,0.0095353535353535
ANGPT2,0.0121919191919191
TGFA,0.0108585858585858
RNASET2,0.006020202020202
TNFRSF6B,0.0093333333333333
TNFRSF13B,0.0109595959595959
LGALS4,0.0065454545454545
HAVCR1,0.0085353535353535
PRSS8,0.0082121212121212
TNFRSF8,0.0055353535353535
NOS3,0.0091919191919191
GAST,0.0078080808080808
AREG,0.0065656565656565
FCER2,0.0073939393939393
RETN,0.0078181818181818
CDCP1,0.0076161616161616
AGR2,0.0071717171717171
IGFBP6,0.0086464646464646
RARRES2,0.0078484848484848
IL22,0.0067474747474747
RNASE1,0.0067373737373737
PLAUR,0.0036868686868686
BRK1,0.0086666666666666
MRC1,0.0066767676767676
CD38,0.0074747474747474
MMP3,0.0056262626262626
CTSD,0.0061313131313131
FSTL1,0.0056565656565656
PTGDS,0.0079191919191919
COL5A1,0.0057373737373737
MSLN,0.0051818181818181
TNFRSF10A,0.0037070707070707
SIGLEC10,0.0061212121212121
SIRPB1,0.0053939393939393
CCL15,0.0048686868686868
PGA4,0.005
ADA2,0.0047272727272727
IGF2R,0.0041616161616161
EPO,0.0051010101010101
LGALS9,0.0039696969696969
CD80,0.0076363636363636
ASGR1,0.0047777777777777
LY9,0.0056969696969696
GRN,0.0045151515151515
DLL1,0.0044949494949494
CD5,0.0044141414141414
SIGLEC1,0.0043737373737373
STC1,0.0038282828282828
CCL7,0.0042424242424242
PRCP,0.0047272727272727
GRPEL1,0.0043535353535353
ZBTB17,0.0042424242424242
REG1B,0.0049797979797979
LY6D,0.003070707070707
BMPER,0.0045959595959595
VCAM1,0.0044343434343434
REN,0.0039797979797979
PTK7,0.0051212121212121
CD93,0.0033939393939393
SPINK4,0.0039898989898989
MSR1,0.0035757575757575
SDC1,0.0036868686868686
NTproBNP,0.0034747474747474
ADGRG1,0.0038484848484848
TNF,0.0048787878787878
LAMP3,0.0036969696969696
ACE2,0.0041919191919191
CD59,0.0041919191919191
SEL1L,0.0034949494949494
ALCAM,0.0032323232323232
DEFA1_DEFA1B,0.0042929292929292
RNASE6,0.0038383838383838
CAPG,0.0034040404040404
MAMDC2,0.0042323232323232
CD276,0.0046262626262626
CD79B,0.0033434343434343
OGN,0.0034040404040404
YAP1,0.003070707070707
COL4A1,0.0034646464646464
UMOD,0.0034848484848484
NCR1,0.0031515151515151
BAMBI,0.0048787878787878
TFF1,0.0046666666666666
SERPINF1,0.0034343434343434
IMMT,0.0037777777777777
RBFOX3,0.0037171717171717
CXCL16,0.0033131313131313
ICAM1,0.0034545454545454
COL18A1,0.0033838383838383
THBS2,0.0038080808080808
TGOLN2,0.0053939393939393
SPINT1,0.0033333333333333
CHI3L1,0.0031717171717171
RBP5,0.0047878787878787
CXADR,0.0034545454545454
CTSZ,0.0031414141414141
CLEC4D,0.0032727272727272
HGF,0.0028484848484848
CSTB,0.0028484848484848
CHCHD10,0.0034040404040404
AMBP,0.0035555555555555
CLEC5A,0.0034646464646464
BST2,0.003070707070707
PDCD1,0.0034444444444444
BTN3A2,0.0033333333333333
PIGR,0.0036262626262626
SCG3,0.003010101010101
CFD,0.0022828282828282
TFF2,0.0025959595959595
LTBP2,0.0031919191919191
PLA2G15,0.0031313131313131
TNFRSF12A,0.0035252525252525
IL18BP,0.0031111111111111
KLK11,0.0029393939393939
CLEC1A,0.003
CD4,0.003
SIGLEC6,0.0025757575757575
ADAMTSL2,0.0024646464646464
DSC2,0.0033737373737373
MMP10,0.0031212121212121
HIP1R,0.0027272727272727
RELT,0.0025959595959595
CD14,0.0023737373737373
DPY30,0.0026464646464646
EPHB6,0.003010101010101
CLMP,0.0027070707070707
TPP1,0.0028383838383838
CD72,0.0026464646464646
VWC2,0.003050505050505
TREM2,0.0026262626262626
GPR37,0.0025050505050505
CLEC6A,0.0026767676767676
LRP11,0.0027979797979797
TNFRSF1B,0.001010101010101
HYOU1,0.0028787878787878
HYAL1,0.0029191919191919
WFDC2,0.0025757575757575
ST6GAL1,0.0028585858585858
KRT19,0.0027070707070707
TNFRSF9,0.0027272727272727
IL2RA,0.0026060606060606
IL1R1,0.0026464646464646
CD300A,0.0021515151515151
REG1A,0.0027373737373737
PRAP1,0.0026363636363636
TFPI2,0.0026060606060606
PSAP,0.003010101010101
EPS8L2,0.0024040404040404
JAM2,0.0025151515151515
SEPTIN8,0.0024040404040404
REG4,0.0028484848484848
ADAM8,0.0021616161616161
ULBP2,0.0022222222222222
SPINK1,0.0023636363636363
MZB1,0.0022525252525252
FGFR2,0.0025858585858585
ATRAID,0.0023434343434343
IL18,0.0025959595959595
LCN2,0.0023939393939393
PTPRN2,0.0024040404040404
IL6,0.0024141414141414
CRHBP,0.0026666666666666
REG3A,0.0027070707070707
NECTIN4,0.0033131313131313
LMNB2,0.0026767676767676
EPHB4,0.003010101010101
RSPO3,0.0024949494949494
PALM2,0.0026161616161616
CCL20,0.0022424242424242
CTSL,0.0025252525252525
NCR3LG1,0.0026363636363636
TNFRSF11B,0.0024646464646464
SMOC1,0.0021616161616161
SORCS2,0.0021616161616161
QPCT,0.0023838383838383
CD28,0.0019191919191919
IL4R,0.0019898989898989
CST3,0.0022626262626262
LILRB4,0.0022525252525252
CXCL9,0.0023232323232323
CD163,0.002020202020202
IL12A_IL12B,0.0019595959595959
POLR2F,0.0021212121212121
IL12B,0.0021111111111111
CD74,0.0018989898989899
PILRA,0.002060606060606
GFRA1,0.0025757575757575
ANGPTL4,0.002010101010101
VSIG4,0.002020202020202
OCLN,0.0019292929292929
NT5C1A,0.0019393939393939
CD300C,0.0018181818181818
SPON2,0.0021818181818181
CD300E,0.0016969696969696
CDH1,0.0018484848484848
CD7,0.0018787878787878
CD300LF,0.0021212121212121
CD274,0.0019494949494949
ITGBL1,0.0021010101010101
IGFBP7,0.0017878787878787
SHISA5,0.0021616161616161
IGFBP4,0.0016565656565656
SIGLEC8,0.0021010101010101
FABP4,0.002
SMOC2,0.0023030303030303
CCN3,0.002060606060606
SPON1,0.0018888888888888
FOLR1,0.0018989898989899
CCL16,0.002030303030303
EPHA2,0.0022323232323232
CD83,0.0019898989898989
PLIN3,0.002040404040404
IGSF8,0.0019090909090909
CD48,0.0017373737373737
TNFRSF11A,0.0019595959595959
CD302,0.0017171717171717
THBD,0.002070707070707
CRIM1,0.0018888888888888
BSG,0.0021717171717171
COL6A3,0.0021313131313131
SCRG1,0.0018181818181818
EFNA1,0.0016262626262626
CLEC14A,0.0016666666666666
CANT1,0.0018080808080808
ACVRL1,0.002060606060606
INHBB,0.0016464646464646
CGREF1,0.0019595959595959
AGRN,0.0025555555555555
CXCL13,0.0018282828282828
TNFRSF19,0.0018181818181818
IGSF3,0.0017777777777777
EFCAB14,0.0015757575757575
RBP2,0.0018181818181818
IFI30,0.0017373737373737
NBL1,0.0017474747474747
CCL3,0.0021616161616161
TNFRSF21,0.0015858585858585
GIPC2,0.0016060606060606
TNFRSF14,0.002
FGF23,0.0018282828282828
OSCAR,0.0015656565656565
CKAP4,0.0015454545454545
PGF,0.0015757575757575
IFNGR1,0.0021111111111111
CD99L2,0.0015454545454545
THY1,0.0018585858585858
IGFBPL1,0.0015656565656565
FABP1,0.0013838383838383
SEMA3F,0.0014343434343434
PIK3IP1,0.0014646464646464
TNFSF13,0.0015252525252525
RNASE4,0.0013838383838383
TAFA5,0.0015656565656565
LAIR1,0.0014848484848484
CHRDL1,0.0015858585858585
EFNA4,0.0012121212121212
TNFRSF10B,0.0014242424242424
DTNB,0.0014949494949494
CSF1,0.0014545454545454
HSPG2,0.0012222222222222
LAYN,0.0013737373737373
SCARF2,0.0015151515151515
SCARB2,0.0012323232323232
RNF149,0.0011818181818181
NPC2,0.0015656565656565
ESAM,0.0014747474747474
DDAH1,0.0014040404040404
GM2A,0.0013333333333333
MAD1L1,0.0012929292929292
TIMP1,0.0013636363636363
B4GALT1,0.0012121212121212
ITGA5,0.0011212121212121
EFEMP1,0.0012222222222222
CD46,0.0012222222222222
IL1RN,0.0013131313131313
LGALS1,0.0012222222222222
B2M,0.0012828282828282
IL10RB,0.0009797979797979
ADAM9,0.0011414141414141
FBLN2,0.0012525252525252
BTN2A1,0.001080808080808
HLA-E,0.0013030303030303
FAM3C,0.0011616161616161
COLEC12,0.0011111111111111
TNFRSF1A,0.0007777777777777
NECTIN2,0.001060606060606
HAVCR2,0.001
NPDC1,0.001070707070707
TGFBR2,0.0009090909090909
EDA2R,0.0009797979797979
LTBR,0.0009595959595959
