Pro_code,ImportanceScore
ACTA2,0.0602323232323232
ACE2,0.0463434343434343
ACAN,0.0531010101010101
ACE,0.0481313131313131
A1BG,0.0493838383838383
ACP5,0.0471515151515151
ACY3,0.0484848484848484
ACP6,0.0334545454545454
ACRV1,0.0281515151515151
ACADM,0.0312929292929292
ACVRL1,0.0362727272727272
ACY1,0.0453434343434343
ACAA1,0.0296666666666666
ACOX1,0.0411111111111111
ACTN4,0.0264646464646464
ABO,0.0348686868686868
ABHD14B,0.0288383838383838
AARSD1,0.0316565656565656
ACHE,0.0302828282828282
ACYP1,0.0341616161616161
ABL1,0.0257676767676767
ACSL1,0.0225353535353535
ACRBP,0.0248181818181818
ACOT13,0.024020202020202
ACADSB,0.0255858585858585
ACTN2,0.0227676767676767
ABCA2,0.020040404040404
ACP1,0.0192626262626262
AAMDC,0.0151818181818181
ABRAXAS2,0.0156262626262626
