Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TCN1,Transcobalamin-1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,12921,663,1.60 [1.30-1.97],8.793790014725237e-06
TCN1,Transcobalamin-1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),17000,412,1.63 [1.32-2.02],7.581876768271001e-06
TCN1,Transcobalamin-1,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",16883,303,1.89 [1.47-2.42],4.689076830620955e-07
TCN1,Transcobalamin-1,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",19700,232,1.96 [1.51-2.54],3.219504462661096e-07
TCN1,Transcobalamin-1,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",19769,177,2.06 [1.56-2.73],3.324547114229376e-07
TCN1,Transcobalamin-1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,13567,3099,1.38 [1.22-1.57],7.346954294569631e-07
TCN1,Transcobalamin-1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",14356,2013,1.45 [1.26-1.67],3.4132283751948135e-07
TCN1,Transcobalamin-1,Chapter IX Diseases of the circulatory system,Hypertension,14383,2040,1.45 [1.25-1.67],3.445382146117569e-07
TCN1,Transcobalamin-1,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,15770,1724,1.50 [1.31-1.71],2.6958182043471403e-09
TCN1,Transcobalamin-1,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,18021,730,1.61 [1.35-1.92],1.0280651495388361e-07
TCN1,Transcobalamin-1,Chapter X Diseases of the respiratory system,Early onset COPD,19063,165,1.94 [1.46-2.57],4.494846496300518e-06
TCN1,Transcobalamin-1,Chapter X Diseases of the respiratory system,"COPD, hospital admissions 1, only main diagnosis",19088,190,1.99 [1.51-2.62],1.0490970938664776e-06
TCN1,Transcobalamin-1,Chapter X Diseases of the respiratory system,"Other chronic obstructive pulmonary disease, including avohilmo",19088,190,1.99 [1.51-2.62],1.0490970938664776e-06
TCN1,Transcobalamin-1,Chapter XI Diseases of the digestive system,Diseases of liver,19446,117,2.14 [1.60-2.88],3.9003465766109604e-07
