Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
GSTA1,Glutathione S-transferase A1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,22292,2135,1.40 [1.35-1.46],1.1767486803529809e-57
GSTA1,Glutathione S-transferase A1,Chapter IX Diseases of the circulatory system,Hypertension,19788,7919,1.11 [1.08-1.13],4.130696633020181e-17
GSTA1,Glutathione S-transferase A1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",19806,7937,1.11 [1.08-1.13],9.600513366748355e-17
GSTA1,Glutathione S-transferase A1,Chapter IX Diseases of the circulatory system,"Hypertension, portal",22970,99,1.77 [1.48-2.12],2.9333841180667515e-10
GSTA1,Glutathione S-transferase A1,Chapter IX Diseases of the circulatory system,Oesophageal varices,21295,69,1.94 [1.58-2.37],1.2116205142728488e-10
GSTA1,Glutathione S-transferase A1,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",23002,131,1.70 [1.46-1.99],2.285460620809848e-11
GSTA1,Glutathione S-transferase A1,Chapter XI Diseases of the digestive system,Diseases of liver,23019,929,1.36 [1.28-1.45],3.925805337625359e-21
GSTA1,Glutathione S-transferase A1,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,22243,153,1.66 [1.43-1.92],1.352104074457321e-11
GSTA1,Glutathione S-transferase A1,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,23107,340,1.64 [1.48-1.80],2.3962414235928785e-23
GSTA1,Glutathione S-transferase A1,Chapter XI Diseases of the digestive system,Other diseases of liver,22861,771,1.38 [1.28-1.48],2.276456528152802e-19
GSTA1,Glutathione S-transferase A1,Chapter XI Diseases of the digestive system,Other inflammatory liver diseases,22206,116,1.72 [1.46-2.03],7.916291222017913e-11
