Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
C9,Complement component C9,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22228,799,1.38 [1.21-1.57],1.1991237251435243e-06
C9,Complement component C9,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,22219,128,2.59 [1.85-3.65],4.147293912149135e-08
C9,Complement component C9,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,17621,445,1.37 [1.16-1.63],0.0003084599917419
C9,Complement component C9,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,22926,69,2.84 [1.78-4.54],1.2014585260968683e-05
C9,Complement component C9,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,24030,95,2.59 [1.75-3.83],2.161337043285159e-06
C9,Complement component C9,Chapter I Certain infectious and parasitic diseases,Other septicaemia,23994,59,3.10 [1.88-5.13],9.952843786511893e-06
C9,Complement component C9,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",23759,341,1.55 [1.27-1.89],1.486258624491426e-05
C9,Complement component C9,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,23639,221,1.63 [1.27-2.08],0.0001120378447743
C9,Complement component C9,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",21333,115,1.71 [1.20-2.43],0.0027565299789049
C9,Complement component C9,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",21262,44,2.95 [1.65-5.26],0.0002530010245785
C9,Complement component C9,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,22665,722,1.80 [1.56-2.07],6.780313461401314e-16
C9,Complement component C9,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,23756,170,1.99 [1.49-2.66],3.2067224921373582e-06
