Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,22196,129,2.74 [1.42-5.27],0.0026614136756875
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,17604,446,1.79 [1.24-2.60],0.0020918786626768
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,22899,72,3.07 [1.31-7.19],0.0095511971549109
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,23512,126,3.49 [1.78-6.83],0.0002626439622982
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",11911,261,2.05 [1.23-3.40],0.00551724838224
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,22643,719,2.11 [1.58-2.80],3.0066551187092184e-07
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,23625,308,1.93 [1.25-2.99],0.003257009742642
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,23625,308,1.93 [1.25-2.99],0.003257009742642
NOTCH2,Neurogenic locus notch homolog protein 2,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",20993,62,5.05 [2.12-12.05],0.0002632989396146
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,23141,378,0.56 [0.38-0.85],0.0057648544199853
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter IX Diseases of the circulatory system,Varicose veins,23819,387,1.95 [1.26-3.02],0.0027392618628573
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,23814,585,0.64 [0.45-0.89],0.0092954179551676
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter XI Diseases of the digestive system,Inguinal hernia,21483,352,0.53 [0.35-0.81],0.0029409455052291
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter XI Diseases of the digestive system,Diseases of liver,23955,108,4.04 [2.03-8.05],7.32055504337806e-05
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,19028,3115,1.42 [1.20-1.67],3.8311442257099824e-05
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,20447,1655,1.46 [1.18-1.81],0.0004583559216924
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,19883,1091,1.50 [1.16-1.94],0.0019585284412308
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Hallux valgus (acquired),18948,156,2.58 [1.37-4.85],0.0032565813197615
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,24245,146,2.71 [1.54-4.78],0.0005452711013755
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,20823,3869,1.34 [1.15-1.56],0.0001499348176732
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,23273,162,3.00 [1.70-5.30],0.0001591654382832
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter XIV Diseases of the genitourinary system,Acute renal failure,23422,32,5.68 [1.90-16.97],0.0018407064312508
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,23430,40,9.41 [3.32-26.70],2.512408539390893e-05
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter XIV Diseases of the genitourinary system,Disorders of breast,13427,223,2.05 [1.20-3.49],0.0083932814260878
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter XIV Diseases of the genitourinary system,Unspecified lump in breast,13280,76,3.91 [1.70-9.00],0.0013746131897858
