Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CAPN3,Calpain-3,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",20155,1162,1.15 [1.00-1.31],0.04696093482971
CAPN3,Calpain-3,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,18495,915,1.20 [1.03-1.41],0.0209115790831961
CAPN3,Calpain-3,Chapter I Certain infectious and parasitic diseases,Other septicaemia,20261,879,1.17 [1.00-1.37],0.0433804977645261
CAPN3,Calpain-3,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,19391,398,1.25 [1.00-1.54],0.0450886886176169
CAPN3,Calpain-3,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,19229,236,1.35 [1.06-1.71],0.013442256047785
CAPN3,Calpain-3,Chapter II Neoplasms,Benign neoplasm: Transverse colon,20455,475,1.26 [1.04-1.53],0.0182220609150151
CAPN3,Calpain-3,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",20462,80,1.58 [1.08-2.30],0.0186326824072064
CAPN3,Calpain-3,Chapter II Neoplasms,"Haemangioma, any site",20462,77,1.54 [1.04-2.29],0.0329459095092751
CAPN3,Calpain-3,Chapter II Neoplasms,"Malignant neoplasm of kidney, except renal pelvis, excluding all cancers (controls excluding all cancers)",16004,116,1.63 [1.16-2.27],0.0045045636416546
CAPN3,Calpain-3,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",17072,1184,1.17 [1.02-1.34],0.0243189515553076
CAPN3,Calpain-3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of spleen,20062,57,0.41 [0.18-0.95],0.0367552716289239
CAPN3,Calpain-3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Vitamin B12 deficiency anaemia,19452,61,0.44 [0.19-0.98],0.0442364568772302
