Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
KEL,Kell blood group glycoprotein,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",18039,70,1.99 [1.12-3.54],0.0184000591544495
KEL,Kell blood group glycoprotein,Chapter II Neoplasms,Lung cancer and mesothelioma,15443,338,0.68 [0.52-0.89],0.0048443234174132
KEL,Kell blood group glycoprotein,Chapter II Neoplasms,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder, excluding all cancers (controls excluding all cancers)",18056,87,1.72 [1.03-2.87],0.036889831055557
KEL,Kell blood group glycoprotein,Chapter II Neoplasms,Melanoma in situ,18002,70,0.43 [0.24-0.76],0.0037881436249463
KEL,Kell blood group glycoprotein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of spleen,22704,68,2.41 [1.35-4.30],0.0030174313528226
KEL,Kell blood group glycoprotein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,21957,60,0.50 [0.27-0.93],0.0283595475480632
KEL,Kell blood group glycoprotein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,22839,1426,0.83 [0.73-0.94],0.0046408297656376
KEL,Kell blood group glycoprotein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,22837,1424,0.83 [0.73-0.94],0.0046308577092607
KEL,Kell blood group glycoprotein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,22970,1073,0.81 [0.70-0.94],0.005742233973143
KEL,Kell blood group glycoprotein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other coagulation defects,22836,98,1.66 [1.02-2.72],0.0429449366287987
KEL,Kell blood group glycoprotein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other diseases of blood and blood-forming organs,22710,74,4.35 [2.55-7.40],6.236695873704205e-08
KEL,Kell blood group glycoprotein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,23050,312,1.53 [1.16-2.02],0.0023383472261053
KEL,Kell blood group glycoprotein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",22991,253,1.62 [1.19-2.19],0.001987485779527
KEL,Kell blood group glycoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",22350,40,0.42 [0.20-0.91],0.0273725059319419
KEL,Kell blood group glycoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of iron metabolism,16829,68,3.37 [1.91-5.92],2.506060091910534e-05
KEL,Kell blood group glycoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,20519,3758,0.79 [0.73-0.86],7.253337796251257e-09
KEL,Kell blood group glycoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,21806,5045,0.86 [0.80-0.92],2.3548932149957217e-05
KEL,Kell blood group glycoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,23195,255,1.37 [1.02-1.86],0.038531342657861
KEL,Kell blood group glycoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,22233,75,2.03 [1.16-3.53],0.0125300172410211
KEL,Kell blood group glycoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,22446,2110,1.21 [1.09-1.34],0.0003541215419194
KEL,Kell blood group glycoprotein,Chapter IX Diseases of the circulatory system,Angina pectoris,20356,1468,0.84 [0.74-0.95],0.0072301506052099
KEL,Kell blood group glycoprotein,Chapter IX Diseases of the circulatory system,Hypertension,20710,6609,0.92 [0.86-0.98],0.0058618794612223
KEL,Kell blood group glycoprotein,Chapter IX Diseases of the circulatory system,"Hypertension, essential",20733,6632,0.92 [0.86-0.98],0.0059294874472918
KEL,Kell blood group glycoprotein,Chapter IX Diseases of the circulatory system,"Hypertension, portal",22984,106,3.51 [2.23-5.54],6.119132597969257e-08
KEL,Kell blood group glycoprotein,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",14280,179,1.46 [1.01-2.09],0.0427970073397414
KEL,Kell blood group glycoprotein,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",21576,2688,0.90 [0.82-0.99],0.0349512015741078
KEL,Kell blood group glycoprotein,Chapter IX Diseases of the circulatory system,Oesophageal varices,21803,68,5.26 [3.06-9.04],1.956930623319118e-09
KEL,Kell blood group glycoprotein,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,21917,64,3.19 [1.78-5.71],9.405330889925736e-05
KEL,Kell blood group glycoprotein,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,22572,353,1.42 [1.10-1.84],0.0068379845541865
KEL,Kell blood group glycoprotein,Chapter IX Diseases of the circulatory system,Secondary right heart disease,22570,351,1.40 [1.09-1.82],0.0095957529027215
KEL,Kell blood group glycoprotein,Chapter V Mental and behavioural disorders,Smoking dependency,22579,1505,0.88 [0.78-1.00],0.042247561066261
