Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",20235,1169,1.41 [1.11-1.79],0.0046819967299074
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,19860,2900,1.18 [1.01-1.38],0.0410097816514353
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),19847,2930,1.18 [1.01-1.38],0.0380874575476055
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,18567,910,1.43 [1.08-1.90],0.011398406999678
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,17898,997,1.48 [1.14-1.92],0.0037341614907202
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,19799,733,1.46 [1.08-1.97],0.0149018296456335
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,20472,1007,1.42 [1.09-1.85],0.0093165172941585
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter I Certain infectious and parasitic diseases,Other septicaemia,20338,873,1.40 [1.05-1.86],0.0209930518576935
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,19468,402,1.53 [1.02-2.31],0.0414324463266044
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",20246,1413,0.70 [0.56-0.88],0.0019884639541302
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter II Neoplasms,Benign neoplasm: Rectum,20506,367,0.64 [0.41-0.99],0.0448903095255258
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,20462,636,0.71 [0.51-1.00],0.0470681360780734
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter II Neoplasms,"Malignant neoplasm of pancreas, excluding all cancers (controls excluding all cancers)",16021,67,0.38 [0.20-0.75],0.0047994231564508
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",16049,95,0.41 [0.23-0.74],0.0029601371843947
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,19120,67,4.52 [1.98-10.33],0.0003529315808671
NOTCH2,Neurogenic locus notch homolog protein 2,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,20126,2326,1.35 [1.13-1.60],0.0006614911695994
