Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
RABGAP1L,Rab GTPase-activating protein 1-like,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,23178,1223,1.10 [1.01-1.19],0.0267619408320774
RABGAP1L,Rab GTPase-activating protein 1-like,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,23103,69,1.42 [1.02-1.96],0.0350850069531459
RABGAP1L,Rab GTPase-activating protein 1-like,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23240,100,1.34 [1.02-1.75],0.0359029899891315
RABGAP1L,Rab GTPase-activating protein 1-like,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",23188,79,1.41 [1.04-1.92],0.0253835470631248
RABGAP1L,Rab GTPase-activating protein 1-like,Chapter II Neoplasms,Benign neoplasm: Transverse colon,23273,547,1.15 [1.02-1.30],0.0229101708423758
RABGAP1L,Rab GTPase-activating protein 1-like,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",18124,68,1.71 [1.26-2.33],0.0006746367187684
RABGAP1L,Rab GTPase-activating protein 1-like,Chapter II Neoplasms,Lymphoid leukaemia,18119,63,1.83 [1.33-2.51],0.0001875288017077
RABGAP1L,Rab GTPase-activating protein 1-like,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other diseases of blood and blood-forming organs,22819,75,1.61 [1.21-2.16],0.0012326077505488
RABGAP1L,Rab GTPase-activating protein 1-like,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,23158,305,0.73 [0.61-0.87],0.00064715225479
RABGAP1L,Rab GTPase-activating protein 1-like,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",23100,247,0.68 [0.55-0.83],0.0001677890408117
RABGAP1L,Rab GTPase-activating protein 1-like,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,23017,1118,1.12 [1.03-1.23],0.0069935665663509
RABGAP1L,Rab GTPase-activating protein 1-like,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,19938,1074,1.11 [1.02-1.21],0.0197274463323223
RABGAP1L,Rab GTPase-activating protein 1-like,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of lipoprotein metabolism, unspecified",16909,72,0.65 [0.44-0.95],0.0246637750715773
RABGAP1L,Rab GTPase-activating protein 1-like,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of calcium metabolism,17104,267,1.28 [1.08-1.52],0.0046403863610853
RABGAP1L,Rab GTPase-activating protein 1-like,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of iron metabolism,16908,71,1.48 [1.09-2.01],0.0130602284875508
