Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
GCG,Pro-glucagon,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13037,1068,1.15 [1.10-1.21],8.981002329445334e-10
GCG,Pro-glucagon,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,16358,1626,1.20 [1.16-1.25],8.060875469947693e-22
GCG,Pro-glucagon,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,20506,760,1.69 [1.60-1.78],9.046746194392586e-79
GCG,Pro-glucagon,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,20481,735,1.70 [1.60-1.79],1.0121090121234611e-77
GCG,Pro-glucagon,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,16176,1444,1.20 [1.16-1.25],5.632315539570502e-20
GCG,Pro-glucagon,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,16065,1333,1.20 [1.15-1.25],1.4652630303903526e-17
GCG,Pro-glucagon,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",19761,80,1.56 [1.33-1.83],4.246190091506472e-08
GCG,Pro-glucagon,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,13961,4490,1.10 [1.07-1.13],1.611119324242395e-12
GCG,Pro-glucagon,Chapter IX Diseases of the circulatory system,"Hypertension, essential",14780,3149,1.12 [1.09-1.16],2.5958529637489905e-14
GCG,Pro-glucagon,Chapter IX Diseases of the circulatory system,Hypertension,14822,3191,1.13 [1.09-1.16],5.4375109206751735e-15
GCG,Pro-glucagon,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",19810,1795,1.13 [1.09-1.17],1.107538810814792e-11
GCG,Pro-glucagon,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,19448,1456,1.16 [1.11-1.20],7.946218416058746e-14
GCG,Pro-glucagon,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,18991,292,1.28 [1.18-1.39],2.783246724373651e-09
