Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
LY6D,Lymphocyte antigen 6D,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",Inverse variance weighted,31,1.11 [1.00-1.22],0.0469941624181096
LY6D,Lymphocyte antigen 6D,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,Inverse variance weighted,31,0.83 [0.71-0.97],0.0185483417709005
LY6D,Lymphocyte antigen 6D,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",Inverse variance weighted,31,1.05 [1.01-1.09],0.0159896550345636
LY6D,Lymphocyte antigen 6D,Chapter X Diseases of the respiratory system,Pleural effusion,Inverse variance weighted,31,0.91 [0.84-0.99],0.0286813604037218
LY6D,Lymphocyte antigen 6D,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,Inverse variance weighted,31,0.96 [0.91-1.00],0.0412150652355199
LY6D,Lymphocyte antigen 6D,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,Inverse variance weighted,31,0.92 [0.86-0.97],0.0053188862244616
LY6D,Lymphocyte antigen 6D,Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified psoriasis,Inverse variance weighted,31,0.85 [0.75-0.98],0.0206729576356545
LY6D,Lymphocyte antigen 6D,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,Inverse variance weighted,31,1.15 [1.06-1.26],0.0013078514969242
LY6D,Lymphocyte antigen 6D,Chapter XIV Diseases of the genitourinary system,Other obstructive and reflux uropathy,Inverse variance weighted,31,1.09 [1.00-1.20],0.0459445170801772
LY6D,Lymphocyte antigen 6D,Chapter XIV Diseases of the genitourinary system,Urethral stricture,Inverse variance weighted,31,1.21 [1.06-1.39],0.0055522796975973
