Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,ADH1B,All-trans-retinol dehydrogenase,43421,127,1.34 [1.10-1.64],0.004365929925749
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,ADM,Pro-adrenomedullin,51492,151,0.50 [0.31-0.82],0.0055799736485335
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,AK1,Adenylate kinase isoenzyme 1,51055,150,0.71 [0.56-0.90],0.0039221084773314
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,ANXA10,Annexin A10,49861,147,1.29 [1.11-1.50],0.0008921768946687
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,ARG1,Arginase-1,50752,149,0.66 [0.51-0.87],0.0030831223576105
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,BMPER,BMP-binding endothelial regulator protein,43421,127,2.41 [1.45-4.01],0.0006974445736357
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,BPIFA2,BPI fold-containing family A member 2,41689,121,0.80 [0.68-0.94],0.0080822646687466
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,CCL2,C-C motif chemokine 2,50580,153,0.68 [0.51-0.90],0.0067579480445023
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,CHGA,Chromogranin-A,44401,130,1.51 [1.32-1.73],8.544250723595495e-10
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,CST5,Cystatin-D,50099,151,0.65 [0.49-0.85],0.0014472638855574
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,CTLA4,Cytotoxic T-lymphocyte protein 4,44401,130,0.40 [0.23-0.71],0.0015773473452335
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,DSG3,Desmoglein-3,51325,151,0.57 [0.38-0.86],0.0078828190576247
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,ECE1,Endothelin-converting enzyme 1,49861,147,1.80 [1.29-2.49],0.0004578026157887
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,ECSCR,Endothelial cell-specific chemotaxis regulator,42962,125,1.44 [1.16-1.79],0.0010067632277389
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,FBP1,"Fructose-1,6-bisphosphatase 1",51055,150,1.31 [1.09-1.57],0.0034545937750191
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,FUOM,Fucose mutarotase,43421,127,1.58 [1.24-2.00],0.0001852377287928
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,GAST,Gastrin,44287,131,1.37 [1.24-1.50],1.2286366684036146e-10
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,GHRL,Appetite-regulating hormone,51055,150,0.71 [0.60-0.84],5.536245843876932e-05
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,HAGH,"Hydroxyacylglutathione hydrolase, mitochondrial",51341,151,0.72 [0.59-0.89],0.001819841116134
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,HDDC2,5'-deoxynucleotidase HDDC2,44204,130,0.58 [0.38-0.86],0.0071905468800859
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,HEG1,Protein HEG homolog 1,43421,127,2.22 [1.22-4.03],0.0090626823092114
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,ITGA2,Integrin alpha-2,43421,127,2.08 [1.27-3.41],0.0036630058843392
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,LEG1,Protein LEG1 homolog,41954,125,1.53 [1.23-1.90],0.0001634577028531
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,MAN2B2,Epididymis-specific alpha-mannosidase,44392,130,1.50 [1.13-2.00],0.005174286054932
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,MAP1LC3A,Microtubule-associated proteins 1A/1B light chain 3A,42962,125,0.38 [0.22-0.65],0.0004214622085446
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,MAPK13,Mitogen-activated protein kinase 13,42805,126,0.53 [0.34-0.82],0.004549109177081
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,MCTS1,Malignant T-cell-amplified sequence 1,44204,130,0.23 [0.10-0.52],0.0004689339224659
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,MRPL28,"39S ribosomal protein L28, mitochondrial",44317,130,1.50 [1.17-1.92],0.0011954699347892
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,NAGPA,N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase,43421,127,2.94 [1.38-6.26],0.0051105074191282
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,NFATC3,"Nuclear factor of activated T-cells, cytoplasmic 3",50097,151,1.37 [1.11-1.69],0.0031175663115683
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,NGRN,Neugrin,44287,131,0.29 [0.12-0.71],0.0072117266270757
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,NHLRC3,NHL repeat-containing protein 3,42376,126,2.15 [1.25-3.68],0.0055055474483758
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,OGN,Mimecan,51071,152,0.58 [0.41-0.82],0.0021251473965948
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,PADI2,Protein-arginine deiminase type-2,50097,151,1.28 [1.06-1.53],0.0089844723459192
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,PGA4,Pepsin A-4,44429,131,1.47 [1.19-1.83],0.0004592460691189
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,PHYKPL,5-phosphohydroxy-L-lysine phospho-lyase,43421,127,1.79 [1.20-2.68],0.0041009462864352
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,PI3,Elafin,50387,149,0.57 [0.43-0.77],0.0001666349583227
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,PRKCQ,Protein kinase C theta type,50097,151,1.40 [1.08-1.81],0.0096701023325358
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,PSMD9,26S proteasome non-ATPase regulatory subunit 9,50827,151,0.68 [0.51-0.90],0.0068491743683419
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,PTN,Pleiotrophin,50122,147,1.47 [1.12-1.92],0.004948795752526
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,PTPRF,Receptor-type tyrosine-protein phosphatase F,51688,153,0.41 [0.25-0.66],0.0002391717104387
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,RASA1,Ras GTPase-activating protein 1,49861,147,1.72 [1.27-2.34],0.0005229578792093
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,RCOR1,REST corepressor 1,50122,147,1.36 [1.08-1.70],0.0079290790485699
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,SCG3,Secretogranin-3,51109,153,1.82 [1.20-2.76],0.0050830785989373
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,SCT,Secretin,43176,130,0.39 [0.27-0.58],1.9970764368299114e-06
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,SIL1,Nucleotide exchange factor SIL1,43214,126,1.58 [1.13-2.21],0.0078876522039546
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,SLC39A14,Zinc transporter ZIP14,49861,147,1.64 [1.20-2.24],0.0020987170575801
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,TMPRSS11D,Transmembrane protease serine 11D,44203,131,0.52 [0.34-0.79],0.0020593990574149
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,TRAF3,"TNF receptor-associated factor 3, Isoform 2",43110,124,0.47 [0.26-0.83],0.0088853651710377
Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,VSIG2,V-set and immunoglobulin domain-containing protein 2,44183,129,1.49 [1.19-1.86],0.0005424429186921
