Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",ACE,Angiotensin-converting enzyme,43236,264,2.18 [1.43-3.30],0.0002605351653853
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",ACP6,Lysophosphatidic acid phosphatase type 6,50008,314,1.25 [1.06-1.47],0.0077212373327571
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",ACTA2,"Actin, aortic smooth muscle",48773,313,1.52 [1.28-1.81],1.8800431967628531e-06
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",ACVRL1,Serine/threonine-protein kinase receptor R3,49193,308,3.38 [2.48-4.61],1.2472536189458744e-14
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,41797,253,1.31 [1.07-1.60],0.0089291374170831
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",ADA2,Adenosine deaminase 2,49371,314,1.85 [1.50-2.27],4.834740820309904e-09
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,41969,255,1.80 [1.44-2.24],1.6691282807746793e-07
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,48773,313,1.57 [1.14-2.16],0.0054868132835128
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,49273,309,1.74 [1.32-2.28],7.626943445196245e-05
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,50211,317,1.76 [1.30-2.38],0.0002900575984717
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,50013,310,1.65 [1.19-2.28],0.0024059544216177
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,43016,262,2.19 [1.58-3.03],2.4230830814243348e-06
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,49429,309,1.91 [1.50-2.43],1.2625580274930984e-07
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,48773,313,1.46 [1.18-1.80],0.0004046564672102
Chapter IX Diseases of the circulatory system,"Stroke, including SAH",ADAMTSL2,ADAMTS-like protein 2,43212,265,1.59 [1.16-2.17],0.0035858794349305
