Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ACE2,Angiotensin-converting enzyme 2,26502,428,0.68 [0.53-0.86],0.0014572114070584
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ACP5,Tartrate-resistant acid phosphatase type 5,27124,438,0.68 [0.52-0.89],0.0051119397103642
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,26502,428,0.57 [0.40-0.80],0.0010723181216614
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,27094,438,0.76 [0.62-0.93],0.0066593095542493
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ADGRE1,Adhesion G protein-coupled receptor E1,23446,376,1.28 [1.07-1.54],0.0072270095960949
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ADGRG1,Adhesion G-protein coupled receptor G1,26879,435,1.34 [1.09-1.65],0.0064216255707697
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",26909,435,0.81 [0.69-0.95],0.0096244443831485
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],AMN,Protein amnionless,26461,433,0.73 [0.60-0.89],0.0020877244110601
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ANPEP,Aminopeptidase N,27045,435,0.57 [0.40-0.79],0.0008821992066164
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],APCS,Serum amyloid P-component,23397,369,0.63 [0.48-0.84],0.0012026433807113
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],APOM,Apolipoprotein M,27048,435,0.62 [0.44-0.86],0.0050038651750496
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ATRN,"Attractin, Isoform 2",23612,376,0.39 [0.20-0.75],0.0044495418757226
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],B2M,Beta-2-microglobulin,23612,376,1.42 [1.10-1.84],0.0078128225156346
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",22951,368,0.68 [0.51-0.90],0.0065991174779973
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],BMP4,Bone morphogenetic protein 4,26770,435,1.29 [1.08-1.55],0.0045876265475075
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CA4,Carbonic anhydrase 4,27329,442,0.34 [0.23-0.50],4.221455306951587e-08
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CAPS,Calcyphosin,23513,379,0.73 [0.60-0.90],0.0025403376206227
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CCL11,Eotaxin,27280,444,0.64 [0.52-0.80],6.429994001368484e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CCL22,C-C motif chemokine 22,26755,431,0.76 [0.63-0.91],0.0038429701079119
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CCL27,C-C motif chemokine 27,26996,434,0.83 [0.72-0.95],0.0096374452074278
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CCL3,C-C motif chemokine 3,26950,435,1.20 [1.07-1.34],0.0016323867085532
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CD160,CD160 antigen,27280,444,1.57 [1.29-1.92],7.337601039190632e-06
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CD207,C-type lectin domain family 4 member K,26423,425,0.68 [0.53-0.87],0.0021573383634784
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CD27,CD27 antigen,27094,438,1.54 [1.21-1.95],0.0003932055960544
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CD276,CD276 antigen,27006,436,0.63 [0.50-0.81],0.0002496064291755
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CD36,Platelet glycoprotein 4,22898,356,0.72 [0.56-0.91],0.0066605019067576
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CD48,CD48 antigen,27088,438,1.52 [1.11-2.08],0.009754821695512
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CD55,Complement decay-accelerating factor,26045,415,0.56 [0.38-0.83],0.003931659342791
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CD8A,T-cell surface glycoprotein CD8 alpha chain,27231,441,1.53 [1.28-1.84],3.323337777295144e-06
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CDHR2,Cadherin-related family member 2,26879,435,0.80 [0.71-0.90],0.0003249747061994
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CDON,Cell adhesion molecule-related/down-regulated by oncogenes,27052,438,0.51 [0.37-0.71],5.139360853599678e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,27049,438,0.59 [0.43-0.81],0.0010118453289901
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,26013,421,0.78 [0.67-0.91],0.001823681148303
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,23561,378,0.64 [0.49-0.84],0.0013543162307968
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CEBPB,CCAAT/enhancer-binding protein beta,26502,428,0.70 [0.55-0.91],0.0066582911737125
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CES1,Liver carboxylesterase 1,27062,438,0.79 [0.69-0.90],0.0004240563106496
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CFH,Complement factor H,22206,354,0.56 [0.36-0.87],0.0094829398328802
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CLEC4A,C-type lectin domain family 4 member A,26950,435,0.65 [0.51-0.83],0.0004804644481265
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CNTN1,Contactin-1,27329,442,0.60 [0.43-0.84],0.0024481557235752
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CNTNAP4,Contactin-associated protein-like 4,22903,369,0.83 [0.73-0.95],0.0050114666366779
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CPB2,Carboxypeptidase B2,23560,374,0.53 [0.33-0.84],0.0070245203387228
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CPE,Carboxypeptidase E,27023,434,0.70 [0.57-0.87],0.001266448177634
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CRTAM,Cytotoxic and regulatory T-cell molecule,26811,437,1.78 [1.48-2.13],5.614775596427146e-10
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CST5,Cystatin-D,26540,434,0.78 [0.66-0.93],0.005283864003668
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CXADR,Coxsackievirus and adenovirus receptor,26950,435,0.76 [0.62-0.92],0.0046693910910328
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CXCL16,C-X-C motif chemokine 16,27284,441,0.52 [0.35-0.77],0.0009705251029058
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],CXCL9,C-X-C motif chemokine 9,27136,438,1.20 [1.06-1.35],0.003051099397244
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],DDX4,Probable ATP-dependent RNA helicase DDX4,22898,356,0.65 [0.50-0.83],0.0008378180143048
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],DENND2B,DENN domain-containing protein 2B,22809,362,1.25 [1.06-1.47],0.0088210188324249
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],DNER,Delta and Notch-like epidermal growth factor-related receptor,26958,438,0.55 [0.38-0.79],0.0014846232106843
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],DPEP1,Dipeptidase 1,26761,437,0.79 [0.66-0.94],0.0066572160664864
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],EDA2R,Tumor necrosis factor receptor superfamily member 27,27224,437,0.63 [0.47-0.83],0.0011571540976779
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],EDIL3,EGF-like repeat and discoidin I-like domain-containing protein 3,26502,428,0.68 [0.53-0.88],0.0035886603399038
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],EIF2S2,Eukaryotic translation initiation factor 2 subunit 2,22951,368,0.65 [0.49-0.87],0.0030214879390948
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ELN,Elastin,23564,375,0.65 [0.47-0.89],0.0081582590199681
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ERBB2,Receptor tyrosine-protein kinase erbB-2,27094,438,0.59 [0.42-0.83],0.0022772404641358
"Chapter XV Pregnancy, childbirth and the puerperium",Labour and delivery complicated by fetal stress [distress],ESPL1,Separin,22712,365,1.24 [1.06-1.46],0.0082889505707777
