Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",43332,1061,1.10 [1.03-1.17],0.0049854114702988
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACHE,Acetylcholinesterase,42389,1042,0.77 [0.64-0.92],0.0043447243489028
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACOT13,Acyl-coenzyme A thioesterase 13,43142,1058,1.09 [1.03-1.14],0.001923670260725
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,50221,1229,1.27 [1.07-1.51],0.0072828046775449
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,43142,1058,1.32 [1.09-1.59],0.0040714463267099
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,50018,1222,0.82 [0.74-0.92],0.0005751418026835
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ADGRE1,Adhesion G protein-coupled receptor E1,43142,1058,1.21 [1.09-1.34],0.0003291278288978
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,AFP,Alpha-fetoprotein,49310,1208,0.88 [0.82-0.96],0.0019348857408621
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,AGRN,Agrin,50077,1230,1.22 [1.06-1.41],0.0057810786014367
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,AMBP,Protein AMBP,50219,1230,1.44 [1.12-1.84],0.0043040503577089
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ANGPTL4,Angiopoietin-related protein 4,49996,1228,1.18 [1.06-1.32],0.0032156075411278
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,AP3B1,AP-3 complex subunit beta-1,43142,1058,1.13 [1.05-1.22],0.0013171034376681
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,APOA1,Apolipoprotein A-I,43396,1062,0.67 [0.52-0.84],0.0007841433236805
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ASGR1,Asialoglycoprotein receptor 1,49476,1213,1.36 [1.15-1.60],0.0003201692768608
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,B2M,Beta-2-microglobulin,43396,1062,1.27 [1.10-1.47],0.0015113518432306
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,B4GALT1,"Beta-1,4-galactosyltransferase 1",50077,1230,1.33 [1.11-1.59],0.0022248632826439
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,BPIFB1,BPI fold-containing family B member 1,49750,1215,1.11 [1.03-1.20],0.0081953392010499
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,BPIFB2,BPI fold-containing family B member 2,43249,1059,1.23 [1.13-1.33],1.8968435498932008e-06
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,BST2,Bone marrow stromal antigen 2,50304,1231,1.16 [1.06-1.27],0.0008524142251385
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,BTN2A1,Butyrophilin subfamily 2 member A1,50077,1230,1.30 [1.08-1.57],0.0062245873511953
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,C1QA,Complement C1q subcomponent subunit A,50171,1227,1.35 [1.08-1.68],0.0084372045399084
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,C1QBP,"Complement component 1 Q subcomponent-binding protein, mitochondrial",43258,1060,1.12 [1.04-1.20],0.0037155077759816
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,C4BPB,C4b-binding protein beta chain,50018,1222,1.25 [1.10-1.41],0.0004864191145884
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CA11,Carbonic anhydrase-related protein 11,48688,1197,1.21 [1.05-1.40],0.0068587979360793
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CA14,Carbonic anhydrase 14,50292,1233,0.79 [0.69-0.91],0.0011068498944094
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CA6,Carbonic anhydrase 6,49719,1214,0.79 [0.73-0.86],1.1898780468243222e-08
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CACNB3,Voltage-dependent L-type calcium channel subunit beta-3,43258,1060,1.10 [1.03-1.18],0.0074714846421594
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CAPG,Macrophage-capping protein,49498,1214,1.12 [1.03-1.22],0.0082591952279264
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CAPS,Calcyphosin,43231,1057,1.15 [1.10-1.21],3.0257099445907094e-08
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CASC3,Protein CASC3,42140,1038,1.20 [1.05-1.38],0.0082912150025948
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CCL17,C-C motif chemokine 17,49747,1222,1.08 [1.02-1.14],0.0056162486838785
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CCL18,C-C motif chemokine 18,49175,1209,1.09 [1.02-1.17],0.0097397124155827
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CCL19,C-C motif chemokine 19,50304,1231,1.06 [1.02-1.10],0.0045087592381458
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CCL21,C-C motif chemokine 21,50077,1230,1.22 [1.09-1.36],0.0005672514949497
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CCL23,C-C motif chemokine 23,50077,1230,1.17 [1.04-1.32],0.0087198207984193
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CCL26,C-C motif chemokine 26,49790,1227,1.11 [1.06-1.17],2.5825422449016643e-05
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CCL28,C-C motif chemokine 28,49625,1225,1.12 [1.03-1.22],0.0084664870910893
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CCL7,C-C motif chemokine 7,49790,1227,1.13 [1.04-1.22],0.0042450359133691
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CD163,Scavenger receptor cysteine-rich type 1 protein M130,50058,1229,1.21 [1.08-1.36],0.0011478727543924
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CD27,CD27 antigen,50018,1222,1.19 [1.06-1.34],0.0044891836343449
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CD274,Programmed cell death 1 ligand 1,49476,1213,1.31 [1.14-1.51],0.0001748860406755
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CD300A,CMRF35-like molecule 8,42389,1042,1.45 [1.20-1.77],0.0001565540641094
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CD300C,CMRF35-like molecule 6,50304,1231,1.27 [1.10-1.46],0.0010675148131341
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CD302,CD302 antigen,49638,1217,1.28 [1.09-1.50],0.002516424286761
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,CD34,Hematopoietic progenitor cell antigen CD34,50145,1226,0.75 [0.61-0.92],0.0066775230347552
