Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Cardiomyopathy,ACE2,Angiotensin-converting enzyme 2,25212,46,2.27 [1.63-3.16],1.046243751303234e-06
Chapter IX Diseases of the circulatory system,Cardiomyopathy,ACTN2,Alpha-actinin-2,21582,40,1.70 [1.20-2.41],0.0028308936450387
Chapter IX Diseases of the circulatory system,Cardiomyopathy,ACVRL1,Serine/threonine-protein kinase receptor R3,25440,46,4.47 [1.76-11.38],0.001683490562744
Chapter IX Diseases of the circulatory system,Cardiomyopathy,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,21647,38,1.81 [1.17-2.81],0.0082494734712839
Chapter IX Diseases of the circulatory system,Cardiomyopathy,ADGRD1,Adhesion G-protein coupled receptor D1,21776,40,3.30 [1.86-5.87],4.786888227680814e-05
Chapter IX Diseases of the circulatory system,Cardiomyopathy,ADM,Pro-adrenomedullin,25885,47,8.98 [3.37-23.87],1.0991243345964908e-05
Chapter IX Diseases of the circulatory system,Cardiomyopathy,AGR3,Anterior gradient protein 3,25022,46,1.70 [1.24-2.32],0.0008719391486397
Chapter IX Diseases of the circulatory system,Cardiomyopathy,AGXT,Serine--pyruvate aminotransferase,25645,47,1.68 [1.28-2.21],0.0002158173910181
Chapter IX Diseases of the circulatory system,Cardiomyopathy,ALMS1,Alstrom syndrome protein 1,21869,41,1.75 [1.22-2.52],0.0026109004567981
Chapter IX Diseases of the circulatory system,Cardiomyopathy,ANGPT2,Angiopoietin-2,25885,47,4.99 [2.92-8.51],3.754845052299042e-09
Chapter IX Diseases of the circulatory system,Cardiomyopathy,ANGPTL1,Angiopoietin-related protein 1,25269,44,3.15 [1.35-7.32],0.007801239692582
Chapter IX Diseases of the circulatory system,Cardiomyopathy,ARTN,Artemin,25190,46,1.47 [1.10-1.95],0.0086675987200464
Chapter IX Diseases of the circulatory system,Cardiomyopathy,ASGR1,Asialoglycoprotein receptor 1,25485,46,3.09 [1.49-6.40],0.0024823191814411
Chapter IX Diseases of the circulatory system,Cardiomyopathy,ASS1,Argininosuccinate synthase,21582,40,1.57 [1.12-2.20],0.0092422244209395
Chapter IX Diseases of the circulatory system,Cardiomyopathy,ATF4,Cyclic AMP-dependent transcription factor ATF-4,21498,39,0.24 [0.08-0.71],0.0097688063839515
Chapter IX Diseases of the circulatory system,Cardiomyopathy,B2M,Beta-2-microglobulin,22321,40,1.68 [1.18-2.38],0.0036088763503514
