Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Other viral diseases,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",27481,96,1.42 [1.18-1.70],0.0002244824024186
Chapter I Certain infectious and parasitic diseases,Other viral diseases,ACVRL1,Serine/threonine-protein kinase receptor R3,27927,98,2.54 [1.30-4.93],0.0061150457903475
Chapter I Certain infectious and parasitic diseases,Other viral diseases,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23692,92,1.59 [1.17-2.17],0.0033876845386285
Chapter I Certain infectious and parasitic diseases,Other viral diseases,ADA2,Adenosine deaminase 2,27981,96,1.83 [1.22-2.74],0.003598700097128
Chapter I Certain infectious and parasitic diseases,Other viral diseases,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,27664,97,1.58 [1.14-2.19],0.0059151957934358
Chapter I Certain infectious and parasitic diseases,Other viral diseases,ADH1B,All-trans-retinol dehydrogenase,23925,90,1.49 [1.20-1.86],0.0003813877044746
Chapter I Certain infectious and parasitic diseases,Other viral diseases,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,27664,97,1.38 [1.14-1.66],0.0009018044250467
Chapter I Certain infectious and parasitic diseases,Other viral diseases,AGRN,Agrin,28290,95,2.57 [1.69-3.92],1.0830473657616824e-05
Chapter I Certain infectious and parasitic diseases,Other viral diseases,AGXT,Serine--pyruvate aminotransferase,28166,101,1.46 [1.21-1.78],0.0001108283510403
Chapter I Certain infectious and parasitic diseases,Other viral diseases,AMBP,Protein AMBP,28387,101,3.37 [1.44-7.90],0.0052379257567705
Chapter I Certain infectious and parasitic diseases,Other viral diseases,ANGPTL2,Angiopoietin-related protein 2,28196,95,1.91 [1.23-2.95],0.0038875418306714
Chapter I Certain infectious and parasitic diseases,Other viral diseases,ARID3A,AT-rich interactive domain-containing protein 3A,23694,92,0.42 [0.24-0.74],0.0029041863143984
Chapter I Certain infectious and parasitic diseases,Other viral diseases,ASGR1,Asialoglycoprotein receptor 1,27976,98,2.42 [1.44-4.08],0.0008697280109469
Chapter I Certain infectious and parasitic diseases,Other viral diseases,ASS1,Argininosuccinate synthase,23692,92,1.36 [1.09-1.71],0.0072713472077646
Chapter I Certain infectious and parasitic diseases,Other viral diseases,B4GALT1,"Beta-1,4-galactosyltransferase 1",28290,95,3.14 [1.74-5.64],0.0001363790734133
Chapter I Certain infectious and parasitic diseases,Other viral diseases,BSG,Basigin,28454,101,3.43 [1.51-7.79],0.0031791099960364
Chapter I Certain infectious and parasitic diseases,Other viral diseases,BST2,Bone marrow stromal antigen 2,28437,99,1.67 [1.32-2.11],1.8317732933776453e-05
Chapter I Certain infectious and parasitic diseases,Other viral diseases,BTN2A1,Butyrophilin subfamily 2 member A1,28290,95,2.81 [1.49-5.30],0.001350619522917
