Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ACE2,Angiotensin-converting enzyme 2,15394,1182,0.71 [0.61-0.83],1.1061524054210573e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ACP5,Tartrate-resistant acid phosphatase type 5,15718,1203,0.63 [0.52-0.75],2.398128589027143e-07
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ACTA2,"Actin, aortic smooth muscle",15394,1182,0.81 [0.70-0.94],0.0048976713027445
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ACVRL1,Serine/threonine-protein kinase receptor R3,15523,1194,0.63 [0.49-0.82],0.000682127161185
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ACY1,Aminoacylase-1,15656,1203,0.82 [0.74-0.91],0.0001414953406925
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ADA2,Adenosine deaminase 2,15544,1183,1.23 [1.07-1.43],0.0042530114622015
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,13538,1007,0.70 [0.56-0.89],0.0034708772726559
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,15853,1214,1.43 [1.11-1.86],0.0066456305674972
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,15592,1197,0.80 [0.72-0.90],0.0001169032326747
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,15394,1182,0.62 [0.51-0.77],1.2219107796846442e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,13221,975,0.73 [0.60-0.90],0.0025274185785581
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,15702,1206,0.79 [0.70-0.90],0.0004868175476861
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ADGRD1,Adhesion G-protein coupled receptor D1,13301,987,0.71 [0.58-0.87],0.0007438101538954
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ADGRE1,Adhesion G protein-coupled receptor E1,13538,1007,1.20 [1.06-1.36],0.0040235602045998
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ADGRE5,Adhesion G protein-coupled receptor E5,15763,1199,1.37 [1.12-1.67],0.0019728244608249
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ADGRG1,Adhesion G-protein coupled receptor G1,15592,1197,1.36 [1.18-1.58],2.4468534185275045e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ADIPOQ,Adiponectin,13627,1015,0.87 [0.78-0.97],0.0097229106633255
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ADM,Pro-adrenomedullin,15800,1209,0.57 [0.47-0.70],4.70501175712575e-08
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,AFM,Afamin,13627,1015,0.44 [0.30-0.64],1.7073399784774347e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,AGR2,Anterior gradient protein 2 homolog,15140,1163,0.92 [0.86-0.97],0.0036997921278791
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,AGRN,Agrin,15739,1204,0.77 [0.64-0.94],0.0086180707477256
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",15620,1201,0.86 [0.78-0.95],0.0042810409271011
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,AMBP,Protein AMBP,15783,1206,0.51 [0.37-0.69],1.427013111301024e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ANG,Angiogenin,15590,1185,0.74 [0.63-0.88],0.0008032735878892
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ANGPTL4,Angiopoietin-related protein 4,15714,1204,0.81 [0.72-0.92],0.0006850467942563
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ANGPTL7,Angiopoietin-related protein 7,15800,1209,0.79 [0.67-0.92],0.0020234792417785
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ANPEP,Aminopeptidase N,15659,1200,0.66 [0.53-0.82],0.0001834810602433
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,APCS,Serum amyloid P-component,13511,1004,0.72 [0.60-0.87],0.0004612578455415
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,APOA2,Apolipoprotein A-II,13612,1010,0.78 [0.67-0.90],0.0008298788445088
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,APOH,Beta-2-glycoprotein 1,15655,1201,0.79 [0.66-0.93],0.0048902519684546
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,APOM,Apolipoprotein M,15671,1198,0.69 [0.55-0.87],0.0013528997690405
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,AREG,Amphiregulin,15592,1197,0.87 [0.79-0.96],0.0081766734492646
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ART3,Ecto-ADP-ribosyltransferase 3,15693,1201,0.66 [0.55-0.79],1.006930498397722e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ASGR1,Asialoglycoprotein receptor 1,15550,1197,0.61 [0.50-0.75],3.7614039231605047e-06
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ASGR2,Asialoglycoprotein receptor 2,13612,1010,0.68 [0.52-0.89],0.0053727790033646
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,ATRN,"Attractin, Isoform 2",13627,1015,0.52 [0.34-0.80],0.0029816153570321
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",13231,997,0.67 [0.56-0.81],2.805280688489521e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,BCL2L15,Bcl-2-like protein 15,13221,975,0.81 [0.71-0.92],0.0011407139272543
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,BLNK,B-cell linker protein,13221,975,0.73 [0.60-0.88],0.0014599456974878
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,BMP4,Bone morphogenetic protein 4,15523,1194,1.23 [1.09-1.39],0.0007276166399755
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,BSG,Basigin,15802,1213,0.50 [0.36-0.69],2.2258837654477573e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,BTN1A1,Butyrophilin subfamily 1 member A1,13500,1007,1.30 [1.14-1.48],6.403214730522355e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,C1QTNF9,Complement C1q and tumor necrosis factor-related protein 9A,13274,987,0.77 [0.67-0.89],0.0002322797752523
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,C1R,Complement C1r subcomponent,13627,1015,0.55 [0.36-0.82],0.0036320193088639
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,C1S,Complement C1s subcomponent,13627,1015,0.62 [0.45-0.86],0.0043477966738746
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CA12,Carbonic anhydrase 12,15592,1197,0.77 [0.64-0.92],0.0045703191305882
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CA4,Carbonic anhydrase 4,15853,1214,0.35 [0.27-0.44],2.278365515276536e-16
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CALCA,Calcitonin,15519,1195,0.82 [0.74-0.92],0.0004117108188467
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CCDC80,Coiled-coil domain-containing protein 80,15656,1203,0.66 [0.55-0.80],1.4491127463617896e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,13231,997,0.83 [0.74-0.93],0.0016115910231061
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CCL11,Eotaxin,15832,1214,0.68 [0.59-0.79],1.5269450610504705e-07
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CCL13,C-C motif chemokine 13,15804,1213,0.87 [0.80-0.95],0.001071416032968
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CCL15,C-C motif chemokine 15,15853,1214,0.77 [0.67-0.88],9.870742772960518e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CCL16,C-C motif chemokine 16,15853,1214,0.80 [0.72-0.89],2.7612787407096075e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CCL2,C-C motif chemokine 2,15523,1194,0.79 [0.70-0.88],3.641101840047683e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CCL22,C-C motif chemokine 22,15496,1182,0.78 [0.69-0.89],9.46790966602128e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CCL24,C-C motif chemokine 24,15714,1204,0.85 [0.79-0.91],5.700822898122016e-06
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CCL27,C-C motif chemokine 27,15656,1203,0.80 [0.72-0.87],2.1931639260218486e-06
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CCL4,C-C motif chemokine 4,15682,1194,0.87 [0.79-0.96],0.0073395764493838
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CCN2,CCN family member 2,15674,1199,0.85 [0.77-0.94],0.0013559543829312
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CD160,CD160 antigen,15832,1214,1.46 [1.28-1.67],1.3629357872584314e-08
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CD207,C-type lectin domain family 4 member K,15353,1180,0.75 [0.64-0.88],0.0005260993645088
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CD244,Natural killer cell receptor 2B4,15832,1214,1.52 [1.22-1.89],0.0002035978267077
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CD27,CD27 antigen,15702,1206,1.30 [1.11-1.52],0.0009498475296864
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CD276,CD276 antigen,15661,1197,0.65 [0.55-0.76],1.803695712702322e-07
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CD300LG,CMRF35-like molecule 9,15655,1201,0.74 [0.63-0.87],0.0002246792423314
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CD36,Platelet glycoprotein 4,13221,975,0.77 [0.66-0.90],0.0013439132782583
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CD48,CD48 antigen,15714,1204,1.64 [1.33-2.01],3.109561938793314e-06
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CD55,Complement decay-accelerating factor,15082,1149,0.58 [0.45-0.75],2.9348237317509483e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CD59,CD59 glycoprotein,15056,1145,0.52 [0.37-0.72],7.302992562268399e-05
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CD8A,T-cell surface glycoprotein CD8 alpha chain,15802,1214,1.59 [1.40-1.80],1.8871379179702585e-13
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CDAN1,Codanin-1,13560,1014,0.64 [0.48-0.87],0.004687740246806
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CDH15,Cadherin-15,15771,1212,0.69 [0.58-0.81],6.569760840944892e-06
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CDH23,Cadherin-23,13560,1014,0.68 [0.52-0.89],0.0046475478039769
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CDHR2,Cadherin-related family member 2,15592,1197,0.81 [0.75-0.88],1.3118929238394746e-07
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CDNF,Cerebral dopamine neurotrophic factor,15592,1197,0.72 [0.59-0.88],0.0010167077929678
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CDON,Cell adhesion molecule-related/down-regulated by oncogenes,15690,1202,0.55 [0.45-0.69],5.9575863585026575e-08
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,13538,1007,1.12 [1.04-1.22],0.004705939236272
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,15073,1162,0.79 [0.71-0.87],4.698541112340101e-06
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,13584,1019,0.78 [0.65-0.92],0.0043729098912701
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,15394,1182,0.84 [0.75-0.95],0.0038858110518016
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CEBPB,CCAAT/enhancer-binding protein beta,15394,1182,0.74 [0.63-0.87],0.000356348578023
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CELSR2,Cadherin EGF LAG seven-pass G-type receptor 2,13301,987,0.71 [0.55-0.91],0.0065650964481732
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CES1,Liver carboxylesterase 1,15680,1199,0.84 [0.77-0.92],0.0001385610659364
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CFD,Complement factor D,13627,1015,0.57 [0.38-0.85],0.0052491431224255
"Chapter XV Pregnancy, childbirth and the puerperium",Complications of labour and delivery,CFH,Complement factor H,12835,958,0.65 [0.48-0.87],0.004297093270367
