Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,ADM,Pro-adrenomedullin,11631,85,0.39 [0.21-0.72],0.0024976385850605
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,11548,85,1.79 [1.22-2.62],0.0028970485343928
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,CBLN4,Cerebellin-4,11631,85,2.02 [1.20-3.41],0.0080533404450581
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,CCL23,C-C motif chemokine 23,11585,84,0.46 [0.28-0.75],0.0018771315269426
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,CD74,HLA class II histocompatibility antigen gamma chain,11633,85,0.44 [0.24-0.81],0.0080108511727093
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,CES2,Cocaine esterase,11475,80,0.57 [0.38-0.87],0.0094002178927058
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,CNTF,Ciliary neurotrophic factor,9715,67,1.96 [1.23-3.11],0.0044046085298418
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,COL9A1,Collagen alpha-1(IX) chain,11514,83,1.68 [1.14-2.48],0.0091424028934458
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,CPA1,Carboxypeptidase A1,11674,86,1.56 [1.13-2.14],0.0062744365904629
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,DOC2B,Double C2-like domain-containing protein beta,9703,70,1.63 [1.14-2.34],0.0080356051198741
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,EFNA1,Ephrin-A1,11498,85,0.23 [0.10-0.49],0.0001921096024378
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,HK2,Hexokinase-2,11308,82,2.15 [1.30-3.56],0.0030301256862954
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,ITGB1,Integrin beta-1,11489,85,2.67 [1.37-5.18],0.0038437169083066
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,LGALS1,Galectin-1,11522,84,0.39 [0.21-0.70],0.0016798027728973
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,MLLT1,Protein ENL,9653,71,1.36 [1.10-1.69],0.0050776264361896
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,MMP1,Interstitial collagenase,11089,84,0.76 [0.62-0.93],0.006976610038322
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,PNLIPRP1,Inactive pancreatic lipase-related protein 1,9972,73,1.57 [1.17-2.10],0.0025099553967455
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,RPL14,60S ribosomal protein L14,9712,67,2.04 [1.47-2.84],2.1101678462896792e-05
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,SOX2,Transcription factor SOX-2,9974,74,3.05 [1.64-5.64],0.0004019896839759
Chapter XIV Diseases of the genitourinary system,Erosion and ectropion of cervix uteri,TP73,Tumor protein p73,9703,70,2.36 [1.39-4.02],0.0015688909840882
