Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,ARNT,Aryl hydrocarbon receptor nuclear translocator,11693,467,1.49 [1.23-1.80],4.440437822563908e-05
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,C1QTNF6,Complement C1q tumor necrosis factor-related protein 6,10331,420,1.44 [1.13-1.84],0.0035654870492127
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,11874,479,0.67 [0.51-0.88],0.0042858558314552
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,CD59,CD59 glycoprotein,11480,466,0.53 [0.34-0.82],0.0044232813185591
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,CD79B,B-cell antigen receptor complex-associated protein beta chain,12054,488,0.76 [0.62-0.92],0.0058003258855973
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,CLASP1,CLIP-associating protein 1,9989,407,1.18 [1.05-1.32],0.006417769543693
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,CREB3,Cyclic AMP-responsive element-binding protein 3,9989,407,1.23 [1.06-1.41],0.005197162042462
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,CRTAC1,Cartilage acidic protein 1,12075,487,0.70 [0.53-0.92],0.0092833899240949
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,CST3,Cystatin-C,11927,481,0.66 [0.48-0.89],0.007661889134154
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,DEFB116,Beta-defensin 116,10050,402,1.19 [1.07-1.33],0.0009946601178731
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,EFCAB14,EF-hand calcium-binding domain-containing protein 14,10300,419,0.60 [0.41-0.88],0.0095675939389165
Chapter XIV Diseases of the genitourinary system,Polyp of the female genital tract,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,11919,482,0.68 [0.52-0.90],0.0063483777776154
