Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Deviated nasal septum,ACAN,Aggrecan core protein,26751,233,2.06 [1.39-3.05],0.0003044557591084
Chapter X Diseases of the respiratory system,Deviated nasal septum,ACP5,Tartrate-resistant acid phosphatase type 5,27086,236,1.74 [1.27-2.38],0.0005582352376774
Chapter X Diseases of the respiratory system,Deviated nasal septum,ACRV1,Acrosomal protein SP-10,22760,193,1.24 [1.11-1.39],0.0001013437594781
Chapter X Diseases of the respiratory system,Deviated nasal septum,AIF1L,Allograft inflammatory factor 1-like,22788,194,1.31 [1.09-1.58],0.0039179792063251
Chapter X Diseases of the respiratory system,Deviated nasal septum,AMOT,Angiomotin,22911,196,0.66 [0.48-0.91],0.0098518699975393
Chapter X Diseases of the respiratory system,Deviated nasal septum,APCS,Serum amyloid P-component,23273,193,2.05 [1.40-2.99],0.0002307116598294
Chapter X Diseases of the respiratory system,Deviated nasal septum,APOA1,Apolipoprotein A-I,23468,195,0.32 [0.18-0.56],7.874192685094195e-05
Chapter X Diseases of the respiratory system,Deviated nasal septum,ART3,Ecto-ADP-ribosyltransferase 3,27067,233,1.77 [1.31-2.40],0.000185163021824
Chapter X Diseases of the respiratory system,Deviated nasal septum,ATF2,Cyclic AMP-dependent transcription factor ATF-2,26349,223,1.19 [1.05-1.35],0.0071493609392631
Chapter X Diseases of the respiratory system,Deviated nasal septum,AXL,Tyrosine-protein kinase receptor UFO,27067,233,2.07 [1.39-3.09],0.0003621108378189
Chapter X Diseases of the respiratory system,Deviated nasal septum,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",23437,197,1.63 [1.13-2.35],0.0087898592899943
Chapter X Diseases of the respiratory system,Deviated nasal septum,BCL7B,B-cell CLL/lymphoma 7 protein family member B,23322,196,1.37 [1.08-1.73],0.0098625729135837
Chapter X Diseases of the respiratory system,Deviated nasal septum,BLMH,Bleomycin hydrolase,27322,238,1.70 [1.24-2.33],0.0010916734061336
Chapter X Diseases of the respiratory system,Deviated nasal septum,BSG,Basigin,27269,236,2.17 [1.23-3.83],0.0075338094364641
Chapter X Diseases of the respiratory system,Deviated nasal septum,CALCA,Calcitonin,26767,233,1.30 [1.13-1.49],0.0001790826872542
Chapter X Diseases of the respiratory system,Deviated nasal septum,CCDC80,Coiled-coil domain-containing protein 80,26995,233,1.68 [1.22-2.32],0.0013500842537362
Chapter X Diseases of the respiratory system,Deviated nasal septum,CCL15,C-C motif chemokine 15,27322,238,1.39 [1.09-1.77],0.0080123342252248
Chapter X Diseases of the respiratory system,Deviated nasal septum,CCL18,C-C motif chemokine 18,26603,231,1.25 [1.10-1.42],0.000469544317427
Chapter X Diseases of the respiratory system,Deviated nasal septum,CD163,Scavenger receptor cysteine-rich type 1 protein M130,27067,233,1.47 [1.14-1.90],0.0034051309325863
Chapter X Diseases of the respiratory system,Deviated nasal septum,CD274,Programmed cell death 1 ligand 1,26813,233,1.54 [1.14-2.09],0.0045111071328348
Chapter X Diseases of the respiratory system,Deviated nasal septum,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,26872,231,1.89 [1.41-2.53],2.1855746980468325e-05
Chapter X Diseases of the respiratory system,Deviated nasal septum,CD59,CD59 glycoprotein,26002,226,2.55 [1.68-3.85],9.91912304779815e-06
Chapter X Diseases of the respiratory system,Deviated nasal septum,CD79B,B-cell antigen receptor complex-associated protein beta chain,27318,238,1.43 [1.11-1.84],0.0062602613330868
Chapter X Diseases of the respiratory system,Deviated nasal septum,CD99,CD99 antigen,26983,229,2.53 [1.53-4.18],0.0002985974224201
Chapter X Diseases of the respiratory system,Deviated nasal septum,CDCP1,CUB domain-containing protein 1,26813,233,1.42 [1.15-1.74],0.0009376116836561
Chapter X Diseases of the respiratory system,Deviated nasal septum,CDH15,Cadherin-15,27207,236,1.26 [1.07-1.48],0.0050798770900743
Chapter X Diseases of the respiratory system,Deviated nasal septum,CDH5,Cadherin-5,27322,238,1.62 [1.13-2.31],0.0084187261381453
Chapter X Diseases of the respiratory system,Deviated nasal septum,CDNF,Cerebral dopamine neurotrophic factor,26872,231,1.55 [1.14-2.10],0.0055361707680003
Chapter X Diseases of the respiratory system,Deviated nasal septum,CELA2A,Chymotrypsin-like elastase family member 2A,23426,197,0.71 [0.57-0.89],0.002401782414966
Chapter X Diseases of the respiratory system,Deviated nasal septum,CFH,Complement factor H,22109,188,2.74 [1.54-4.88],0.0006217729151867
Chapter X Diseases of the respiratory system,Deviated nasal septum,CLC,Galectin-10,26958,233,1.23 [1.06-1.43],0.0076900159151219
Chapter X Diseases of the respiratory system,Deviated nasal septum,CLEC3B,Tetranectin,22925,191,2.05 [1.38-3.04],0.0003756445080839
Chapter X Diseases of the respiratory system,Deviated nasal septum,CNTN3,Contactin-3,26983,229,1.62 [1.16-2.26],0.0047428675662235
Chapter X Diseases of the respiratory system,Deviated nasal septum,COL18A1,Collagen alpha-1(XVIII) chain,27083,237,2.02 [1.24-3.29],0.004927229520556
Chapter X Diseases of the respiratory system,Deviated nasal septum,COMP,Cartilage oligomeric matrix protein,26686,232,2.12 [1.52-2.95],9.54010549386977e-06
Chapter X Diseases of the respiratory system,Deviated nasal septum,CPM,Carboxypeptidase M,27132,236,1.53 [1.12-2.08],0.0070315499035567
Chapter X Diseases of the respiratory system,Deviated nasal septum,CPPED1,Serine/threonine-protein phosphatase CPPED1,27253,236,1.26 [1.07-1.48],0.0059904305529176
Chapter X Diseases of the respiratory system,Deviated nasal septum,CRISP2,Cysteine-rich secretory protein 2,27235,234,1.40 [1.17-1.69],0.0003181759138473
Chapter X Diseases of the respiratory system,Deviated nasal septum,CSRP3,Cysteine and glycine-rich protein 3,22691,190,1.19 [1.05-1.34],0.0058313346685541
Chapter X Diseases of the respiratory system,Deviated nasal septum,CST3,Cystatin-C,27021,233,1.80 [1.22-2.66],0.0030583577992619
Chapter X Diseases of the respiratory system,Deviated nasal septum,CTBS,Di-N-acetylchitobiase,23133,200,2.00 [1.23-3.24],0.0048396212241145
Chapter X Diseases of the respiratory system,Deviated nasal septum,CTHRC1,Collagen triple helix repeat-containing protein 1,23426,197,1.86 [1.20-2.89],0.0053778412755843
Chapter X Diseases of the respiratory system,Deviated nasal septum,DCN,Decorin,26506,231,2.43 [1.47-4.01],0.0005174020018859
Chapter X Diseases of the respiratory system,Deviated nasal septum,DCXR,L-xylulose reductase,27057,230,1.32 [1.09-1.59],0.0037359727860413
Chapter X Diseases of the respiratory system,Deviated nasal septum,DNER,Delta and Notch-like epidermal growth factor-related receptor,26930,236,1.87 [1.23-2.85],0.0035194269969524
Chapter X Diseases of the respiratory system,Deviated nasal septum,DPT,Dermatopontin,27322,238,2.41 [1.54-3.78],0.0001222938777198
Chapter X Diseases of the respiratory system,Deviated nasal septum,EDDM3B,Epididymal secretory protein E3-beta,23322,196,1.41 [1.22-1.62],3.422113077143817e-06
Chapter X Diseases of the respiratory system,Deviated nasal septum,EFNA4,Ephrin-A4,26766,233,1.73 [1.19-2.52],0.0043819601001558
Chapter X Diseases of the respiratory system,Deviated nasal septum,ENTR1,Endosome-associated-trafficking regulator 1,22788,194,1.29 [1.06-1.57],0.0099157527372494
Chapter X Diseases of the respiratory system,Deviated nasal septum,ERBB2,Receptor tyrosine-protein kinase erbB-2,27057,230,2.26 [1.54-3.32],3.348484847798742e-05
Chapter X Diseases of the respiratory system,Deviated nasal septum,ERI1,3'-5' exoribonuclease 1,23001,196,1.56 [1.12-2.17],0.0089218497013391
