Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,ANXA11,Annexin A11,26702,84,0.68 [0.53-0.87],0.0027295714440906
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,22498,70,0.21 [0.06-0.67],0.0085548480979364
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,C2orf69,UPF0565 protein C2orf69,22607,72,0.40 [0.23-0.70],0.0013492766187432
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,CDHR2,Cadherin-related family member 2,26644,82,0.69 [0.55-0.87],0.0015634844070897
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,CEACAM3,Carcinoembryonic antigen-related cell adhesion molecule 3,26096,82,0.48 [0.30-0.76],0.0017334469986167
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,CGA,Glycoprotein hormones alpha chain,26747,84,1.28 [1.09-1.51],0.0027633788963987
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,CGN,Cingulin,22607,72,0.32 [0.15-0.69],0.0038366702944034
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,CLSPN,Claspin,26066,77,0.32 [0.14-0.71],0.0051924794486643
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,CNTN3,Contactin-3,26747,84,0.50 [0.30-0.83],0.0077569556719796
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,COPB2,Coatomer subunit beta',22498,70,0.41 [0.23-0.73],0.0023011823179622
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,CRISP2,Cysteine-rich secretory protein 2,26990,85,0.69 [0.53-0.90],0.0064765524918668
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,CTRB1,Chymotrypsinogen B,26747,84,0.60 [0.42-0.86],0.0056311799754091
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,DCTN2,Dynactin subunit 2,26644,82,0.75 [0.60-0.93],0.009243460961743
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,DHODH,Dihydroorotate dehydrogenase,22498,70,0.35 [0.19-0.67],0.0012847314496746
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,ENOX2,Ecto-NOX disulfide-thiol exchanger 2,22498,70,0.27 [0.11-0.69],0.0064314868412473
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,F12,Coagulation factor XII,23266,71,2.51 [1.43-4.41],0.0013105551196482
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,GNLY,Granulysin,26747,84,1.62 [1.13-2.32],0.0091869150444145
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,GRP,Gastrin-releasing peptide,22611,68,0.55 [0.38-0.81],0.0021818005300332
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,GSTM4,Glutathione S-transferase Mu 4,22498,70,0.52 [0.32-0.84],0.0079533829610798
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,GYS1,"Glycogen [starch] synthase, muscle",26268,83,0.74 [0.60-0.92],0.0076347117635111
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,IFNAR1,Interferon alpha/beta receptor 1,23150,71,2.35 [1.27-4.33],0.0061992394168032
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,IFNW1,Interferon omega-1,22498,70,0.29 [0.12-0.73],0.0088745002889106
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,IL12A_IL12B,Interleukin-12,26644,82,1.37 [1.08-1.75],0.0096038889162562
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,IL12B,Interleukin-12 subunit beta,27075,86,1.60 [1.14-2.25],0.0062610455379836
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,IL2,Interleukin-2,26253,81,0.42 [0.23-0.77],0.0046239126146915
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,IRAK1,Interleukin-1 receptor-associated kinase 1,26253,81,0.62 [0.46-0.84],0.0023136852099223
Chapter XII Diseases of the skin and subcutaneous tissue,Scar conditions and fibrosis of skin,ITGB6,Integrin beta-6,26253,81,0.41 [0.22-0.77],0.0050275583945396
