Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,NCS1,Neuronal calcium sensor 1,Inverse variance weighted,18,0.72 [0.57-0.91],0.0066081222366742
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,HYOU1,Hypoxia up-regulated protein 1,Inverse variance weighted,22,0.74 [0.60-0.92],0.0063859286517221
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,CD276,CD276 antigen,Inverse variance weighted,47,1.13 [1.03-1.23],0.0082024633359886
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,IGFBP6,Insulin-like growth factor-binding protein 6,Inverse variance weighted,6,1.87 [1.19-2.91],0.0061903686597632
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,CHGB,Secretogranin-1,Inverse variance weighted,33,1.14 [1.04-1.26],0.0064436840334732
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,LILRA5,Leukocyte immunoglobulin-like receptor subfamily A member 5,Inverse variance weighted,30,0.76 [0.63-0.93],0.0063952013029365
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,MMP12,Macrophage metalloelastase,Inverse variance weighted,21,0.86 [0.77-0.95],0.0040406514475249
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,ITGAV,Integrin alpha-V,Inverse variance weighted,14,1.58 [1.18-2.11],0.0022827941489053
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,RNASE6,Ribonuclease K6,Inverse variance weighted,20,0.82 [0.72-0.94],0.0033744344118831
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,GPKOW,G-patch domain and KOW motifs-containing protein,Inverse variance weighted,2,3.93 [1.66-9.28],0.001816652464972
"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,SPON2,Spondin-2,Inverse variance weighted,8,0.71 [0.56-0.88],0.002134420334113
